timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
37252598,0.12712342,0.0033318636,0.0
356402882,0.08406455,0.0050033624,0.0
356407862,0.095104694,0.0076671056,0.0
356606675,0.14826337,0.0041044033,0.0
356805287,0.1479112,0.0044016438,0.0
357003918,0.12046283,0.0049103876,0.0
357202572,0.11742822,0.004177412,0.0
