timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
37222383,0.18258516,0.11209448,0.0049492614,0
37426032,0.18258516,0.11209448,0.0049492614,1
37624714,0.18258516,0.11209448,0.0049492614,1
37813493,0.18258516,0.11209448,0.0049492614,1
38027041,0.18258516,0.11209448,0.0049492614,1
38225725,0.18258516,0.11209448,0.0049492614,1
38424404,0.18258516,0.11209448,0.0049492614,1
38623083,0.18258516,0.11209448,0.0049492614,1
38826744,0.18258516,0.11209448,0.0049492614,1
39025412,0.18258516,0.11209448,0.0049492614,1
39224093,0.18258516,0.11209448,0.0049492614,1
39422774,0.18258516,0.11209448,0.0049492614,1
39616488,0.18258516,0.11209448,0.0049492614,1
39835037,0.18258516,0.11209448,0.0049492614,1
40018816,0.18258516,0.11209448,0.0049492614,1
40227436,0.18258516,0.11209448,0.0049492614,1
40416180,0.18258516,0.11209448,0.0049492614,1
40614859,0.18258516,0.11209448,0.0049492614,1
355592876,0.18258516,0.11209448,0.0049492614,1
355791555,0.18258516,0.11209448,0.0049492614,1
356000281,0.18258516,0.11209448,0.0049492614,1
356193882,0.18258516,0.11209448,0.0049492614,1
356397525,0.18258516,0.11209448,0.0049492614,1
356596252,0.18258516,0.11209448,0.0049492614,1
356794879,0.18258516,0.11209448,0.0049492614,1
356993557,0.18258516,0.11209448,0.0049492614,1
357192241,0.18258516,0.11209448,0.0049492614,1
357395886,0.18258516,0.11209448,0.0049492614,1
