timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
37214107,1629946965399849,340337070,1087637315,450177,422274,0.231,0.58296543,1.401,2.329,0.77,1.0699999,110,10,0.018000001,-0.002,-0.018000001,-0.010000001,5.1560626,0,nan,0.0,3,1,14
37415982,1629946965599849,340337067,1087637318,450282,422378,0.30100003,0.58297956,1.416,2.3530002,0.78999996,1.1,110,10,0.021000002,0.020000001,0.006,-0.053000003,5.1560626,0,nan,0.0,3,1,13
38217014,1629946966399849,340337052,1087637321,450790,422886,0.30600002,0.58303314,1.5250001,2.5310001,0.78999996,1.1,110,17,0.042000003,0.038000003,-0.016,-0.087000005,5.1560626,0,nan,0.0,3,1,13
39217029,1629946967399850,340337036,1087637322,451442,423539,0.21100001,0.58309305,1.5890001,2.63,0.78999996,1.1,110,15,0.082,0.038000003,0.07300001,-0.053000003,5.1560626,0,nan,0.0,3,1,13
40216941,1629946968399850,340337024,1087637310,452469,424565,0.22200002,0.58315843,1.654,2.73,0.78999996,1.1,110,11,0.031000001,0.026,0.017,0.001,5.1560626,0,nan,0.0,3,1,13
41210959,1629946969399850,340337010,1087637285,453799,425896,0.26500002,0.5832218,1.756,2.88,0.78999996,1.1,110,19,0.019000001,-0.010000001,0.016,0.017,5.1560626,0,nan,0.0,3,1,13
42210103,1629946970399851,340337001,1087637267,454962,427058,0.259,0.5832819,1.6990001,2.772,0.71999997,0.95,111,7,0.035,-0.033,0.011000001,-0.020000001,5.1560626,0,nan,0.0,3,1,14
43209256,1629946971399851,340336989,1087637247,456065,428162,0.24100001,0.5833437,1.687,2.7380002,0.71999997,0.95,111,18,0.13000001,0.12100001,0.049000002,0.0050000004,5.1560626,0,nan,0.0,3,1,14
44210937,1629946972399851,340336970,1087637273,456012,428109,0.26200002,0.50233454,1.378,2.24,0.71999997,0.95,111,19,0.26500002,-0.177,0.19800001,0.045,3.492597,0,nan,0.0,3,1,14
45213936,1629946973399852,340336965,1087637334,454944,427041,0.349,0.5290056,1.0370001,1.7060001,0.85999995,1.13,111,8,0.093,0.060000002,-0.071,-0.41000003,2.3074415,0,nan,0.0,3,1,13
46214417,1629946974399852,340337009,1087637339,454035,426131,0.35200003,0.33942252,0.96900004,1.616,0.85999995,1.13,111,15,0.245,0.13800001,-0.202,-0.388,5.4062924,0,nan,0.0,3,1,13
