timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
53992521,53991241,0.5582607,0.0007167144,-0.002800256,4.6082187,1.8906881e-07,4.354027,0
54017307,54015922,0.5597362,0.00068441196,-0.5543115,4.5595646,0.007487588,4.304754,0
54096599,54095369,0.5603544,0.00057513977,-1.3807182,4.3756266,0.048409138,4.1659584,0
54196014,54194711,0.5617222,0.000471621,0.11599186,4.1860185,0.00035711768,3.990096,0
54295656,54294050,0.57317644,0.00039470202,-0.89018494,4.0073586,0.021971503,3.8465168,0
54395072,54393391,0.5658442,0.00034064168,1.1207391,3.869989,0.036062583,3.7406578,0
54493893,54492738,0.56373614,0.0002972273,-0.672398,3.737238,0.013441865,3.6084871,0
54598432,54597043,0.5629312,0.00026325544,0.08605042,3.6086442,0.0002279919,3.4909074,0
54697758,54696384,0.56734043,0.0002356398,-0.057854235,3.4571717,0.000107573884,3.3525283,0
54797292,54795891,0.55961,0.0002127739,0.7010212,3.387563,0.01611879,3.2926161,0
54896442,54895061,0.56421304,0.00019323958,-0.51246816,3.2705188,0.008922255,3.1818743,0
54995789,54994401,0.56021845,0.00017684344,0.30740264,3.1577127,0.0033250644,3.0735998,0
55094958,55093743,0.56552625,0.0001625063,-0.9131829,3.065104,0.030229282,2.9930696,0
55194386,55193083,0.5615751,0.00015027497,1.1380633,2.9784353,0.048317242,2.916783,0
55293595,55292505,0.56430984,0.00013924051,-1.2230126,2.8825023,0.057656687,2.8250437,0
55393183,55391764,0.5629724,0.00012963211,1.5017684,2.7818148,0.09008141,2.7385435,0
55492653,55491105,0.5642755,0.00012085036,-1.165503,2.6872237,0.056166902,2.6361823,0
55592230,55590608,0.56287235,0.00011303712,0.75943166,2.6043043,0.02460612,2.5507145,0
55691176,55689788,0.56545985,0.00010591053,-1.249315,2.5355818,0.068394914,2.4923275,0
55800400,55799086,0.562412,9.962493e-05,0.56890655,2.4989662,0.014390602,2.4477842,0
55895061,55893434,0.56369686,9.390395e-05,0.4307357,2.423447,0.008506399,2.3845718,0
55994043,55992774,0.5659016,8.871633e-05,-0.17607477,2.3431776,0.001470099,2.2945433,0
56093533,56092111,0.5646808,8.3915314e-05,-0.64434624,2.2612987,0.020400375,2.2180185,0
56192646,56191456,0.56346226,7.946671e-05,1.3247719,2.1880057,0.089123294,2.1599844,0
56292160,56290796,0.5657099,7.5328935e-05,-1.1811873,2.1394851,0.0724579,2.1085117,0
56391398,56390248,0.5628454,7.157542e-05,0.48095888,2.1173923,0.012138696,2.0774267,0
56495850,56494445,0.5604394,6.805743e-05,0.26565415,2.0577,0.003810734,2.017373,0
56595118,56593786,0.56138974,6.477432e-05,0.76550835,1.9922571,0.032682255,1.9581193,0
56694753,56693142,0.5619318,6.168702e-05,-1.2177737,1.915866,0.08600536,1.894083,0
56793697,56792468,0.5601797,5.8805483e-05,0.38210183,1.8689489,0.008679971,1.833732,0
56893159,56891808,0.5627888,5.6145647e-05,0.4201373,1.8600826,0.010544056,1.827003,0
56997387,56996137,0.5603335,5.369092e-05,0.6560247,1.8118095,0.026392791,1.7810086,0
57096811,57095456,0.56074834,5.134948e-05,0.33205336,1.750724,0.0069977045,1.7189289,0
57195973,57194857,0.560343,4.9131573e-05,-0.6421321,1.6945662,0.027036328,1.668186,0
57295487,57294139,0.5604645,4.7028872e-05,-1.5106844,1.6315978,0.15541461,1.6254115,0
57394813,57393477,0.55982566,4.508544e-05,0.58355045,1.6155018,0.023421079,1.5886294,0
57494486,57492821,0.5594827,4.3244792e-05,0.7515333,1.5785351,0.03975573,1.5543607,0
57593455,57592159,0.5598099,4.1507228e-05,0.52809167,1.5307043,0.020243464,1.5053581,0
57692778,57691500,0.56047666,3.9882732e-05,-0.062022075,1.5333685,0.00027874272,1.5065513,0
57792226,57790840,0.56089747,3.8229544e-05,-1.0103948,1.4721158,0.07705445,1.455888,0
57891342,57890181,0.5601852,3.670519e-05,1.5303032,1.4336479,0.18149723,1.4295218,0
