timestamp,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
40694358,2.283558,3.6056802,-2.513594,-1.2569557,-0.00031695276,1.2563202,2.5129557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
40704294,2.541137,3.55386,-2.5138392,-1.2572008,-0.00055907754,1.2560794,2.512713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
40893012,2.636586,3.5691583,-2.5169616,-1.26032,-0.0036499165,1.2530031,2.509617,0.009191633,0.016802495,-0.0029527964,-0.022773523,-0.015267824,-0.02486033,-0.0016153036,0.01280636,-0.0015255865,-0.024805129,0.1999988,0.20000139,0.20000209,0.19999988,0.19999786
41096660,-2.0776458,3.7457948,-2.5167112,-1.2600822,-0.0034199948,1.2532406,2.5098672,-0.011245336,0.0055854646,0.00017170666,-0.020006578,-0.027062206,-0.0141940955,-0.0030328017,0.016424207,0.017287359,-0.0016366579,0.19999951,0.20000443,0.20000328,0.19999753,0.19999526
41295341,1.5343676,3.632854,-2.5184026,-1.261729,-0.005047495,1.2515805,2.5081677,-0.019717626,0.02034819,0.037729166,0.008401529,-0.02710097,-0.056948327,-0.062205143,-0.025722401,0.0020800233,-0.017220598,0.1999867,0.1999857,0.20000453,0.20001704,0.20000608
41494022,0.29139885,3.6416779,-2.5203662,-1.2636768,-0.0070733577,1.2494906,2.5061164,-0.051896393,-0.021879282,-0.029389925,-0.06405029,-0.07795989,-0.0686169,-0.050966255,-0.016963094,-0.013599107,-0.045523692,0.19996127,0.20000279,0.2000405,0.2000222,0.1999733
41692741,0.65114766,3.9086704,-2.5219636,-1.2652495,-0.008619483,1.2479361,2.5045302,-0.013466136,0.04292585,0.05496737,0.006019706,-0.036276598,-0.050897196,-0.045235343,0.01014478,0.038711637,0.0009864504,0.19995873,0.19998868,0.20003429,0.2000325,0.19998588
41891572,0.5873209,3.909626,-2.523714,-1.2669808,-0.010366356,1.24616,2.5027516,-0.028247356,0.023895632,0.03193828,-0.015231305,-0.05242906,-0.049804036,-0.041319273,0.010892545,0.03467627,-0.0028348165,0.19994679,0.19998758,0.20004551,0.20004049,0.19997956
42095029,0.39178485,3.7143183,-2.5251555,-1.268332,-0.011819386,1.2445542,2.501153,-0.08065757,-0.007270593,0.016978502,-0.04141374,-0.10175683,-0.075915135,-0.07757098,-0.008290118,0.036181256,-0.0056083985,0.1998814,0.19999152,0.20011334,0.20007849,0.19993523
42293720,0.87243897,3.6888552,-2.5270443,-1.2701912,-0.013549606,1.2428739,2.4993749,0.010771539,0.08093892,0.09563919,0.03458006,-0.017880667,-0.05674152,-0.049403556,0.019584905,0.054892108,0.007731472,0.19990382,0.19994906,0.20006467,0.2000909,0.19999158
42492394,0.8587488,3.6982155,-2.527824,-1.2709244,-0.014290322,1.2420821,2.498559,-0.04799284,0.033234976,0.060211975,-0.004321581,-0.07119419,-0.06712245,-0.06910722,0.007525759,0.05686161,0.010740779,0.19988228,0.19993836,0.2000796,0.20011082,0.19998899
42691285,1.7481709,3.8066025,-2.5268779,-1.2700704,-0.01327802,1.2432843,2.49972,-0.030383162,0.07815106,0.13481492,0.061337322,-0.040752627,-0.053424317,-0.07776323,0.01793027,0.101384714,0.05731104,0.19996426,0.19992088,0.19998683,0.20007095,0.20005713
42894723,2.909655,3.722841,-2.5314224,-1.2748069,-0.017922163,1.2388893,2.4953868,-0.010612354,0.06447964,0.12874046,0.09335841,0.0072521865,-0.008889308,-0.052070536,0.0060139075,0.08506289,0.07585413,0.20007107,0.1999475,0.1998965,0.19998848,0.20009652
43093404,2.3720677,3.5631363,-2.5490463,-1.2923652,-0.03561561,1.2210467,2.4775867,-0.09392919,0.007817058,0.051107757,-0.023919515,-0.11353299,-0.0725213,-0.08498267,0.007957278,0.077828676,0.028073912,0.20000756,0.1999668,0.19997191,0.20001578,0.20003794
43292086,-0.33112603,3.6189404,-2.5786333,-1.3219748,-0.06592442,1.1903281,2.4473143,-0.15232101,-0.04163316,-0.044189423,-0.1564657,-0.22328165,-0.13848817,-0.09984239,0.017379515,0.051161125,-0.045172535,0.19981939,0.20015553,0.20027682,0.20001532,0.19973291
43490878,-0.2732832,3.6128747,-2.5335402,-1.2768826,-0.020729467,1.2355877,2.4925113,-0.04039329,0.06585151,0.10899073,0.02947306,-0.062903866,-0.07029909,-0.0811291,0.016519673,0.08776776,0.03413546,0.19984536,0.20012759,0.20023361,0.20001657,0.19977687
43699380,-1.527653,3.64689,-2.4688096,-1.2128569,0.043307915,1.3003359,2.5576882,0.10941577,0.15032767,0.24006158,0.25468257,0.17394778,0.018993406,-0.062107928,-0.048280127,0.04132801,0.0829554,0.20019582,0.20030247,0.19999106,0.19969204,0.19981858
43893095,-2.155262,3.6239142,-2.4399247,-1.1847365,0.071890704,1.3299705,2.5875108,-0.001998905,-0.0636837,0.022855299,0.13819075,0.12280156,-0.051830493,-0.16292329,-0.25598833,-0.2024188,-0.07614432,0.20065942,0.20037806,0.1995747,0.19935906,0.20002882
44096750,-1.9379466,3.7553868,-2.4264526,-1.1757435,0.07991008,1.3418704,2.6027865,0.24438907,0.12007527,0.192278,0.36162755,0.39365816,-0.16792272,-0.2842945,-0.43871158,-0.4176103,-0.2500439,0.20226553,0.20186299,0.19888574,0.1974548,0.19953093
44295584,-1.855812,3.832543,-2.4291215,-1.1806122,0.07397309,1.33747,2.6004117,0.1505271,0.026671708,0.06572742,0.21512052,0.2672006,-0.025918677,-0.10763702,-0.25131062,-0.25828478,-0.11818121,0.2029408,0.20274076,0.19874911,0.1965011,0.19906831
44494106,-1.8119723,3.8641114,-2.4447734,-1.1989536,0.05429888,1.3196573,2.5850892,0.20639712,0.10989581,0.14767292,0.26905987,0.3050164,-0.087781906,-0.15932672,-0.2738907,-0.2730784,-0.15716566,0.20375487,0.20382248,0.19859591,0.19533935,0.19848736
