timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
25212041,0.025294324,0.114129305,0.002108069,0
25420603,0.025294324,0.114129305,0.002108069,1
25619234,0.025294324,0.114129305,0.002108069,1
25817975,0.025294324,0.114129305,0.002108069,1
26016499,0.025294324,0.114129305,0.002108069,1
26220097,0.025294324,0.114129305,0.002108069,1
26418777,0.025294324,0.114129305,0.002108069,1
26617430,0.025294324,0.114129305,0.002108069,1
26820967,0.025294324,0.114129305,0.002108069,1
27014627,0.025294324,0.114129305,0.002108069,1
27223191,0.025294324,0.114129305,0.002108069,1
27411909,0.025294324,0.114129305,0.002108069,1
27620456,0.025294324,0.114129305,0.002108069,1
27814125,0.025294324,0.114129305,0.002108069,1
28012755,0.025294324,0.114129305,0.002108069,1
28221355,0.025294324,0.114129305,0.002108069,1
28419953,0.025294324,0.114129305,0.002108069,1
28618584,0.025294324,0.114129305,0.002108069,1
28822182,0.025294324,0.114129305,0.002108069,1
29020815,0.025294324,0.114129305,0.002108069,1
29219490,0.025294324,0.114129305,0.002108069,1
29423045,0.025294324,0.114129305,0.002108069,1
29621678,0.025294324,0.114129305,0.002108069,1
29820315,0.025294324,0.114129305,0.002108069,1
325428352,0.025294324,0.114129305,0.002108069,1
325622021,0.025294324,0.114129305,0.002108069,1
325825623,0.025294324,0.114129305,0.002108069,1
