timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
25329127,25329127,38,0,0,0,1503,1498,1932,1923,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
25352224,25352224,38,0,0,0,1503,1498,1932,1923,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
25843351,25843351,38,0,0,0,1503,1498,1932,1500,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
26342249,26342249,38,0,0,0,1503,1498,1932,1499,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
26823833,26823833,38,0,0,0,1503,1498,1932,1501,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
27335386,27335386,38,0,0,0,1503,1498,1932,1500,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
27826965,27826965,38,0,0,0,1503,1498,1932,1501,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
28338518,28338518,38,0,0,0,1503,1498,1932,1503,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
28825052,28825052,38,0,0,0,1503,1498,1932,1500,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
29339303,29339303,38,0,0,0,1503,1498,1932,1502,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
29831395,29831395,38,0,0,0,1503,1498,1855,1499,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
30343005,30343005,38,0,0,0,1503,1498,1774,1502,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
30831227,30831227,38,0,0,0,1503,1498,1732,1503,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
31340975,31340975,38,0,0,0,1575,1498,1732,1503,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
31829467,31829467,38,0,0,0,1590,1498,1734,1503,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
32338573,32338573,38,0,0,0,1599,1498,1706,1507,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
32827669,32827669,38,0,0,0,1584,1499,1672,1505,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
33339085,33339085,38,0,0,0,1575,1499,1615,1508,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
33830540,33830540,38,0,0,0,1584,1499,1542,1504,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
34342114,34342114,38,0,0,0,1612,1505,1523,1507,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
34833743,34833743,38,0,0,0,1596,1539,1491,1500,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
35325351,35325351,38,0,0,0,1565,1498,1460,1499,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
35836894,35836894,38,0,0,0,1533,1417,1472,1502,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
36323670,36323670,38,0,0,0,1563,1445,1475,1504,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
36835011,36835011,38,0,0,0,1603,1499,1473,1507,1499,1065,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
37324243,37324243,38,0,0,0,1505,1499,1474,1505,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
37838151,37838151,38,0,0,0,1503,1498,1470,1507,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
38329643,38329643,38,0,0,0,1503,1499,1468,1508,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
38821337,38821337,38,0,0,0,1503,1499,1468,1508,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
39331438,39331438,38,0,0,0,1503,1498,1468,1508,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
39822347,39822347,38,0,0,0,1503,1498,1467,1510,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
40335935,40335935,38,0,0,0,1503,1498,1467,1510,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
40822660,40822660,38,0,0,0,1503,1498,1467,1510,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
41332419,41332419,38,0,0,0,1503,1498,1468,1501,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
41820617,41820617,38,0,0,0,1503,1498,1467,1501,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
42332069,42332069,38,0,0,0,1503,1498,1487,1147,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
42841381,42841381,38,0,0,0,1503,1498,1572,1503,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
43327950,43327950,38,0,0,0,1507,1460,1578,1503,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
43839594,43839594,38,0,0,0,1506,1357,1578,1503,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
44327379,44327379,38,0,0,0,1506,1382,1578,1503,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
44835512,44835512,38,0,0,0,1506,1400,1578,1504,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
45344187,45344187,38,0,0,0,1507,1368,1578,1505,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
45835770,45835770,38,0,0,0,1505,1363,1578,1519,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
46323690,46323690,38,0,0,0,1505,1392,1575,1654,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
46835594,46835594,38,0,0,0,1505,1407,1290,1498,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
47338415,47338415,38,0,0,0,1505,1419,1235,1508,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
47843711,47843711,38,0,0,0,1507,1443,1550,1500,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
48330522,48330522,38,0,0,0,1507,1348,1550,1500,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
48842564,48842564,38,0,0,0,1506,1365,1550,1500,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
49334407,49334407,38,0,0,0,1506,1387,1550,1500,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
49825545,49825545,38,0,0,0,1507,1367,1550,1500,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
50340241,50340241,38,0,0,0,1507,1340,1550,1500,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
50827188,50827188,38,0,0,0,1507,1324,1550,1500,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
51338345,51338345,38,0,0,0,1508,1290,1550,1500,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
51844877,51844877,38,0,0,0,1507,1270,1550,1499,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
52333369,52333369,38,0,0,0,1507,1275,1550,1500,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
52822764,52822764,38,0,0,0,1506,1259,1550,1500,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
53334677,53334677,38,0,0,0,1506,1272,1550,1497,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
53827100,53827100,38,0,0,0,1505,1288,1502,1509,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
54339632,54339632,38,0,0,0,1507,1335,1502,1923,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
54828863,54828863,38,0,0,0,1506,1342,1502,1628,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
55341599,55341599,38,0,0,0,1507,1277,1502,1503,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
55830427,55830427,38,0,0,0,1507,1372,1606,1056,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
56323595,56323595,38,0,0,0,1505,1391,1601,1507,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
56833594,56833594,38,0,0,0,1507,1355,1553,1498,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
57339643,57339643,38,0,0,0,1507,1341,1599,1503,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
57831819,57831819,38,0,0,0,1507,1275,1598,1502,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
58323282,58323282,38,0,0,0,1507,1292,1598,1502,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
58833661,58833661,38,0,0,0,1507,1312,1598,1502,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
59340123,59340123,38,0,0,0,1507,1286,1598,1502,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
59826678,59826678,38,0,0,0,1507,1280,1598,1502,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
60333246,60333246,38,0,0,0,1507,1268,1598,1502,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
60824839,60824839,38,0,0,0,1506,1302,1600,1508,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
61336515,61336515,38,0,0,0,1506,1289,1600,1503,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
61828046,61828046,38,0,0,0,1507,1270,1600,1503,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
62342794,62342794,38,0,0,0,1507,1261,1672,1500,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
62828737,62828737,38,0,0,0,1507,1280,1383,1503,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
63337623,63337623,38,0,0,0,1507,1265,1365,1507,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
63826949,63826949,38,0,0,0,1506,1273,1367,1507,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
64338872,64338872,38,0,0,0,1505,1291,1313,1507,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
64827526,64827526,38,0,0,0,1506,1301,1312,1227,1499,1933,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
