timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
25336173,5.130469,3.2887206,1,0,1,0,1,0,0
25346191,4.8726563,3.2871094,1,0,1,0,1,0,0
25836171,5.1755857,3.285498,1,0,1,0,1,0,0
26336177,5.1401367,3.2919433,1,0,1,0,1,0,0
26836449,5.190088,3.2871094,1,0,1,0,1,0,0
27336205,5.1481934,3.2871094,1,0,1,0,1,0,0
27836205,5.1852536,3.2919433,1,0,1,0,1,0,0
28336288,5.1933103,3.2919433,1,0,1,0,1,0,0
28836247,5.196533,3.2887206,1,0,1,0,1,0,0
29336237,5.1933103,3.285498,1,0,1,0,1,0,0
29836179,5.191699,3.2919433,1,0,1,0,1,0,0
30336178,5.157861,3.2919433,1,0,1,0,1,0,0
30836210,5.157861,3.285498,1,0,1,0,1,0,0
31346173,4.9193845,3.2919433,1,0,1,0,1,0,0
31836172,5.1884766,3.2919433,1,0,1,0,1,0,0
32336171,5.1836424,3.2871094,1,0,1,0,1,0,0
32836221,5.1836424,3.285498,1,0,1,0,1,0,0
33336224,5.1755857,3.2919433,1,0,1,0,1,0,0
33836171,5.1739745,3.2919433,1,0,1,0,1,0,0
34336171,5.170752,3.2887206,1,0,1,0,1,0,0
34846469,5.1723633,3.2919433,1,0,1,0,1,0,0
35336173,5.1643066,3.2919433,1,0,1,0,1,0,0
35836174,5.1691403,3.285498,1,0,1,0,1,0,0
36336236,5.1643066,3.2871094,1,0,1,0,1,0,0
36836286,5.1691403,3.2919433,1,0,1,0,1,0,0
37336173,5.167529,3.2919433,1,0,1,0,1,0,0
37836173,5.146582,3.2871094,1,0,1,0,1,0,0
38346295,4.8952146,3.285498,1,0,1,0,1,0,0
38836253,5.1691403,3.290332,1,0,1,0,1,0,0
39336173,5.170752,3.2919433,1,0,1,0,1,0,0
39836172,5.1723633,3.2871094,1,0,1,0,1,0,0
40336173,5.1691403,3.2887206,1,0,1,0,1,0,0
40836216,5.170752,3.2919433,1,0,1,0,1,0,0
41336205,5.1691403,3.290332,1,0,1,0,1,0,0
41836171,5.170752,3.2887206,1,0,1,0,1,0,0
42336172,5.1643066,3.2919433,1,0,1,0,1,0,0
42836875,5.1723633,3.2919433,1,0,1,0,1,0,0
43336171,5.170752,3.290332,1,0,1,0,1,0,0
43836171,5.165918,3.2887206,1,0,1,0,1,0,0
44336285,5.170752,3.290332,1,0,1,0,1,0,0
44836167,5.1739745,3.2919433,1,0,1,0,1,0,0
45346316,5.167529,3.285498,1,0,1,0,1,0,0
45836241,5.170752,3.285498,1,0,1,0,1,0,0
