timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
25341151,24219059,34.0347414,108.75716820000001,-0.0064563504,0.00497396,0.28372467,-0.04563874,0.017396618,0.0,0.033422343,0.0016239873,0.048185427,-0.15431036,-0.04130092,0.032490954,-0.37424627,-0.14974353,0.33332765,0.10979127,-1.6199551,0.06316845,428.15305,0.120095044,0.6322678,0.53194493,0.21591446,0.14809181,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
25351081,24219059,34.0347414,108.75716820000001,-0.006500263,0.004753773,0.28312412,-0.04563874,0.017396618,0.0,0.033276454,-0.001921358,0.04878077,-0.15268219,-0.04130092,0.032490954,-0.37424627,0.18703589,-0.12982914,0.12476529,-1.6204123,0.06316845,428.15305,0.12106481,0.63258857,0.5323752,0.21756695,0.14833476,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
25440466,24219059,34.0347414,108.75716820000001,-0.0061899372,0.002837706,0.27870488,-0.04563874,0.017396618,0.0,0.028314011,0.0035372893,0.05315903,-0.13883577,-0.04130092,0.032490954,-0.37424627,-0.32216606,-0.03733907,-0.06160512,-1.621136,0.06316845,428.15305,0.12381533,0.6358836,0.5244268,0.23296663,0.15030749,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
25539841,24219059,34.0347414,108.75716820000001,-0.008820135,0.00077832624,0.27377275,-0.04563874,0.017396618,0.0,0.027592953,0.0007846634,0.06055113,-0.122737475,-0.04130092,0.032490954,-0.37424627,-0.16406119,1.4143733,0.121273905,-1.622135,0.06316845,428.15305,0.117818445,0.5931938,0.51484686,0.21867174,0.1447759,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
25639098,24219059,34.0347414,108.75716820000001,-0.010807237,-0.00083225634,0.26954177,-0.04563874,0.017396618,0.0,0.027979251,0.0004251489,0.06590687,-0.10949011,-0.04130092,0.032490954,-0.37424627,0.18665811,-0.36085603,0.15333101,-1.6221976,0.06316845,428.15305,0.112914056,0.59743863,0.5087546,0.23560384,0.14724316,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
25738414,24219059,34.0347414,108.75716820000001,-0.013404625,-0.0018963862,0.26480934,-0.04563874,0.017396618,0.0,0.02499784,-0.0071760206,0.07376378,-0.0957169,-0.04130092,0.032490954,-0.37424627,-0.26238737,-0.673943,-0.36229694,-1.6215189,0.06316845,428.15305,0.11012101,0.5614837,0.500123,0.2201025,0.14238028,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
25837746,24219059,34.0347414,108.75716820000001,-0.014726138,-0.0024551458,0.26145414,-0.04563874,0.017396618,0.0,0.02450143,0.008458236,0.08136102,-0.08209188,-0.04130092,0.032490954,-0.37424627,0.06418363,-0.038924657,0.2247273,-1.6216513,0.06316845,428.15305,0.11259875,0.5663284,0.5002558,0.23657955,0.14528833,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
25937047,24219059,34.0347414,108.75716820000001,-0.016976202,-0.004339039,0.2576568,-0.04563874,0.017396618,0.0,0.026970107,0.0046680663,0.08717954,-0.072050765,-0.04130092,0.032490954,-0.37424627,-0.3725085,1.500026,0.36018467,-1.6203223,0.06316845,428.15305,0.10888824,0.5352544,0.49215013,0.2202105,0.14092372,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
26036363,24219059,34.0347414,108.75716820000001,-0.017714491,-0.0061490145,0.25622916,-0.04563874,0.017396618,0.0,0.02829814,-0.006175796,0.09378891,-0.0598609,-0.04130092,0.032490954,-0.37424627,0.5034686,-1.0389702,0.55810857,-1.6194613,0.06316845,428.15305,0.10909769,0.5406522,0.48812163,0.23605059,0.1438332,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
26140645,24219059,34.0347414,108.75716820000001,-0.021925943,-0.0087203905,0.2542584,-0.04563874,0.017396618,0.0,0.028942635,-0.0029718466,0.09968929,-0.050602924,-0.04130092,0.032490954,-0.37424627,0.46367326,-1.2541331,0.47287548,-1.6193845,0.06316845,428.15305,0.102303535,0.51322645,0.48068282,0.21920815,0.13984655,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
