timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
37771965,37770582,0.51131254,0.00066643325,0.9746586,4.404551,0.023964087,4.216538,0
37791670,37790446,0.51160777,0.000642973,-0.12740755,4.37042,0.0004126907,4.176551,0
37871237,37869898,0.51316303,0.0005636341,-1.0289283,4.2010937,0.02800047,4.0396852,0
37985423,37984112,0.5140162,0.0004731626,0.15234601,3.984828,0.00064715766,3.8345501,0
38085060,38083429,0.5215864,0.0004083395,-0.9279232,3.8331988,0.0249586,3.6919074,0
38183953,38182799,0.5253107,0.0003541607,-0.4669751,3.674456,0.0065940446,3.5405953,0
38273853,38272130,0.52687556,0.0003183242,1.4177284,3.544447,0.06300791,3.4387944,0
38372810,38371446,0.52811605,0.00028021654,1.591403,3.4080238,0.08256865,3.3209093,0
38472680,38470912,0.52912426,0.00024734417,0.20367616,3.2847352,0.0014032581,3.1751049,0
38566403,38565113,0.52858156,0.00021922025,0.91536045,3.1470644,0.029582588,3.0535321,0
38685835,38684293,0.5268432,0.00018975035,-1.148294,3.029911,0.048354153,2.9401882,0
38784750,38783609,0.5324427,0.00016950913,-1.1039495,2.9207513,0.046361912,2.8388052,0
38884630,38882925,0.5334705,0.00015363406,-0.425826,2.797177,0.007202809,2.7195463,0
38973925,38972333,0.53461105,0.00014322584,-0.40096647,2.6905074,0.0066395616,2.6079352,0
39073630,39071627,0.53465843,0.0001320885,-0.39257246,2.5677533,0.0066687413,2.5032592,0
39172244,39170943,0.53082645,0.00012222693,1.6560332,2.4750001,0.12311764,2.4417226,0
39272558,39270378,0.5277691,0.00011320283,1.1869128,2.4093966,0.0649661,2.3629744,0
39370898,39369577,0.52904046,0.00010493055,-0.35495502,2.3156817,0.006045403,2.260217,0
39470803,39468892,0.53194547,9.75347e-05,-0.98830485,2.2328901,0.048603997,2.187446,0
39569364,39568209,0.5293262,9.094227e-05,0.95579666,2.1565373,0.047068626,2.1151345,0
