timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
25267269,0.16571973,0.0151050845,0.0
324971920,0.16566655,0.0149652725,0.0
324976880,0.16544779,0.014880185,0.0
325170518,0.17475422,0.013942725,0.0
325374221,0.16757467,0.014161223,0.0
325572908,0.16752928,0.014145566,0.0
325776375,0.16862631,0.014247301,0.0
