timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
26115231,26114340,396825,0.11559464,0.8491028,-0.69464874,nan,0,0
26126389,26125561,396825,0.11709042,0.76615673,-0.6917998,nan,0,0
27109700,27108866,396825,0.09241019,0.7976003,-0.71302474,nan,0,0
28116220,28115390,396825,0.1178383,0.83554953,-0.6872414,nan,0,0
29110728,29109898,396825,0.110359445,0.81223786,-0.7127399,nan,0,0
30116298,30115429,396825,0.13503966,0.7455557,-0.69080263,nan,0,0
31111833,31110994,396825,0.1485016,0.7943475,-0.6759879,nan,0,0
32117359,32116529,396825,0.14177063,0.81982774,-0.6957884,nan,0,0
33111806,33110936,396825,0.12082984,0.82036984,-0.69350916,nan,0,0
34118462,34117617,396825,0.14700584,0.82416475,-0.6967855,nan,0,0
35112859,35112031,396825,0.12681292,0.8285018,-0.6947912,nan,0,0
36118471,36117611,396825,0.15224104,0.73579735,-0.6917998,nan,0,0
37113914,37113040,396825,0.121577725,0.81982774,-0.6957884,nan,0,0
38108665,38107834,396825,0.12606505,0.7900105,-0.7328252,nan,0,0
39114893,39114033,396825,0.14326642,0.7347131,-0.69080263,nan,0,0
40109504,40108667,396825,0.132796,0.80464804,-0.7117427,nan,0,0
41114871,41114022,396825,0.14551006,0.82362264,-0.69593084,nan,0,0
44110349,44109521,396825,0.13055237,0.82036984,-0.69607323,nan,0,0
46111382,46110552,396825,0.123821385,0.81711704,-0.6950761,nan,0,0
47117147,47116252,396825,0.13204813,0.81494856,-0.6955035,nan,0,0
48112524,48111668,396825,0.1335439,0.8230805,-0.6949337,nan,0,0
49117927,49117098,396825,0.16271143,0.734171,-0.69251204,nan,0,0
50112232,50111401,396825,0.15448469,0.73959225,-0.69165736,nan,0,0
51108012,51107182,396825,0.13728333,0.80031097,-0.71117294,nan,0,0
52113605,52112769,396825,0.13728333,0.80031097,-0.6745634,nan,0,0
53119227,53118396,396825,0.15298893,0.7374237,-0.69108754,nan,0,0
54114810,54113918,396825,0.13803121,0.81874347,-0.6949337,nan,0,0
