timestamp,saturation_status
26107790,1533
26130620,1533
27118424,1533
28116568,1
29116840,1
30117567,1
31101370,1
32104291,1
33101835,1
34105519,1
35108298,1
36110990,1
37114493,1
38114358,1
39115616,1
40095504,1
41116272,1
44112615,1
46113743,1
47110025,1
48112967,1
49108141,1
50109512,1
51111740,1
52109891,1
53113220,1
54110697,1
55114604,1
56114421,1
57115622,1
58115519,1
59113815,1
60114341,1
61112313,1
62111392,1
63105806,1
64106538,1
65104686,1
66110302,1
67108366,1
68106086,1
69112524,1
70112373,1
71109610,1
72116558,1
73105067,1
74109370,1
75107644,1
76110508,1
77108815,1
78111849,1
79110009,1
80112734,1
81114521,1
82113835,1
83112169,1
84113299,1
85118035,1
86101249,1
87114193,1
88117200,1
89115372,1
90098713,1
91116732,1
92100236,1
93100856,1
94100918,1
95116451,1
96096834,1
97117661,1
98108525,1
99103784,1
100099776,1
101101480,1
102104673,1
103096766,1
104099177,1
105114483,1
106112594,1
107115461,1
108116389,1
109119378,1
110114618,1
111112834,1
112115915,1
113119045,1
114117294,1
115097852,1
116098340,1
117101237,1
118114496,1
119112567,1
120115317,1
121116819,1
122114649,1
123114726,1
124112770,1
125115868,1
126113979,1
127116941,1
128095006,1
129111908,1
130111023,1
131111013,1
132112777,1
133110571,1
134113263,1
135096468,1
136114368,1
137118012,1
138114999,1
139112947,1
140112086,1
141114730,1
142110587,1
143113110,1
144114489,1
145114796,1
146114454,1
147112840,1
148113884,1
149116458,1
150117484,1
151115470,1
152116866,1
153111526,1
154112933,1
155112502,1
156095665,1
157116954,1
158116359,1
159115480,1
160113001,1
161109038,1
162109221,1
163110600,1
164093542,1
165113400,1
166111533,1
167112355,1
168112924,1
169110699,1
170113732,1
171115076,1
172105699,1
173113686,1
174116657,1
175114069,1
176109659,1
177115246,1
178111850,1
179116540,1
180114555,1
181107820,1
182110571,1
183110613,1
184106717,1
185099073,1
186116257,1
187113645,1
188111732,1
189106912,1
190103016,1
191101576,1
192096375,1
193119584,1
194112406,1
195110485,1
196113336,1
197111825,1
198114691,1
199117736,1
200116090,1
201116454,1
202109598,1
203110651,1
204112493,1
205107087,1
206111512,1
207117141,1
208113032,1
209110619,1
210105972,1
211107386,1
212112734,1
213094062,1
214116674,1
215116880,1
216114948,1
217117988,1
218116417,1
219114140,1
220112488,1
221114857,1
222117354,1
223116423,1
224113554,1
225114601,1
226114804,1
227113767,1
228119698,1
229097621,1
230097470,1
231116893,1
232111140,1
233116237,1
234114324,1
235110525,1
236107000,1
237104497,1
238112582,1
239112453,1
240108817,1
241107034,1
242100215,1
243117218,1
244111727,1
251102519,1
252103344,1
253108637,1
254111651,1
255107530,1
256111741,1
257110879,1
258106718,1
259112215,1
260117335,1
261116280,1
262110919,1
263112036,1
264116425,1
265114846,1
266111258,1
267116859,1
268117848,1
269112677,1
270105804,1
271108864,1
272102010,1
273100056,1
274103238,1
275116137,1
276114173,1
277110518,1
278115112,1
279117522,1
280111106,1
281111728,1
282115878,1
283110942,1
284111494,1
285107576,1
286109889,1
287112975,1
288101170,1
289102392,1
290097478,1
291100362,1
292103160,1
293101511,1
294103591,1
295103041,1
296115555,1
297111158,1
298112018,1
299114818,1
300108779,1
301105994,1
302101419,1
303117305,1
304115135,1
305113101,1
306114208,1
307114391,1
308112431,1
309119599,1
310113172,1
311109567,1
312112911,1
313107865,1
314111029,1
315109074,1
316110504,1
317110086,1
318112986,1
319112027,1
320115018,1
321116454,1
322105308,1
323103836,1
324104914,1
325107405,1
326102585,1
327104180,1
328098020,1
329116377,1
330105864,1
331116374,1
332114464,1
333117513,1
334112436,1
335103620,1
336098587,1
337114580,1
338109639,1
339110326,1
340106403,1
341110804,1
342117555,1
343114920,1
344112198,1
345106965,1
346109214,1
347102344,1
348100565,1
349103004,1
350117157,1
351114507,1
352112560,1
353110785,1
354111515,1
355114508,1
356113083,1
357116318,1
358106909,1
359102381,1
360100000,1
361100293,1
362098427,1
363105026,1
364099490,1
365100364,1
366098417,1
367098702,1
368099623,1
369099976,1
370102726,1
