timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
26044566,0.15501474,0.025746906,0.0
369274984,0.15376318,0.025609445,0.0
369279955,0.15253101,0.025524573,0.0
369473673,0.14484747,0.024297422,0.0
369677216,0.14095587,0.0241107,0.0
369875855,0.14291082,0.0240193,0.0
370074502,0.14684014,0.024044095,0.0
