timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
17937477,17936628,396825,0.114742674,0.4330234,0.30947927,nan,0,0
17948651,17947814,396825,0.120955445,0.43003052,0.42410895,nan,0,0
18933217,18932376,396825,0.086785175,0.45098084,0.45729122,nan,0,0
19940983,19940147,396825,0.086785175,0.4569666,0.44220838,nan,0,0
20936155,20935317,396825,0.0805724,0.40010145,0.37584382,nan,0,0
21942726,21941891,396825,0.083678775,0.39710853,0.37584382,nan,0,0
22939092,22938236,396825,0.083678775,0.40010145,0.37584382,nan,0,0
23935095,23934259,396825,0.11784907,0.36119372,0.33361185,nan,0,0
24942604,24941766,396825,0.1395938,0.3582008,0.34567812,nan,0,0
25938561,25937724,396825,0.13027462,0.35221502,0.35171127,nan,0,0
26945089,26944250,396825,0.14270017,0.34622923,0.3577444,nan,0,0
27940306,27939471,396825,0.17997685,0.31031436,0.33361185,nan,0,0
28935907,28935064,396825,0.21725352,0.30133563,0.32154557,nan,0,0
29942322,29941456,396825,0.24210463,0.29534984,0.32154557,nan,0,0
30938683,30937791,396825,0.20482796,0.28637114,0.31852898,nan,0,0
31933291,31932424,396825,0.2514238,0.28637114,0.31852898,nan,0,0
32939766,32938905,396825,0.24831742,0.28637114,0.30344614,nan,0,0
33935301,33934464,396825,0.26384935,0.25943497,0.29439643,nan,0,0
34941480,34940616,396825,0.23589186,0.25943497,0.31249586,nan,0,0
35936791,35935885,396825,0.26074296,0.26542076,0.30947927,nan,0,0
36943537,36942700,396825,0.2514238,0.28637114,0.32154557,nan,0,0
37938917,37938082,396825,0.2545302,0.25943497,0.30344614,nan,0,0
38933889,38933054,396825,0.245211,0.25644204,0.31249586,nan,0,0
39940963,39940110,396825,0.245211,0.25644204,0.31249586,nan,0,0
40936577,40935737,396825,0.29180688,0.2743995,0.30042958,nan,0,0
41941754,41940919,396825,0.24210463,0.2534492,0.33361185,nan,0,0
42938439,42937568,396825,0.26384935,0.25644204,0.31249586,nan,0,0
43944176,43943340,396825,0.2762749,0.26242784,0.33059528,nan,0,0
44939395,44938531,396825,0.26695576,0.23848464,0.31249586,nan,0,0
45934897,45934023,396825,0.24210463,0.2803853,0.32154557,nan,0,0
46941429,46940568,396825,0.26695576,0.27140656,0.32456213,nan,0,0
47936657,47935823,396825,0.30423242,0.24746336,0.32154557,nan,0,0
48932344,48931506,396825,0.30423242,0.24447046,0.3064627,nan,0,0
49938593,49937734,396825,0.29180688,0.24447046,0.30947927,nan,0,0
50935333,50934493,396825,0.25763658,0.24447046,0.3275787,nan,0,0
51940646,51939813,396825,0.26695576,0.25045627,0.3275787,nan,0,0
52934909,52934068,396825,0.2762749,0.23249884,0.31551242,nan,0,0
