timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
17864374,0.26407388,0.016719962,0.0
501440615,0.2527529,0.020883592,0.0
501445629,0.35114583,0.014929377,0.0
501644147,0.2686793,0.0161537,0.0
501842805,0.28940907,0.01663932,0.0
502041381,0.22820131,0.017630275,0.0
502240212,0.24138092,0.017637596,0.0
