timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
21442754,21441917,396825,0.092997946,0.4120731,0.35472783,nan,0,0
21453915,21453076,396825,0.0805724,0.44499505,0.33059528,nan,0,0
22438377,22437540,396825,0.040189326,0.46295246,0.4180758,nan,0,0
23434610,23433776,396825,0.124061845,0.39411566,0.23104843,nan,0,0
24440090,24439257,396825,0.08989155,0.3492221,0.34869468,nan,0,0
25445851,25444989,396825,0.13027462,0.32228592,0.30042958,nan,0,0
26440999,26440166,396825,0.14270017,0.2923569,0.297413,nan,0,0
27436219,27435347,396825,0.20172158,0.2833782,0.28233016,nan,0,0
28441844,28441010,396825,0.20793435,0.28936398,0.31852898,nan,0,0
29437536,29436703,396825,0.19240241,0.2803853,0.30344614,nan,0,0
30444077,30443241,396825,0.21725352,0.2743995,0.31249586,nan,0,0
31439479,31438575,396825,0.19240241,0.26542076,0.30042958,nan,0,0
32436023,32435189,396825,0.21104074,0.2534492,0.31249586,nan,0,0
33442708,33441871,396825,0.22346629,0.2534492,0.32456213,nan,0,0
34438268,34437399,396825,0.19240241,0.25045627,0.30344614,nan,0,0
35444881,35444017,396825,0.19240241,0.23848464,0.30344614,nan,0,0
36439507,36438672,396825,0.26074296,0.24447046,0.3275787,nan,0,0
37434895,37434061,396825,0.22967908,0.24447046,0.32456213,nan,0,0
38441170,38440329,396825,0.24210463,0.24447046,0.30947927,nan,0,0
39437091,39436259,396825,0.23589186,0.25644204,0.31551242,nan,0,0
40443553,40442718,396825,0.24831742,0.2534492,0.3275787,nan,0,0
41437604,41436771,396825,0.2762749,0.2085556,0.2793136,nan,0,0
42443741,42442907,396825,0.22967908,0.24147753,0.30947927,nan,0,0
43440514,43439648,396825,0.21725352,0.24147753,0.3064627,nan,0,0
44435294,44434434,396825,0.24831742,0.19957687,0.26121414,nan,0,0
45440616,45439758,396825,0.19550881,0.23549174,0.31249586,nan,0,0
46436094,46435254,396825,0.040189326,0.04693876,0.21294901,nan,0,0
47441854,47441012,396825,-0.046789575,0.11278266,0.28233016,nan,0,0
48436974,48436141,396825,0.0060190414,0.11577556,0.24009813,nan,0,0
49443600,49442747,396825,-0.025044851,-0.0039406125,0.25216442,nan,0,0
50439009,50438144,396825,0.015338209,0.06489619,0.24009813,nan,0,0
51433460,51432624,396825,0.021550985,0.11876846,0.24311471,nan,0,0
52439975,52439141,396825,-0.0064065135,0.052924566,0.24613129,nan,0,0
53445369,53444477,396825,-0.0405768,0.058910385,0.24311471,nan,0,0
54440899,54440063,396825,-0.02193846,0.058910385,0.22803186,nan,0,0
55435263,55434426,396825,0.0029126538,0.09482524,0.25216442,nan,0,0
56440431,56439596,396825,-0.0033001257,0.04993167,0.25216442,nan,0,0
57435847,57435014,396825,-0.009512905,0.055917475,0.24914785,nan,0,0
58441363,58440530,396825,0.0060190414,0.070882,0.2642307,nan,0,0
59435631,59434796,396825,-0.0064065135,0.070882,0.24914785,nan,0,0
60442548,60441711,396825,-0.02815124,0.06788909,0.24613129,nan,0,0
61436781,61435942,396825,-0.053002354,0.020002626,0.24311471,nan,0,0
62441977,62441145,396825,-0.03436402,0.008030999,0.25518098,nan,0,0
63437377,63436491,396825,-0.037470408,0.017009715,0.24009813,nan,0,0
64442750,64441815,396825,-0.053002354,0.01102391,0.23708157,nan,0,0
65437557,65436725,396825,-0.009512905,-0.00094770215,0.22803186,nan,0,0
66445067,66444177,396825,-0.03125763,0.037960045,0.25819755,nan,0,0
67440353,67439518,396825,-0.04989597,-0.006933508,0.22803186,nan,0,0
68435765,68434932,396825,-0.037470408,-0.03686256,0.24914785,nan,0,0
69442482,69441647,396825,-0.046789575,-0.03686256,0.24009813,nan,0,0
70437504,70436673,396825,-0.04989597,-0.033869658,0.234065,nan,0,0
71432641,71431799,396825,-0.07164069,-0.042848367,0.22199872,nan,0,0
72438980,72438146,396825,-0.0685343,-0.12066388,0.21294901,nan,0,0
73444272,73443403,396825,-0.0685343,-0.06080579,0.22803186,nan,0,0
74440993,74440152,396825,-0.06232152,-0.0667916,0.24009813,nan,0,0
75435160,75434323,396825,-0.08095986,-0.0637987,0.21898215,nan,0,0
76440997,76440158,396825,-0.046789575,-0.09073483,0.2038993,nan,0,0
77436139,77435303,396825,-0.06232152,-0.0667916,0.24613129,nan,0,0
78442485,78441623,396825,-0.07164069,-0.0637987,0.234065,nan,0,0
79437124,79436254,396825,-0.056108743,-0.08474903,0.15865073,nan,0,0
80443737,80442898,396825,-0.06542791,-0.05781289,0.24009813,nan,0,0
81437866,81437031,396825,-0.056108743,-0.0667916,0.24311471,nan,0,0
82443564,82442692,396825,-0.08406624,-0.05781289,0.18881644,nan,0,0
83440039,83439147,396825,-0.06542791,-0.06080579,0.23104843,nan,0,0
84435274,84434412,396825,-0.046789575,-0.06978451,0.25216442,nan,0,0
85440839,85440007,396825,-0.037470408,-0.06978451,0.2038993,nan,0,0
86436276,86435442,396825,-0.053002354,-0.06978451,0.21898215,nan,0,0
87441840,87441006,396825,0.0029126538,-0.22242263,0.21898215,nan,0,0
88436116,88435280,396825,0.030870156,-0.29425234,0.26121414,nan,0,0
89442964,89442131,396825,0.20172158,-0.39900398,0.27026382,nan,0,0
90438046,90437176,396825,0.17376406,-0.36608204,0.297413,nan,0,0
91443595,91442697,396825,0.19861518,-0.38104656,0.26121414,nan,0,0
92439135,92438300,396825,0.2545302,-0.38403946,0.30042958,nan,0,0
93434618,93433785,396825,0.24831742,-0.37805364,0.30947927,nan,0,0
94440655,94439822,396825,0.245211,-0.39601105,0.30947927,nan,0,0
95435366,95434501,396825,0.2203599,-0.35411042,0.32154557,nan,0,0
96442088,96441255,396825,0.19861518,-0.38403946,0.297413,nan,0,0
97437310,97436437,396825,0.23589186,-0.3900253,0.28233016,nan,0,0
98443242,98442408,396825,0.26695576,-0.38703236,0.31852898,nan,0,0
99437657,99436824,396825,0.245211,-0.39301822,0.30344614,nan,0,0
100433865,100433032,396825,0.23589186,-0.38703236,0.29137987,nan,0,0
101440612,101439774,396825,0.2514238,-0.38403946,0.30344614,nan,0,0
102435714,102434870,396825,0.23589186,-0.38703236,0.28836328,nan,0,0
103433073,103432207,396825,0.21725352,-0.3421388,0.3275787,nan,0,0
104439375,104438539,396825,0.23899825,-0.37506077,0.30947927,nan,0,0
105434813,105433938,396825,0.21725352,-0.35411042,0.30344614,nan,0,0
106441488,106440652,396825,0.2514238,-0.3630891,0.32154557,nan,0,0
107435751,107434894,396825,0.26384935,-0.39900398,0.29439643,nan,0,0
108442398,108441559,396825,0.21104074,-0.35411042,0.31852898,nan,0,0
109438457,109437587,396825,0.22346629,-0.3690749,0.31852898,nan,0,0
110433158,110432322,396825,0.245211,-0.38703236,0.3064627,nan,0,0
111438705,111437873,396825,0.22657269,-0.36608204,0.31852898,nan,0,0
112445565,112444697,396825,0.23589186,-0.3630891,0.31249586,nan,0,0
113440533,113439633,396825,0.19861518,-0.3421388,0.32154557,nan,0,0
114435094,114434256,396825,0.23899825,-0.39601105,0.29439643,nan,0,0
115441599,115440763,396825,0.28559408,-0.39601105,0.28534672,nan,0,0
116436300,116435403,396825,0.21104074,-0.3690749,0.30042958,nan,0,0
117443688,117442694,396825,0.2203599,-0.38403946,0.3064627,nan,0,0
118438368,118437534,396825,0.2203599,-0.38703236,0.30947927,nan,0,0
119444769,119443851,396825,0.2203599,-0.38703236,0.3064627,nan,0,0
120440163,120439323,396825,0.24210463,-0.37506077,0.30947927,nan,0,0
121434702,121433867,396825,0.24210463,-0.37206784,0.32154557,nan,0,0
122440898,122440037,396825,0.24210463,-0.4139685,0.2732804,nan,0,0
123436414,123435541,396825,0.21104074,-0.3900253,0.297413,nan,0,0
124441820,124440980,396825,0.17997685,-0.39301822,0.2793136,nan,0,0
