timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
21428992,-0.044882912,0.35571334,0.44638395
21440136,-0.035639852,0.36467016,0.44638395
21641454,-0.044882912,0.35571334,0.4344711
21831369,-0.03255883,0.36168453,0.44936222
22032375,-0.051044956,0.35869893,0.45234042
22234133,-0.060288016,0.35869893,0.44936222
22435395,-0.047963932,0.36467016,0.44936222
22636599,-0.044882912,0.35571334,0.42851466
22837699,-0.063369036,0.35869893,0.44638395
23039900,-0.057206992,0.35869893,0.44936222
23240870,-0.044882912,0.36168453,0.44042754
23430998,-0.063369036,0.36168453,0.44936222
23631987,-0.041801896,0.36168453,0.44042754
23833009,-0.047963932,0.35571334,0.44042754
24034294,-0.054125972,0.36467016,0.4612751
24235288,-0.063369036,0.3527277,0.41362354
24436316,-0.063369036,0.35571334,0.41660175
24637454,-0.063369036,0.35571334,0.41362354
24838855,-0.063369036,0.35571334,0.41064534
25028652,-0.063369036,0.35571334,0.41362354
25240688,-0.069531076,0.35571334,0.41362354
25430523,-0.06645005,0.3527277,0.42255822
25642936,-0.069531076,0.3527277,0.41064534
25833802,-0.069531076,0.35571334,0.40766713
26035088,-0.075693116,0.3527277,0.41064534
26237007,-0.07877414,0.3527277,0.41064534
26438177,-0.07877414,0.3527277,0.41362354
26639607,-0.09109822,0.36168453,0.39873245
26840689,-0.08493618,0.36467016,0.4046889
27041755,-0.069531076,0.36168453,0.41064534
27243004,-0.057206992,0.36467016,0.4046889
27432847,-0.047963932,0.36765578,0.4046889
27633860,-0.041801896,0.37064138,0.40766713
27835032,-0.035639852,0.373627,0.40766713
28036219,-0.038720872,0.36765578,0.41362354
28237302,-0.035639852,0.36467016,0.41660175
28439137,-0.035639852,0.36765578,0.41958
28641202,-0.038720872,0.36168453,0.41362354
28831448,-0.041801896,0.36168453,0.41660175
29032680,-0.041801896,0.35571334,0.42255822
29233709,-0.047963932,0.35869893,0.42255822
29434880,-0.047963932,0.35571334,0.42255822
29635977,-0.041801896,0.3527277,0.42553642
29837041,-0.035639852,0.35571334,0.41958
30038086,-0.029477812,0.35571334,0.41958
30239014,-0.02639679,0.3527277,0.41958
30440211,-0.02023475,0.3527277,0.42255822
30630137,-0.02023475,0.34974208,0.42553642
30831282,-0.02639679,0.34377086,0.42851466
31032308,-0.03255883,0.34377086,0.42553642
31244562,-0.03255883,0.34078524,0.41958
31434604,-0.047963932,0.33779964,0.41064534
31636728,-0.057206992,0.33481404,0.4046889
31837917,-0.057206992,0.33481404,0.41958
32038980,-0.047963932,0.33779964,0.41362354
32228885,-0.038720872,0.33779964,0.41660175
32441165,-0.038720872,0.33481404,0.41362354
32642419,-0.041801896,0.3318284,0.4046889
32843552,-0.03255883,0.3318284,0.41958
33033542,-0.02639679,0.3318284,0.41064534
33235137,-0.029477812,0.3318284,0.40766713
33436416,-0.035639852,0.3318284,0.40766713
33637702,-0.038720872,0.3288428,0.41362354
33838704,-0.044882912,0.3288428,0.4046889
34039809,-0.047963932,0.32585716,0.41064534
34241087,-0.047963932,0.32287157,0.40171066
34432107,-0.038720872,0.31988594,0.39873245
34633102,-0.041801896,0.31988594,0.39575422
34834104,-0.054125972,0.31690034,0.4046889
35035182,-0.051044956,0.31690034,0.39873245
35236520,-0.047963932,0.3109291,0.392776
35437479,-0.044882912,0.3079435,0.392776
35638898,-0.035639852,0.3079435,0.39873245
35839901,-0.02023475,0.3079435,0.39873245
36041010,0.01673749,0.31988594,0.39873245
36230880,0.03214259,0.31988594,0.39575422
36431989,0.03522361,0.31391472,0.39873245
36633156,0.03522361,0.31391472,0.39575422
36834897,0.029061573,0.31391472,0.39575422
37036104,0.001332392,0.31391472,0.39575422
37238270,0.0074944333,0.31391472,0.38681954
37439625,0.0074944333,0.31391472,0.38979778
37629553,-0.0017486307,0.3109291,0.392776
37830529,-0.0048296493,0.3079435,0.39575422
38042653,-0.0048296493,0.3109291,0.39575422
38232707,0.001332392,0.3109291,0.392776
38433887,0.010575452,0.31391472,0.39575422
38635158,0.01673749,0.3109291,0.39575422
