timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
21440010,0.01340535,-0.013247283,-1.8746314,0.0,0.5919631,-0.0013707548,-0.009322781,-0.80591,0.0,0.0,-0.0,0,0,0,0,0
21445028,0.01340535,-0.013247283,-1.8746874,0.0,0.5919405,-0.001371016,-0.009322743,-0.80592656,0.0,0.0,-0.0,0,0,0,0,0
21539217,0.0153204,-0.013247161,-1.8742323,0.0,0.592125,-0.00080187165,-0.01009458,-0.80578256,0.0,0.0,-0.0,0,0,0,0,0
21643619,0.0153204,-0.013247161,-1.8733902,0.0,0.5924642,-0.00079762115,-0.010094917,-0.8055332,0.0,0.0,-0.0,0,0,0,0,0
21742895,0.0153204,-0.013247161,-1.8726058,0.0,0.5927801,-0.00079366186,-0.010095229,-0.8053008,0.0,0.0,-0.0,0,0,0,0,0
21842063,0.0153204,-0.013247161,-1.8711448,0.0,0.59336823,-0.000786287,-0.010095806,-0.8048675,0.0,0.0,-0.0,0,0,0,0,0
21946529,0.0153204,-0.013247161,-1.8696251,0.0,0.5939796,-0.0007786159,-0.010096401,-0.8044164,0.0,0.0,-0.0,0,0,0,0,0
22040628,0.015320212,-0.011775254,-1.8683754,0.0,0.59448034,-0.00018057849,-0.0096593555,-0.8040522,0.0,0.0,-0.0,0,0,0,0,0
22144992,0.0153204,-0.013247161,-1.8658183,0.0,0.5955097,-0.0007593963,-0.010097864,-0.8032843,0.0,0.0,-0.0,0,0,0,0,0
22239316,0.015320212,-0.011775254,-1.8652235,0.0,0.5957467,-0.00016535558,-0.009659628,-0.80311424,0.0,0.0,-0.0,0,0,0,0,0
22343509,0.0153204,-0.013247161,-1.8638403,0.0,0.5963038,-0.0007494098,-0.01009861,-0.802695,0.0,0.0,-0.0,0,0,0,0,0
22442866,0.015320212,-0.011775254,-1.8620355,0.0,0.59702617,-0.0001499577,-0.00965988,-0.8021636,0.0,0.0,-0.0,0,0,0,0,0
22542233,0.0153204,-0.013247161,-1.8604803,0.0,0.59765154,-0.0007324432,-0.010099855,-0.8016921,0.0,0.0,-0.0,0,0,0,0,0
22641552,0.015320212,-0.011775254,-1.8587873,0.0,0.5983282,-0.00013426898,-0.009660111,-0.80119294,0.0,0.0,-0.01623011,0,0,0,0,0
22740943,0.0153204,-0.013247161,-1.8570125,0.0,0.5990406,-0.0007149297,-0.01010111,-0.8006546,0.0,0.0,-0.01747858,0,0,0,0,0
22845134,0.0153204,-0.013247161,-1.8556564,0.0,0.59958345,-0.00070808025,-0.010101592,-0.8002482,0.0,0.0,-0.01872705,0,0,0,0,0
22939377,0.0153204,-0.013247161,-1.855028,0.0,0.5998348,-0.0007049064,-0.010101815,-0.8000598,0.0,0.0,-0.01872705,0,0,0,0,0
23043811,0.0153204,-0.013247161,-1.8535159,0.0,0.6004395,-0.0006972687,-0.010102344,-0.799606,0.0,0.0,-0.03995104,0,0,0,0,0
23142897,0.0153204,-0.013247161,-1.8528574,0.0,0.60070276,-0.0006939426,-0.010102573,-0.7994083,0.0,0.0,-0.05493268,0,0,0,0,0
23242267,0.015320212,-0.011775254,-1.8520294,0.0,0.6010319,-0.000101627105,-0.0096605085,-0.7991666,0.0,0.0,-0.16736841,0,0,0,0,0
23341600,0.0153204,-0.013247161,-1.8520406,0.0,0.60102916,-0.00068981684,-0.010102857,-0.799163,0.0,0.0,-0.2136842,0,0,0,0,0
23440760,0.015320212,-0.011775254,-1.8520294,0.0,0.6010319,-0.000101627105,-0.0096605085,-0.7991666,0.0,0.0,-0.21789475,0,0,0,0,0
23545213,0.015320212,-0.011775254,-1.8520294,0.0,0.6010319,-0.000101627105,-0.0096605085,-0.7991666,0.0,0.0,-0.22421053,0,0,0,0,0
23639362,0.0153204,-0.013247161,-1.8520406,0.0,0.60102916,-0.00068981684,-0.010102857,-0.799163,0.0,0.0,-0.22421053,0,0,0,0,0
23743648,0.0153204,-0.013247161,-1.8520406,0.0,0.60102916,-0.00068981684,-0.010102857,-0.799163,0.0,0.0,-0.23263158,0,0,0,0,0
23842952,0.0153204,-0.013247161,-1.8520406,0.0,0.60102916,-0.00068981684,-0.010102857,-0.799163,0.0,0.0,-0.23578948,0,0,0,0,0
23942287,0.015320212,-0.011775254,-1.8520294,0.0,0.6010319,-0.000101627105,-0.0096605085,-0.7991666,0.0,0.0,-0.23789474,0,0,0,0,0
