timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
14576393,-0.007910668,0.36765578,0.44340575
14587559,-0.02639679,0.36765578,0.44936222
14777440,-0.01407271,0.36168453,0.44340575
14978848,-0.02639679,0.36765578,0.45234042
15169022,-0.01407271,0.35869893,0.4344711
15381287,-0.017153732,0.35869893,0.42255822
15571504,-0.01407271,0.36765578,0.44042754
15772798,-0.007910668,0.36168453,0.42255822
15973946,-0.029477812,0.36467016,0.44042754
16175889,-0.03255883,0.36467016,0.44340575
16377197,-0.01407271,0.36765578,0.4374493
16567168,-0.02639679,0.36765578,0.45234042
16779421,-0.02639679,0.36467016,0.44638395
16969324,-0.017153732,0.35869893,0.43149287
17181577,-0.017153732,0.36168453,0.44042754
17371463,-0.03255883,0.36168453,0.41660175
17572619,-0.03255883,0.35869893,0.4046889
17773956,-0.03255883,0.35869893,0.41064534
17975412,-0.03255883,0.35869893,0.4046889
18176627,-0.029477812,0.35869893,0.40766713
18377749,-0.035639852,0.35869893,0.41064534
18578887,-0.029477812,0.35869893,0.41362354
18779918,-0.035639852,0.35869893,0.41362354
18970955,-0.03255883,0.35869893,0.41064534
19172183,-0.029477812,0.35869893,0.40766713
19373525,-0.029477812,0.35869893,0.41064534
19575246,-0.035639852,0.35869893,0.41064534
19776476,-0.029477812,0.35869893,0.41362354
19977703,-0.02639679,0.35571334,0.41362354
20178626,-0.02023475,0.34377086,0.41958
20379555,-0.007910668,0.34078524,0.42255822
20569563,0.0074944333,0.33779964,0.43149287
20770832,0.01673749,0.3467565,0.42255822
20972014,0.022899535,0.3527277,0.41362354
21173515,0.019818509,0.34377086,0.42553642
21374940,0.01673749,0.34377086,0.42553642
21575977,0.004413411,0.34078524,0.41958
21777998,-0.0017486307,0.34377086,0.41958
21979329,-0.0017486307,0.34377086,0.41660175
22169489,-0.007910668,0.36467016,0.40766713
22370563,-0.0017486307,0.37064138,0.40171066
22571637,-0.010991691,0.35571334,0.41362354
22772798,-0.02023475,0.3467565,0.42255822
22974087,-0.02023475,0.3467565,0.41958
23175485,-0.017153732,0.3467565,0.41958
23376998,-0.02023475,0.34078524,0.41660175
23566997,-0.017153732,0.34377086,0.41362354
23779718,-0.017153732,0.3467565,0.41958
23969836,-0.017153732,0.35571334,0.41064534
24182524,-0.02023475,0.373627,0.392776
24372581,-0.017153732,0.35869893,0.41362354
24574088,-0.017153732,0.34078524,0.41362354
24776067,-0.017153732,0.34078524,0.41660175
24976915,-0.010991691,0.34377086,0.42553642
25177985,-0.0048296493,0.3467565,0.42553642
25379262,0.0074944333,0.3527277,0.41958
25580336,-0.0048296493,0.34078524,0.42255822
25781374,-0.007910668,0.34078524,0.43149287
25971229,-0.007910668,0.34078524,0.41362354
26172415,-0.0048296493,0.33481404,0.42255822
26373572,-0.010991691,0.33481404,0.41660175
26574722,-0.007910668,0.34078524,0.42553642
26776450,-0.007910668,0.34377086,0.42255822
26977550,0.001332392,0.37959823,0.38979778
27178877,-0.007910668,0.3467565,0.41958
27380004,-0.007910668,0.33779964,0.42553642
27571006,-0.0048296493,0.33481404,0.42553642
27772424,0.019818509,0.33779964,0.42255822
27973844,0.029061573,0.33779964,0.42553642
28175268,0.001332392,0.33481404,0.41958
28376495,-0.0048296493,0.3318284,0.41362354
28577791,-0.007910668,0.3318284,0.41958
28778678,-0.01407271,0.36467016,0.39873245
28968581,-0.01407271,0.34377086,0.4046889
29169760,-0.010991691,0.3318284,0.41660175
29370912,-0.01407271,0.3318284,0.41362354
29572201,-0.010991691,0.35571334,0.40171066
29773546,-0.010991691,0.36765578,0.39873245
29974893,-0.010991691,0.34377086,0.41362354
30176086,0.001332392,0.33481404,0.41064534
30378425,0.0074944333,0.33481404,0.41064534
30568504,0.001332392,0.33481404,0.41362354
30769636,-0.02331577,0.3318284,0.41064534
30970708,-0.02023475,0.3318284,0.40766713
31183086,-0.02331577,0.3288428,0.41064534
31373113,-0.0017486307,0.3318284,0.40766713
31574177,0.0074944333,0.3288428,0.41362354
31775173,0.004413411,0.3288428,0.41660175
31976291,-0.010991691,0.32585716,0.41362354
32166197,-0.02331577,0.32287157,0.41660175
32378943,-0.02331577,0.32585716,0.41660175
32580307,-0.017153732,0.32287157,0.41958
32781389,-0.017153732,0.33779964,0.39575422
32971305,-0.010991691,0.3318284,0.40171066
33172585,-0.007910668,0.32287157,0.41362354
33374477,-0.007910668,0.32287157,0.41362354
33575863,-0.010991691,0.32585716,0.41064534
33776963,-0.017153732,0.32287157,0.40766713
33977959,-0.02023475,0.31988594,0.41362354
34179377,-0.02331577,0.31690034,0.41362354
34380771,-0.02639679,0.31690034,0.41064534
34570997,-0.029477812,0.31391472,0.41362354
34772415,-0.03255883,0.3109291,0.41660175
34973402,-0.035639852,0.3288428,0.39575422
35174533,-0.035639852,0.3527277,0.38086313
35375911,-0.029477812,0.35869893,0.38384134
35577341,-0.02023475,0.3467565,0.38681954
35778766,-0.017153732,0.34078524,0.39575422
35979740,-0.010991691,0.31988594,0.40766713
36170861,-0.010991691,0.31690034,0.41362354
36372218,-0.010991691,0.31391472,0.41064534
36573380,-0.010991691,0.31391472,0.41064534
36774993,-0.010991691,0.31690034,0.41064534
36976340,-0.007910668,0.31690034,0.41660175
37177456,-0.0017486307,0.31391472,0.41064534
37378730,-0.007910668,0.31391472,0.4046889
37568655,0.001332392,0.31690034,0.41064534
37769918,0.010575452,0.31391472,0.41362354
37971079,0.001332392,0.33779964,0.392776
38183130,-0.007910668,0.34377086,0.38384134
38372927,-0.007910668,0.32287157,0.4046889
38574086,-0.007910668,0.3109291,0.4046889
38775180,-0.007910668,0.3079435,0.40766713
38977258,-0.010991691,0.3109291,0.4046889
39167311,-0.0017486307,0.3109291,0.40171066
39379796,0.004413411,0.31391472,0.4046889
39580965,-0.007910668,0.3109291,0.41362354
39782333,-0.007910668,0.3109291,0.40171066
39972562,-0.007910668,0.3079435,0.40171066
40173973,-0.010991691,0.3079435,0.40766713
40375090,-0.017153732,0.3079435,0.4046889
40576087,-0.017153732,0.3079435,0.40766713
40778120,-0.01407271,0.30495787,0.40766713
40968332,-0.017153732,0.30197224,0.39575422
41180564,-0.01407271,0.30197224,0.4046889
41371099,-0.017153732,0.30495787,0.4046889
41572408,-0.01407271,0.30197224,0.4046889
41773920,-0.010991691,0.30495787,0.39873245
41976144,-0.007910668,0.3079435,0.40171066
42177033,-0.010991691,0.3079435,0.39873245
42378182,-0.010991691,0.30495787,0.4046889
42579642,-0.01407271,0.30495787,0.4046889
42770371,-0.010991691,0.30495787,0.40171066
42971491,0.004413411,0.3079435,0.40171066
43172597,0.0074944333,0.3079435,0.4046889
43373751,0.004413411,0.3079435,0.40766713
43574889,0.0074944333,0.30197224,0.39873245
43776096,0.004413411,0.3079435,0.40766713
43977810,-0.0048296493,0.3109291,0.40171066
44178966,-0.017153732,0.31391472,0.39873245
44369141,-0.01407271,0.32287157,0.39575422
44570133,-0.01407271,0.3079435,0.39575422
44771964,-0.01407271,0.30495787,0.4046889
44973333,0.004413411,0.30495787,0.4046889
45174672,0.01673749,0.30197224,0.41064534
45375921,0.01673749,0.29898664,0.4046889
45577505,0.019818509,0.30197224,0.4046889
45778965,0.001332392,0.29898664,0.4046889
45968845,-0.007910668,0.29898664,0.4046889
46169952,-0.007910668,0.29898664,0.4046889
46371312,0.001332392,0.31391472,0.4046889
46572450,0.010575452,0.33481404,0.38681954
46773873,-0.0048296493,0.3079435,0.39575422
46975258,-0.017153732,0.29600102,0.4046889
47176491,-0.017153732,0.29600102,0.40766713
47377686,-0.01407271,0.29898664,0.40766713
47568572,-0.010991691,0.30197224,0.41362354
47769841,-0.007910668,0.29898664,0.4046889
47971122,-0.010991691,0.30197224,0.40171066
48172084,0.019818509,0.31690034,0.39873245
48373192,0.029061573,0.32287157,0.39575422
48574464,0.029061573,0.32287157,0.39575422
48775917,0.001332392,0.30495787,0.4046889
48966179,-0.007910668,0.30197224,0.39873245
49178609,-0.010991691,0.29898664,0.4046889
49368836,-0.010991691,0.29898664,0.4046889
49581239,-0.010991691,0.30197224,0.40171066
49771277,-0.0048296493,0.32585716,0.39575422
49972706,-0.0017486307,0.32287157,0.39873245
50173956,0.004413411,0.3109291,0.40171066
50376033,0.013656471,0.32585716,0.39575422
50577374,0.01673749,0.32585716,0.38979778
50778489,0.022899535,0.3318284,0.38979778
50979854,0.013656471,0.32585716,0.39575422
51181298,-0.007910668,0.30495787,0.4046889
51371472,-0.010991691,0.29600102,0.4046889
51572759,-0.007910668,0.29600102,0.4046889
51773895,-0.007910668,0.30495787,0.40766713
51974980,-0.01407271,0.3109291,0.40171066
52175910,-0.010991691,0.34078524,0.37788492
52377019,-0.010991691,0.34078524,0.38086313
52578101,-0.010991691,0.3288428,0.38979778
52779293,-0.01407271,0.31988594,0.392776
52969120,-0.01407271,0.31391472,0.40171066
53170235,-0.010991691,0.34078524,0.38384134
53372369,-0.007910668,0.33779964,0.38384134
53573472,-0.010991691,0.3079435,0.4046889
53774755,-0.010991691,0.30495787,0.40766713
53975742,-0.010991691,0.30495787,0.40766713
54176786,-0.010991691,0.30197224,0.4046889
54377911,-0.01407271,0.31988594,0.39873245
54567702,-0.01407271,0.34078524,0.38384134
54780086,-0.01407271,0.34377086,0.38384134
54970255,-0.01407271,0.31988594,0.39873245
55182420,-0.01407271,0.33779964,0.38384134
55372359,-0.01407271,0.36168453,0.37192845
55573456,-0.007910668,0.36765578,0.37192845
55774516,-0.01407271,0.31391472,0.4046889
55975486,-0.01407271,0.30197224,0.39873245
56177650,-0.0048296493,0.29898664,0.4046889
56378657,0.013656471,0.30495787,0.41362354
56579816,-0.01407271,0.30495787,0.40171066
56780875,-0.010991691,0.30197224,0.4046889
56970623,-0.010991691,0.29898664,0.39873245
57171852,0.001332392,0.3109291,0.40171066
57372773,0.03214259,0.3288428,0.38681954
57573955,0.03522361,0.33779964,0.38086313
57774960,0.01673749,0.31391472,0.40171066
57975960,0.010575452,0.30495787,0.41064534
58177115,0.001332392,0.3079435,0.40171066
58378134,-0.0017486307,0.34078524,0.37788492
58568054,-0.0048296493,0.3467565,0.365972
58769463,-0.007910668,0.3079435,0.4046889
58971239,-0.007910668,0.3079435,0.4046889
59172506,-0.010991691,0.30495787,0.40171066
59373508,-0.007910668,0.31391472,0.40171066
59574578,-0.0048296493,0.3079435,0.4046889
59775896,-0.0048296493,0.31391472,0.4046889
59977159,-0.007910668,0.32287157,0.39575422
60167661,-0.007910668,0.3079435,0.4046889
60380250,-0.0017486307,0.3109291,0.40766713
60570120,-0.0048296493,0.3318284,0.38979778
60782259,-0.0048296493,0.34974208,0.37788492
60972280,-0.007910668,0.36467016,0.3629938
61173374,-0.0048296493,0.3109291,0.39873245
61374317,-0.0017486307,0.30197224,0.4046889
61575585,0.001332392,0.29898664,0.4046889
61776725,0.004413411,0.30197224,0.40171066
61978654,0.0074944333,0.30495787,0.4046889
62179983,0.001332392,0.32287157,0.39575422
62381000,0.001332392,0.35571334,0.37490666
62571085,0.001332392,0.33779964,0.38384134
62772146,0.001332392,0.31391472,0.4046889
62973089,0.004413411,0.3079435,0.4046889
63174194,0.022899535,0.31988594,0.39575422
63375443,0.029061573,0.34078524,0.38086313
63576524,0.013656471,0.31690034,0.4046889
63777515,0.001332392,0.3079435,0.4046889
63978653,-0.0017486307,0.30197224,0.41660175
64169183,0.0074944333,0.29600102,0.41064534
64370278,-0.007910668,0.28704417,0.41064534
