timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
14576327,5.230371,3.2887206,1,0,1,0,1,0,0
14586327,5.215869,3.2871094,1,0,1,0,1,0,0
15076320,5.194922,3.2919433,1,0,1,0,1,0,0
15576324,5.220703,3.2919433,1,0,1,0,1,0,0
16076690,5.1884766,3.2887206,1,0,1,0,1,0,0
16576322,5.2368164,3.2919433,1,0,1,0,1,0,0
17076320,5.1981444,3.2919433,1,0,1,0,1,0,0
17576380,5.2384276,3.285498,1,0,1,0,1,0,0
18076381,5.225537,3.2871094,1,0,1,0,1,0,0
18576337,5.2368164,3.2935545,1,0,1,0,1,0,0
19076467,5.230371,3.2919433,1,0,1,0,1,0,0
19576825,5.2271485,3.2887206,1,0,1,0,1,0,0
20076344,5.220703,3.2887206,1,0,1,0,1,0,0
20576356,5.2271485,3.2919433,1,0,1,0,1,0,0
21076687,5.219092,3.2919433,1,0,1,0,1,0,0
21576351,5.2223144,3.2871094,1,0,1,0,1,0,0
22076321,5.2142577,3.2919433,1,0,1,0,1,0,0
22576331,5.21748,3.2919433,1,0,1,0,1,0,0
23076320,5.2142577,3.2871094,1,0,1,0,1,0,0
23576320,5.21748,3.2887206,1,0,1,0,1,0,0
24076321,5.215869,3.2919433,1,0,1,0,1,0,0
24577310,5.215869,3.2919433,1,0,1,0,1,0,0
25076385,5.215869,3.2887206,1,0,1,0,1,0,0
25576319,5.21748,3.2871094,1,0,1,0,1,0,0
26076517,5.21748,3.2919433,1,0,1,0,1,0,0
26576336,5.219092,3.2887206,1,0,1,0,1,0,0
27076321,5.2142577,3.2887206,1,0,1,0,1,0,0
27576336,5.219092,3.2919433,1,0,1,0,1,0,0
28076955,5.2142577,3.2887206,1,0,1,0,1,0,0
28576333,5.219092,3.2887206,1,0,1,0,1,0,0
29076432,5.21748,3.2919433,1,0,1,0,1,0,0
29576322,5.220703,3.2919433,1,0,1,0,1,0,0
30076319,5.2142577,3.2871094,1,0,1,0,1,0,0
30576360,5.219092,3.2871094,1,0,1,0,1,0,0
31076320,5.215869,3.290332,1,0,1,0,1,0,0
31577214,5.21748,3.2887206,1,0,1,0,1,0,0
32076506,5.2142577,3.2871094,1,0,1,0,1,0,0
32576502,5.21748,3.2919433,1,0,1,0,1,0,0
33076340,5.2142577,3.2919433,1,0,1,0,1,0,0
33576402,5.21748,3.2871094,1,0,1,0,1,0,0
34076319,5.21748,3.2919433,1,0,1,0,1,0,0
34576320,5.2223144,3.2919433,1,0,1,0,1,0,0
35076991,5.2142577,3.2871094,1,0,1,0,1,0,0
35576445,5.21748,3.285498,1,0,1,0,1,0,0
36076324,5.220703,3.2919433,1,0,1,0,1,0,0
36576320,5.21748,3.2887206,1,0,1,0,1,0,0
37076324,5.215869,3.2887206,1,0,1,0,1,0,0
37576320,5.220703,3.2919433,1,0,1,0,1,0,0
38076320,5.2142577,3.2919433,1,0,1,0,1,0,0
38576761,5.215869,3.2871094,1,0,1,0,1,0,0
39076546,5.215869,3.2919433,1,0,1,0,1,0,0
39576346,5.219092,3.2919433,1,0,1,0,1,0,0
40076320,5.2142577,3.2887206,1,0,1,0,1,0,0
40576489,5.220703,3.2919433,1,0,1,0,1,0,0
41076374,5.215869,3.2919433,1,0,1,0,1,0,0
41576454,5.21748,3.290332,1,0,1,0,1,0,0
42076327,5.215869,3.2919433,1,0,1,0,1,0,0
42576326,5.220703,3.2935545,1,0,1,0,1,0,0
43076476,5.215869,3.2887206,1,0,1,0,1,0,0
43576601,5.21748,3.2887206,1,0,1,0,1,0,0
44076321,5.215869,3.2919433,1,0,1,0,1,0,0
44576322,5.219092,3.2887206,1,0,1,0,1,0,0
45076321,5.21748,3.2887206,1,0,1,0,1,0,0
45576896,5.219092,3.2919433,1,0,1,0,1,0,0
46076381,5.2142577,3.2919433,1,0,1,0,1,0,0
46576357,5.21748,3.2871094,1,0,1,0,1,0,0
47076492,5.21748,3.2919433,1,0,1,0,1,0,0
47576359,5.2142577,3.2919433,1,0,1,0,1,0,0
48076429,5.2110353,3.2871094,1,0,1,0,1,0,0
48576434,5.2142577,3.2871094,1,0,1,0,1,0,0
49076325,5.21748,3.2919433,1,0,1,0,1,0,0
49576360,5.21748,3.2871094,1,0,1,0,1,0,0
