timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
14581286,0.0,0.0,0,11,59458,65536,0,3,122
15584621,80.91211,79.74535,0,11,8787,65536,0,3,122
16585473,109.20996,54.185505,0,11,5950,65536,0,3,122
17586423,136.10742,45.12199,0,11,4908,65536,0,3,122
18587490,160.69238,39.998116,0,11,6259,65536,0,3,122
19588434,186.88965,37.240562,0,11,6075,65536,0,3,122
20590094,212.90723,35.36604,0,11,6141,65536,0,3,122
21590418,238.9248,34.032803,0,11,6091,65536,0,3,122
22591652,265.12207,33.05077,0,11,5907,65536,0,3,122
23592387,291.09082,32.263134,0,11,6141,65536,0,3,122
24593471,320.0,31.925035,0,11,3180,65536,0,3,122
25594589,343.30566,31.13997,0,11,5978,65536,0,3,122
26595386,369.2744,30.707882,0,11,6212,65536,0,3,122
27596416,401.18066,30.79745,0,11,182,65536,0,3,122
28598111,423.79492,30.210386,0,11,4047,65536,0,3,122
29598383,448.0,29.810242,0,11,6372,65536,0,3,122
30599584,480.292,29.962831,0,11,232,65536,0,3,122
31600376,506.5879,29.746122,0,11,182,65536,0,3,122
32601395,533.1123,29.565767,0,11,252,65536,0,3,122
33602623,559.31055,29.386925,0,11,352,65536,0,3,122
34603584,585.60645,29.231226,0,11,302,65536,0,3,122
35604392,606.1865,28.818819,0,11,6389,65536,0,3,122
36606072,638.3779,28.96967,0,11,352,65536,0,3,122
37606413,664.625,28.851051,0,11,341,65536,0,3,122
38607385,691.1494,28.753094,0,11,341,65536,0,3,122
39608410,717.3965,28.651827,0,11,341,65536,0,3,122
40609451,743.64355,28.558332,0,11,391,65536,0,3,122
41610385,768.0,28.401953,0,11,2611,65536,0,3,122
42611572,796.46387,28.402962,0,11,341,65536,0,3,122
43612424,822.71094,28.327894,0,11,391,65536,0,3,122
44613574,849.1865,28.265154,0,11,441,65536,0,3,122
45614389,875.4824,28.200977,0,11,391,65536,0,3,122
46615617,901.7295,28.138924,0,11,441,65536,0,3,122
47616488,928.2051,28.08785,0,11,441,65536,0,3,122
48617447,954.501,28.03443,0,11,542,65536,0,3,122
49619256,980.7969,27.983381,0,11,542,65536,0,3,122
50619590,1007.27246,27.941296,0,11,542,65536,0,3,122
51620498,1033.5195,27.894882,0,11,592,65536,0,3,122
52621760,1059.8154,27.851936,0,11,662,65536,0,3,122
53622458,1086.127,27.811993,0,11,830,65536,0,3,122
54623426,1112.374,27.77225,0,11,880,65536,0,3,122
55624605,1138.6699,27.735523,0,11,830,65536,0,3,122
56625518,1165.1943,27.706093,0,11,662,65536,0,3,122
57626790,1191.4414,27.671387,0,11,712,65536,0,3,122
58627478,1216.0,27.600304,0,11,2441,65536,0,3,122
59628424,1238.123,27.478165,0,11,6948,65536,0,3,122
60630450,1270.3359,27.57975,0,11,762,65536,0,3,122
61630709,1296.583,27.55128,0,11,762,65536,0,3,122
62631454,1323.1074,27.529488,0,11,808,65536,0,3,122
63632423,1349.4033,27.503801,0,11,758,65536,0,3,122
64633545,1375.6504,27.47808,0,11,808,65536,0,3,122
65634430,1402.126,27.457975,0,11,858,65536,0,3,122
66635557,1428.4219,27.435059,0,11,808,65536,0,3,122
67636551,1454.669,27.412159,0,11,858,65536,0,3,122
68637680,1481.1445,27.394264,0,11,965,65536,0,3,122
69638389,1507.4404,27.373964,0,11,915,65536,0,3,122
70639580,1533.6875,27.353287,0,11,965,65536,0,3,122
71640382,1560.2119,27.338377,0,11,915,65536,0,3,122
72641673,1586.459,27.318977,0,11,1035,65536,0,3,122
73642391,1612.7549,27.301327,0,11,1035,65536,0,3,122
74643538,1639.2305,27.28706,0,11,1035,65536,0,3,122
75644488,1664.0,27.245415,0,11,2598,65536,0,3,122
76646862,1691.7734,27.25288,0,11,1085,65536,0,3,122
77649938,1718.249,27.239227,0,11,1135,65536,0,3,122
78650893,1744.5449,27.2241,0,11,1085,65536,0,3,122
79651956,1770.8896,27.210146,0,11,1035,65536,0,3,122
80654154,1797.3164,27.197382,0,11,1135,65536,0,3,122
81657427,1823.5635,27.181894,0,11,1185,65536,0,3,122
82659586,1849.8105,27.167303,0,11,1235,65536,0,3,122
83663130,1876.335,27.156607,0,11,1305,65536,0,3,122
84663944,1902.582,27.143314,0,11,1355,65536,0,3,122
85664980,1928.8779,27.130995,0,11,1305,65536,0,3,122
86665885,1955.1895,27.11929,0,11,1523,65536,0,3,122
87666881,1981.4854,27.107658,0,11,1473,65536,0,3,122
88667895,2007.7324,27.095673,0,11,1523,65536,0,3,122
89668980,2028.2256,27.00736,0,11,7699,65536,0,3,122
90669917,2034.1865,26.730465,0,11,28472,65536,0,3,122
91670920,2086.7295,27.064907,0,11,1595,65536,0,3,122
92672070,2112.0,27.041533,0,11,2879,65536,0,3,122
93672932,2139.501,27.047047,0,11,1427,65536,0,3,122
94673886,2165.7969,27.037348,0,11,1427,65536,0,3,122
95674906,2192.2725,27.030083,0,11,1427,65536,0,3,122
96675883,2218.5195,27.020224,0,11,1477,65536,0,3,122
97677197,2244.8154,27.01108,0,11,1477,65536,0,3,122
98677920,2271.291,27.004482,0,11,1477,65536,0,3,122
99678913,2297.587,26.995842,0,11,1477,65536,0,3,122
100680509,2323.8174,26.986452,0,11,1544,65536,0,3,122
101680911,2350.293,26.980465,0,11,1544,65536,0,3,122
102681989,2376.7559,26.974258,0,11,1927,65536,0,3,122
103683023,2402.712,26.96252,0,11,2459,65536,0,3,122
104683917,2429.2363,26.95739,0,11,2225,65536,0,3,122
105684918,2455.4834,26.949299,0,11,2275,65536,0,3,122
106685975,2481.7793,26.941896,0,11,2310,65536,0,3,122
107687017,2508.3037,26.93711,0,11,2076,65536,0,3,122
108688040,2534.502,26.928968,0,11,2176,65536,0,3,122
109688884,2560.0,26.913685,0,11,3177,65536,0,3,122
110689992,2587.2734,26.917118,0,11,2176,65536,0,3,122
111690974,2613.5693,26.910448,0,11,2126,65536,0,3,122
