timestamp,voltage_v,rssi_v,free_memory_bytes,actuators[0],actuators[1],actuators[2],actuators[3],actuators[4],actuators[5],actuators[6],actuators[7],servos[0],servos[1],servos[2],servos[3],servos[4],servos[5],servos[6],servos[7],raw_inputs[0],raw_inputs[1],raw_inputs[2],raw_inputs[3],raw_inputs[4],raw_inputs[5],raw_inputs[6],raw_inputs[7],raw_inputs[8],raw_inputs[9],raw_inputs[10],raw_inputs[11],raw_inputs[12],raw_inputs[13],raw_inputs[14],raw_inputs[15],raw_inputs[16],raw_inputs[17],status_outputs_armed,status_override,status_rc_ok,status_rc_ppm,status_rc_dsm,status_rc_sbus,status_fmu_ok,status_raw_pwm,status_mixer_ok,status_arm_sync,status_init_ok,status_failsafe,status_safety_off,status_fmu_initialized,status_rc_st24,status_rc_sumd,alarm_vbatt_low,alarm_temperature,alarm_servo_current,alarm_acc_current,alarm_fmu_lost,alarm_rc_lost,alarm_pwm_error,alarm_vservo_fault,arming_io_arm_ok,arming_fmu_armed,arming_fmu_prearmed,arming_manual_override_ok,arming_failsafe_custom,arming_inair_restart_ok,arming_always_pwm_enable,arming_rc_handling_disabled,arming_lockdown,arming_force_failsafe,arming_termination_failsafe,arming_override_immediate
14549237,0.0,1.616,536,-10000,-10000,-10000,-10000,0,0,0,0,1075,1075,1075,1075,1500,1500,0,0,1487,1508,1090,1918,1065,1095,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
15577438,0.0,1.554,536,-10000,-10000,-10000,-10000,0,0,0,0,1075,1075,1075,1075,1500,1500,0,0,1487,1508,1090,1497,1065,1095,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
16601747,0.0,1.552,536,-10000,-10000,-10000,-10000,0,0,0,0,1075,1075,1075,1075,1500,1500,0,0,1487,1508,1090,1497,1065,1095,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
17629241,0.0,1.5730001,536,-10000,-10000,-10000,-10000,0,0,0,0,1075,1075,1075,1075,1500,1500,0,0,1487,1508,1090,1500,1065,1095,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
18656421,0.0,1.565,536,-4898,-5494,-7641,-3023,0,0,0,0,1297,1271,1177,1379,1500,1500,0,0,1486,1508,1249,1500,1065,1095,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
19685327,0.0,1.5890001,536,-3535,-1173,-4074,-1826,0,0,0,0,1357,1460,1333,1424,1500,1500,0,0,1487,1508,1374,1493,1065,1095,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
20712846,0.0,1.5690001,536,-2800,-3660,-1987,1543,0,0,0,0,1389,1351,1425,1579,1500,1500,0,0,1486,1508,1417,1501,1065,1095,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
21738175,0.0,1.5580001,536,-1232,-816,-965,1897,0,0,0,0,1458,1504,1469,1595,1500,1500,0,0,1487,1509,1485,1492,1065,1095,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
22766022,0.0,1.595,536,-1366,-306,-632,1292,0,0,0,0,1452,1498,1484,1568,1500,1500,0,0,1488,1507,1503,1493,1065,1095,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
23793462,0.0,1.5640001,536,1470,-1022,97,1115,0,0,0,0,1576,1517,1516,1560,1500,1500,0,0,1495,1507,1521,1497,1065,1095,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
24820922,0.0,1.5710001,536,98,391,-24,1644,0,0,0,0,1516,1529,1510,1583,1500,1500,0,0,1488,1507,1518,1497,1065,1095,1065,1065,1933,1057,1542,1542,1514,1514,1514,1514,998,998,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
