timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
14576691,0.651958,0.016236693,-0.019448696,-0.7578318,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
14581678,0.6520075,0.016195804,-0.019602047,-0.757786,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
14631272,0.65198845,0.016252454,-0.019456327,-0.75780505,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
14680953,0.6519703,0.016247248,-0.01956457,-0.7578179,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
14730566,0.6521225,0.016040666,-0.019002173,-0.7577056,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
14780212,0.65211755,0.016149323,-0.019384809,-0.7576979,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
14829859,0.65228367,0.01611862,-0.01939071,-0.7575555,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
14879624,0.6523877,0.016497632,-0.019797739,-0.7574471,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
14929152,0.6526545,0.016351625,-0.019484391,-0.75722855,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
14978806,0.6529054,0.016124986,-0.01946059,-0.7570178,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
15028445,0.6530083,0.016258692,-0.019460434,-0.7569262,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
15083056,0.65332144,0.016369665,-0.019511465,-0.7566521,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
15127782,0.6539138,0.016441671,-0.01953889,-0.75613797,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
15177385,0.6544238,0.01635109,-0.019448815,-0.75570095,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
15231998,0.6548453,0.016331023,-0.019424414,-0.7553368,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
15281643,0.6551209,0.016396003,-0.019393135,-0.7550972,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
15331289,0.65520877,0.016499808,-0.019455811,-0.7550171,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
15380974,0.65539545,0.016757118,-0.019594507,-0.75484574,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
15430766,0.65570706,0.016978942,-0.019670757,-0.7545681,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
15480229,0.65621233,0.017028298,-0.019631509,-0.7541287,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
15529876,0.6567608,0.016932724,-0.019442474,-0.7536581,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
15579523,0.65718794,0.016941013,-0.019367313,-0.75328755,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
15629171,0.6574215,0.016948318,-0.019329203,-0.7530845,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
15678902,0.65757596,0.017041776,-0.01939595,-0.75294584,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
15728464,0.65778995,0.017097466,-0.019549932,-0.7527536,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
15783074,0.6581096,0.017199848,-0.019536057,-0.7524721,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
15827761,0.65843916,0.017203871,-0.019664412,-0.7521804,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
15877452,0.65879846,0.017239988,-0.019622052,-0.7518659,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
15932020,0.6590782,0.017213777,-0.019597126,-0.7516221,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
15981659,0.65936697,0.017256055,-0.01957299,-0.7513684,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
16031306,0.65959716,0.01744912,-0.019465191,-0.7511647,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
16080954,0.6597069,0.017632898,-0.01946013,-0.7510641,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
16130599,0.659829,0.017771257,-0.019515248,-0.7509521,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
16180246,0.6599825,0.017803902,-0.019619664,-0.75081366,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
16230031,0.6601573,0.017781805,-0.019657748,-0.7506595,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
16279608,0.66053295,0.017722363,-0.019659119,-0.7503303,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
16329190,0.6608807,0.017648315,-0.019449316,-0.7500314,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
16378834,0.66122603,0.017538559,-0.01932615,-0.7497327,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
16428479,0.661475,0.017533872,-0.019252457,-0.74951506,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
16483205,0.66166204,0.017696451,-0.019310577,-0.74934465,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
16527772,0.6616666,0.017523065,-0.019467248,-0.74934065,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
16577419,0.66177356,0.017455168,-0.019586664,-0.7492447,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
16632030,0.66204596,0.017478975,-0.01945261,-0.74900687,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
16681677,0.6622351,0.017385704,-0.019561114,-0.748839,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
16731347,0.66250485,0.01731924,-0.01954738,-0.7486023,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
16780973,0.66275346,0.017299563,-0.019433826,-0.7483856,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
16830616,0.6630436,0.017315928,-0.019346239,-0.74813044,0.9999341,2.0005075e-09,2.1323292e-09,0.011487927,2
