timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
26835636,0.044466674,0.34974208,0.41660175
26846792,0.047547694,0.34974208,0.41958
27047763,0.06603381,0.3467565,0.45531863
27237585,0.069114834,0.3467565,0.44340575
27438450,0.047547694,0.35571334,0.45829687
27639642,0.06603381,0.3527277,0.44638395
27840660,0.059871778,0.34377086,0.44638395
28041802,0.056790758,0.35869893,0.47020975
28242856,0.072195865,0.34974208,0.45531863
28445097,0.072195865,0.3527277,0.45234042
28646087,0.056790758,0.34974208,0.45531863
28835992,0.06603381,0.3467565,0.44042754
29037225,0.050628714,0.3527277,0.44936222
29238379,0.059871778,0.35869893,0.45829687
29439574,0.069114834,0.34974208,0.44042754
29640646,0.044466674,0.3527277,0.44936222
29841692,0.041385654,0.3467565,0.41958
30042712,0.044466674,0.34974208,0.41660175
30243819,0.044466674,0.34974208,0.41064534
30433788,0.041385654,0.34974208,0.41958
30646140,0.050628714,0.34974208,0.41362354
30836282,0.053709738,0.3467565,0.41958
31037358,0.056790758,0.34974208,0.41660175
31239258,0.062952794,0.3527277,0.41064534
31440340,0.069114834,0.3527277,0.41362354
31641524,0.06603381,0.3527277,0.41958
31842665,0.06603381,0.3527277,0.41660175
32043718,0.056790758,0.3527277,0.41362354
32244737,0.050628714,0.3527277,0.41362354
32434659,0.044466674,0.3527277,0.41660175
32647211,0.041385654,0.3527277,0.41362354
32836918,0.03214259,0.3527277,0.41362354
33037960,0.029061573,0.35571334,0.41362354
33239089,0.029061573,0.35869893,0.41362354
33440354,0.050628714,0.35869893,0.41362354
33641306,0.062952794,0.35869893,0.41362354
33842507,0.062952794,0.35869893,0.41660175
34044647,0.059871778,0.35571334,0.41958
34245656,0.056790758,0.35571334,0.41958
34435696,0.050628714,0.35869893,0.42255822
34636762,0.03522361,0.34078524,0.4344711
34837831,0.03522361,0.33481404,0.4344711
35038935,0.041385654,0.31988594,0.44340575
35240035,0.03522361,0.33481404,0.44638395
35441123,0.041385654,0.33481404,0.4344711
35642270,0.044466674,0.34377086,0.44042754
35843471,0.047547694,0.3527277,0.43149287
36044398,0.050628714,0.34974208,0.43149287
36245539,0.053709738,0.3527277,0.42851466
36446598,0.059871778,0.34974208,0.42851466
36636686,0.062952794,0.34974208,0.43149287
36837862,0.069114834,0.3467565,0.4374493
37039893,0.08760095,0.3467565,0.43149287
37241294,0.08760095,0.3467565,0.42553642
37442380,0.08760095,0.3467565,0.43149287
37643511,0.0783579,0.34974208,0.42255822
37844957,0.075276874,0.34974208,0.42851466
38046168,0.072195865,0.34974208,0.42851466
38236294,0.069114834,0.34974208,0.42553642
38448685,0.072195865,0.3527277,0.42553642
38638687,0.069114834,0.3527277,0.42255822
38839753,0.062952794,0.34974208,0.42553642
39040798,0.056790758,0.34974208,0.42255822
39241925,0.053709738,0.34974208,0.42851466
39443088,0.053709738,0.34974208,0.42553642
39644153,0.056790758,0.3467565,0.42255822
39845972,0.059871778,0.34974208,0.42255822
40047399,0.06603381,0.3527277,0.42255822
40237539,0.06603381,0.3467565,0.43149287
40449662,0.059871778,0.3467565,0.43149287
40639716,0.056790758,0.3467565,0.42553642
40840719,0.050628714,0.34974208,0.42255822
41041827,0.038304638,0.34377086,0.43149287
41242934,0.03522361,0.34377086,0.43149287
41444049,0.03214259,0.34377086,0.42851466
41645063,0.03214259,0.3467565,0.42553642
41846177,0.03522361,0.3467565,0.42553642
42047221,0.038304638,0.3467565,0.43149287
42237253,0.038304638,0.34377086,0.43149287
42438385,0.041385654,0.34377086,0.42851466
42640580,0.044466674,0.3467565,0.43149287
42841565,0.047547694,0.3467565,0.42553642
43042878,0.047547694,0.3467565,0.43149287
43244088,0.047547694,0.3467565,0.42553642
43444994,0.050628714,0.3467565,0.43149287
43646117,0.056790758,0.34974208,0.42553642
43835807,0.062952794,0.34974208,0.42553642
44037096,0.053709738,0.3467565,0.43149287
44238160,0.062952794,0.3527277,0.42851466
44439460,0.06603381,0.34974208,0.42553642
44640430,0.069114834,0.35571334,0.42255822
44841461,0.06603381,0.3527277,0.42553642
45042532,0.069114834,0.35571334,0.41958
45243717,0.075276874,0.35571334,0.42553642
45433815,0.069114834,0.35571334,0.42851466
45647085,0.075276874,0.35571334,0.42851466
45837126,0.069114834,0.3527277,0.42553642
46049432,0.069114834,0.35571334,0.43149287
46239216,0.062952794,0.3527277,0.4344711
46440264,0.050628714,0.3467565,0.44042754
46641462,0.044466674,0.3109291,0.44936222
46842387,0.044466674,0.29600102,0.44936222
47043462,0.044466674,0.28107294,0.45829687
47244360,0.047547694,0.29898664,0.44340575
47445563,0.056790758,0.33779964,0.44042754
47646732,0.050628714,0.34974208,0.42553642
47836839,0.056790758,0.3467565,0.43149287
48037952,0.069114834,0.3527277,0.42255822
48239160,0.0783579,0.3467565,0.41958
48441179,0.081438914,0.34377086,0.42255822
48642356,0.08760095,0.34377086,0.42255822
48843357,0.08451994,0.3527277,0.41660175
49044555,0.08451994,0.34974208,0.42255822
49245500,0.075276874,0.34377086,0.42255822
49435484,0.053709738,0.33481404,0.41958
49636554,0.056790758,0.33481404,0.42255822
49837544,0.053709738,0.33779964,0.42851466
50038625,0.056790758,0.34078524,0.42851466
50239917,0.047547694,0.33779964,0.41660175
50441094,0.053709738,0.34078524,0.42255822
50642093,0.062952794,0.34078524,0.42553642
50842981,0.059871778,0.33779964,0.42553642
51044280,0.062952794,0.33481404,0.41362354
51235109,0.053709738,0.33481404,0.41660175
51447425,0.056790758,0.3318284,0.42255822
51648749,0.059871778,0.33481404,0.41362354
51838551,0.056790758,0.3318284,0.41958
52039841,0.053709738,0.3318284,0.41958
52240772,0.050628714,0.3318284,0.41660175
52442028,0.044466674,0.3288428,0.41660175
52643003,0.038304638,0.3288428,0.41660175
52844016,0.041385654,0.32585716,0.41064534
53045168,0.041385654,0.3288428,0.41362354
53246229,0.038304638,0.3288428,0.41064534
53447338,0.044466674,0.3288428,0.41362354
53637226,0.047547694,0.3288428,0.41064534
53838301,0.053709738,0.32585716,0.40766713
54040209,0.062952794,0.3288428,0.41064534
54241561,0.062952794,0.32287157,0.41064534
54442783,0.0783579,0.32585716,0.40766713
54644215,0.081438914,0.32585716,0.4046889
54845749,0.08760095,0.3288428,0.40766713
55046921,0.0783579,0.3288428,0.40171066
55237169,0.0783579,0.32585716,0.4046889
