timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
26846792,26845957,396809,0.047547694,0.34974208,0.41958,nan,0,1
26857940,26857106,396809,0.047547694,0.3467565,0.41660175,nan,0,1
27840660,27839819,396809,0.059871778,0.34377086,0.44638395,nan,0,1
28847167,28846301,396809,0.059871778,0.35869893,0.4612751,nan,0,1
29841692,29840820,396809,0.041385654,0.3467565,0.41958,nan,0,1
30847449,30846611,396809,0.053709738,0.3467565,0.41958,nan,0,1
31842665,31841832,396809,0.06603381,0.3527277,0.41660175,nan,0,1
32848098,32847252,396809,0.03522361,0.35571334,0.41660175,nan,0,1
33842507,33841636,396809,0.062952794,0.35869893,0.41660175,nan,0,1
34848999,34848165,396809,0.03214259,0.3318284,0.44042754,nan,0,1
35843471,35842638,396809,0.047547694,0.3527277,0.43149287,nan,0,1
36849028,36848189,396809,0.072195865,0.3467565,0.4374493,nan,0,1
37844957,37844123,396809,0.075276874,0.34974208,0.42851466,nan,0,1
38839753,38838893,396809,0.062952794,0.34974208,0.42553642,nan,0,1
39845972,39845110,396809,0.059871778,0.34974208,0.42255822,nan,0,1
40840719,40839868,396809,0.050628714,0.34974208,0.42255822,nan,0,1
41846177,41845342,396809,0.03522361,0.3467565,0.42553642,nan,0,1
42841565,42840731,396809,0.047547694,0.3467565,0.42553642,nan,0,1
43847015,43846149,396809,0.062952794,0.34974208,0.43149287,nan,0,1
44841461,44840627,396809,0.06603381,0.3527277,0.42553642,nan,0,1
45848271,45847438,396809,0.072195865,0.3527277,0.42553642,nan,0,1
46842387,46841555,396809,0.044466674,0.29600102,0.44936222,nan,0,1
47847987,47847150,396809,0.059871778,0.3467565,0.43149287,nan,0,1
48843357,48842525,396809,0.08451994,0.3527277,0.41660175,nan,0,1
49848683,49847850,396809,0.050628714,0.34078524,0.43149287,nan,0,1
50842981,50842147,396809,0.059871778,0.33779964,0.42553642,nan,0,1
51849729,51848867,396809,0.056790758,0.3288428,0.41958,nan,0,1
52844016,52843148,396809,0.041385654,0.32585716,0.41064534,nan,0,1
53838301,53837420,396809,0.053709738,0.32585716,0.40766713,nan,0,1
54845749,54844916,396809,0.08760095,0.3288428,0.40766713,nan,0,1
55840513,55839675,396809,0.069114834,0.32287157,0.40171066,nan,0,1
56847129,56846253,396809,0.059871778,0.31988594,0.39575422,nan,0,1
57843170,57842328,396809,0.06603381,0.31690034,0.39873245,nan,0,1
58849534,58848659,396809,0.069114834,0.31690034,0.39873245,nan,0,1
59844978,59844142,396809,0.062952794,0.31391472,0.39575422,nan,0,1
60839415,60838583,396809,0.059871778,0.31391472,0.39575422,nan,0,1
61845437,61844602,396809,0.069114834,0.31690034,0.38979778,nan,0,1
62841698,62840866,396809,0.056790758,0.31391472,0.39873245,nan,0,1
63848016,63847181,396809,0.059871778,0.31391472,0.39873245,nan,0,1
64842520,64841687,396809,0.053709738,0.31391472,0.40171066,nan,0,1
65849259,65848428,396809,0.047547694,0.3109291,0.4046889,nan,0,1
66843726,66842859,396809,0.044466674,0.3079435,0.40171066,nan,0,1
67838102,67837252,396809,0.022899535,0.3109291,0.39873245,nan,0,1
68844667,68843771,396809,-0.0017486307,0.3079435,0.39575422,nan,0,1
69851103,69850256,396809,-0.16196169,0.25718802,0.39575422,nan,0,1
70845347,70844513,396809,-0.17428577,0.23628871,0.4046889,nan,0,1
71840887,71840055,396809,-0.13115148,0.26315928,0.40766713,nan,0,1
72846290,72845436,396809,-0.16812372,0.25121677,0.39575422,nan,0,1
73840628,73839723,396809,-0.17428577,0.25420243,0.39575422,nan,0,1
74847085,74846252,396809,-0.1927719,0.23031747,0.39873245,nan,0,1
75841679,75840846,396809,-0.2235821,0.20344695,0.39575422,nan,0,1
76847044,76846181,396809,-0.21742004,0.20344695,0.39873245,nan,0,1
77843782,77842940,396809,-0.21433903,0.2124038,0.39873245,nan,0,1
78849226,78848393,396809,-0.22050107,0.2153894,0.392776,nan,0,1
79844637,79843781,396809,-0.21742004,0.21837503,0.38681954,nan,0,1
80840009,80839141,396809,-0.21433903,0.20344695,0.39575422,nan,0,1
81845730,81844867,396809,-0.21125801,0.20643257,0.40171066,nan,0,1
82841367,82840304,396809,-0.20509596,0.20941818,0.40171066,nan,0,1
83846664,83845808,396809,-0.20509596,0.2153894,0.4046889,nan,0,1
84840901,84839975,396809,-0.20201494,0.20941818,0.40171066,nan,0,1
85847957,85847120,396809,-0.21742004,0.20344695,0.39575422,nan,0,1
86842714,86841853,396809,-0.22974414,0.18851887,0.39873245,nan,0,1
