timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
25798923,34.036249585920295,108.76091902379399,419.57635,1.388371,-0.007022033,0.9875758,-1.4975147,1,1,0
28581319,34.03624880107354,108.76091738156062,419.5976,1.3011,-0.15834631,0.9663407,-1.4984648,1,1,0
35711992,34.03624880107354,108.76091738156062,419.5976,1.3011,-0.15834631,0.9663407,-1.5188186,1,1,0
358109050,34.03617863042697,108.76094039433066,418.7206,-6.5015197,1.9621766,1.8433251,-1.8750402,1,1,0
