timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
26844949,26844575,3670026,3670026,-0.00010787541,-6.33008e-05,-2.343694e-05,-0.0010718412,-0.0007029926,-0.04876259,4965,4965,0
26849925,26849539,3670026,3670026,1.5523896e-05,0.00012664736,-2.4676996e-05,-0.0029607501,0.00017896833,-0.04879389,4964,4964,0
27346459,27346077,3670026,3670026,8.846714e-05,-6.74301e-05,-0.00038315263,-0.000596587,0.0003534068,-0.047147144,4969,4969,0
27847890,27847541,3670026,3670026,-0.00019942,-0.00018630804,0.00036984947,-0.004546931,0.001321942,-0.046867564,4966,4966,0
28349641,28349208,3670026,3670026,0.00049455854,-7.216188e-05,-0.0005401795,0.0005980663,0.0012425338,-0.048076876,5002,5002,0
28845862,28845539,3670026,3670026,0.001283964,-0.00073726504,-0.0002017706,0.004219867,-0.0010999782,-0.04435996,4965,4965,0
29347374,29347051,3670026,3670026,-0.0004270994,-0.00014351406,0.0004848607,0.0056650355,-0.009582606,-0.041556306,4995,4995,0
29848922,29848504,3670026,3670026,-0.00050927035,0.00022378494,0.0009231986,0.0057664323,-3.3961016e-05,-0.04227785,4965,4965,0
30345406,30345022,3670026,3670026,-0.00013423483,-0.00028423997,-0.0002765345,0.0013192225,0.0047883857,-0.044963356,4966,4966,0
30846917,30846504,3670026,3670026,-0.00013399453,-0.00025378383,0.00038545253,0.006327225,-0.013263763,-0.040620733,4965,4965,0
31348335,31347987,3670026,3670026,-0.00072260224,0.0009929213,0.00062881387,0.0052175377,-0.0044655357,-0.050178003,4965,4965,0
31844991,31844665,3670026,3670026,-0.0010913227,0.00032852875,-0.00018018649,-0.0017539607,-0.0068520387,-0.043404914,4988,4988,0
32346366,32345992,3670026,3670026,-0.00065174256,0.00038571667,0.00081072573,-0.00649777,0.006947786,-0.052318558,4969,4969,0
32847861,32847471,3670026,3670026,-7.187457e-05,0.001008775,0.00031946137,-0.010782354,0.020355934,-0.06278953,4966,4966,0
33349290,33348953,3670026,3670026,-0.00042437247,-0.0010101428,0.00092547596,-0.0061891535,0.022628495,-0.05813168,4963,4963,0
33845794,33845471,3670026,3670026,-0.0007187303,0.00082508347,0.0009338672,-0.009268775,0.012317801,-0.061143383,4965,4965,0
34347281,34346951,3670026,3670026,0.00010046615,0.00025483372,0.0002943609,-0.0037208495,0.001589071,-0.052250147,4961,4961,0
34848784,34848437,3670026,3670026,-0.0020416272,0.0009726798,0.0011853974,-0.006941655,0.017654449,-0.05867854,4966,4966,0
35345512,35345145,3670026,3670026,-0.00032011254,0.000653373,0.0008827387,-0.0014509646,0.014730714,-0.053267695,4977,4977,0
35846874,35846500,3670026,3670026,0.0005299471,-0.00055933674,-0.00026045466,0.0017217939,-0.011739692,-0.0439153,4976,4976,0
36348299,36347922,3670026,3670026,-0.00023887788,0.0005642905,0.0006022311,0.0014749202,-0.00050912856,-0.04696327,4967,4967,0
36844763,36844439,3670026,3670026,0.000590236,-0.0019374492,-0.00092884153,0.0022661402,0.0006622916,-0.04446599,4966,4966,0
37346353,37345922,3670026,3670026,-6.037473e-05,0.00018103763,-1.9214458e-05,-4.97457e-05,-0.012563099,-0.049598917,4961,4961,0
37847808,37847405,3670026,3670026,-0.00024514855,0.0002152338,0.00045783055,-0.0011234425,0.004193929,-0.051366363,4961,4961,0
38349275,38348888,3670026,3670026,-0.0002711949,-0.0005398715,-0.00018152453,0.0024287882,-0.0030668145,-0.04308637,4964,4964,0
38845755,38845409,3670026,3670026,-0.00036948494,0.0004267236,0.00023378142,-0.014382794,0.0050747585,-0.056137856,4794,4794,0
39347338,39346924,3670026,3670026,0.00069159747,-0.0009848463,-0.0012175638,-0.0013389587,-0.02542688,-0.046553954,4992,4992,0
39848739,39848372,3670026,3670026,-0.00016898631,0.0006875349,0.0010015978,-0.012094925,0.0007262552,-0.062264953,4965,4965,0
40345289,40344907,3670026,3670026,4.8263315e-05,0.00074615364,-0.000734562,-0.0010290002,-0.0006481534,-0.049760357,4977,4977,0
40846790,40846374,3670026,3670026,0.0005278976,0.00010028204,-0.0011267976,0.006048377,-0.008444735,-0.041017577,4966,4966,0
41348187,41347858,3670026,3670026,6.759308e-05,-0.0001408788,-8.303335e-05,-0.002271974,0.011664041,-0.048744924,4967,4967,0
41849729,41849340,3670026,3670026,5.693423e-05,0.00012307304,-4.8043832e-05,-0.005292692,0.0036269492,-0.05978178,4965,4965,0
42346256,42345902,3670026,3670026,0.0005576027,-0.00016452296,-0.00034936224,-0.0077708378,-0.013093429,-0.059453346,4815,4815,0
42847766,42847398,3670026,3670026,-0.00041668216,0.00029526968,0.0004298729,-0.0076877032,-0.005207055,-0.055438116,4993,4993,0
43344183,43343860,3670026,3670026,-0.00036266484,-0.000576689,7.46145e-05,-0.00032236875,-0.007397586,-0.040440764,4965,4965,0
43845709,43845384,3670026,3670026,0.00023979215,-4.217594e-05,-0.00047018434,-0.0067144157,-0.00793092,-0.043019455,4995,4995,0
44347196,44346826,3670026,3670026,0.00023338025,-0.0007420431,-0.000612667,-0.001526153,-0.015600475,-0.049145024,4965,4965,0
44848634,44848309,3670026,3670026,-4.4177465e-05,-0.0010691644,2.6962261e-05,0.00095523207,-0.006023772,-0.042860508,4963,4963,0
45350137,45349793,3670026,3670026,-1.8284058e-05,0.0009939113,0.00035526988,-0.0065282164,-0.0028451825,-0.058963843,4965,4965,0
45846657,45846311,3670026,3670026,0.00056864775,-0.0006751244,-0.0010578209,-0.0019298794,-0.01517885,-0.05190108,4963,4963,0
46348279,46347851,3670026,3670026,-0.000125384,0.00077211915,0.00010526939,-0.0059504164,0.009359607,-0.0595153,4948,4948,0
46844682,46844313,3670026,3670026,-0.00051964185,-0.001146248,-0.0013755558,0.0020561228,-0.008275349,-0.04898495,4966,4966,0
47346126,47345799,3670026,3670026,0.0027367445,-0.0011651915,-0.0005950279,0.0007437462,-0.008233978,-0.04481822,4968,4968,0
47847607,47847279,3670026,3670026,0.0002300268,-0.0011621396,-3.1344616e-06,0.0042780316,-0.012076133,-0.04053976,4964,4964,0
48349093,48348764,3670026,3670026,8.960459e-05,0.00036283373,0.00012528645,-0.01132536,0.014312126,-0.04786363,4915,4915,0
48850590,48850246,3670026,3670026,0.0007531487,-0.00010514503,0.0004921069,-0.0011966096,-0.004189908,-0.043483093,4965,4965,0
49347108,49346764,3670026,3670026,-0.00065553293,-9.664726e-05,-0.001035387,0.0038025044,-0.020604845,-0.043235987,4965,4965,0
49848739,49848368,3670026,3670026,-0.00064428477,0.0010474548,0.00085572567,0.0033437437,0.01603472,-0.05908885,4992,4992,0
50345176,50344767,3670026,3670026,-3.038312e-05,0.0005288605,0.0012879001,-0.0018950367,0.0034684157,-0.05285203,4966,4966,0
50846576,50846250,3670026,3670026,0.00013287121,-0.00033134298,-4.706742e-05,-0.009178651,-0.0014637974,-0.04731231,4966,4966,0
51348060,51347734,3670026,3670026,0.0001165538,-0.00036660765,-0.00088524795,-0.0049577504,-0.0055942,-0.046029348,4956,4956,0
51849545,51849217,3670026,3670026,-1.0056303e-05,-0.00019118682,-0.0011613431,-0.0059076077,-0.006141851,-0.045907885,4966,4966,0
52346118,52345735,3670026,3670026,-0.00037158607,-0.00025301045,-0.00042236273,0.0039350884,-0.015701592,-0.040203694,4965,4965,0
52847563,52847218,3670026,3670026,-0.00036444192,0.00019517892,0.00035065168,0.0034848668,0.012113093,-0.049719788,4965,4965,0
53344224,53343838,3670026,3670026,0.00055327656,-0.0007030745,0.00081968016,0.009248572,0.0050239507,-0.039867826,4977,4977,0
53845602,53845220,3670026,3670026,4.247674e-05,-0.000956967,-0.00031909585,-0.0056811813,-0.010790344,-0.050415445,4965,4965,0
54347034,54346704,3670026,3670026,0.00055289594,-0.001037497,-0.00018597863,-0.0009463895,0.0007983243,-0.056399405,4964,4964,0
54848559,54848187,3670026,3670026,0.000874272,0.00023861666,-4.2031486e-05,0.0022576095,-0.012142986,-0.043630905,4964,4964,0
55350046,55349671,3670026,3670026,8.717265e-05,0.00019059714,-0.00034277534,0.0027663691,-0.0018401608,-0.043833144,4965,4965,0
55846537,55846194,3670026,3670026,-0.0004260217,3.031955e-05,-0.0006615762,0.012914074,-0.017723707,-0.04363499,4970,4970,0
56348021,56347673,3670026,3670026,-0.0006270744,-0.0009030463,3.726838e-05,0.003250387,-0.01356392,-0.054151967,4965,4965,0
56844638,56844317,3670026,3670026,-9.481044e-05,0.0005633699,0.00046107435,-0.0031346753,0.019408233,-0.050302144,4985,4985,0
57346095,57345675,3670026,3670026,-0.00023784793,0.0013644155,0.0014773817,-0.00751897,0.013109589,-0.054305434,4965,4965,0
57847591,57847159,3670026,3670026,0.00036402303,-0.0001155661,0.00012503957,-0.007866478,0.008274817,-0.06018707,4961,4961,0
58348967,58348642,3670026,3670026,-0.00019304165,0.000100608515,-0.00038076515,0.007973873,-0.008236574,-0.043649763,4965,4965,0
58850466,58850128,3670026,3670026,-0.00043655967,0.00061070774,-5.045708e-05,0.0029970424,0.0026541199,-0.048793823,4967,4967,0
59347016,59346666,3670026,3670026,0.0004921533,-0.0014366442,-0.0009591238,0.000271755,-0.0114581,-0.047948975,4976,4976,0
59843546,59843163,3670026,3670026,-0.0003490454,0.0006649562,0.0003394324,-0.006093818,0.014066073,-0.045566406,4960,4960,0
60345161,60344731,3670026,3670026,0.0003806073,-0.00016895063,-2.2610957e-05,-0.0016416301,-0.012644912,-0.044451218,4987,4987,0
60846453,60846131,3670026,3670026,0.000364431,-0.00075579685,-0.0006340963,-0.012295104,-6.02693e-05,-0.05390031,4964,4964,0
61347938,61347615,3670026,3670026,-0.0005529833,-0.0004717244,-0.0009965529,-0.008593777,-0.0064626327,-0.05628833,4965,4965,0
61849471,61849099,3670026,3670026,0.00034194728,-0.00028465348,-0.00023111008,0.004334755,-0.0037411633,-0.04142256,4937,4937,0
62346030,62345616,3670026,3670026,0.0006785072,-0.00034503092,-0.00072511414,0.005745191,-0.015890466,-0.044273816,4964,4964,0
62847445,62847102,3670026,3670026,0.00017714527,0.0005963049,5.949674e-05,-0.008424818,0.0127667375,-0.05591224,4967,4967,0
63343974,63343627,3670026,3670026,0.0007771035,0.0008524611,4.3020358e-05,0.013990637,0.0007406989,-0.037938904,4973,4973,0
63845620,63845206,3670026,3670026,0.0002675699,-0.00051929004,-0.0014325685,0.0046418393,-0.02856687,-0.043743916,4986,4986,0
64346921,64346590,3670026,3670026,0.0002289692,-0.00031647363,-0.00073304004,0.0050316607,-0.0018752634,-0.04598135,4968,4968,0
64848394,64848071,3670026,3670026,0.00028433301,-0.00019486633,-0.000725314,-0.002113545,-0.011896074,-0.046172008,4964,4964,0
65349927,65349554,3670026,3670026,0.0004458743,-0.0012414913,-0.0012605004,-0.004054276,-0.01395189,-0.049178544,4964,4964,0
65846449,65846078,3670026,3670026,-0.0005318575,-0.000424247,0.00056091056,0.00026317828,-0.0023357808,-0.046412572,4927,4927,0
66347914,66347572,3670026,3670026,-0.00019381833,-0.00028659278,-8.893554e-05,0.00583541,-0.006314518,-0.044306662,4976,4976,0
66844457,66844113,3670026,3670026,-0.0006343933,6.761205e-05,-0.00012647457,-0.011317388,-0.008722351,-0.059869613,5003,5003,0
67346059,67345670,3670026,3670026,0.00044363659,0.0007577114,0.00033569615,0.0049576396,0.008007496,-0.052388556,4990,4990,0
67847412,67847045,3670026,3670026,0.00017821106,9.918652e-05,0.0010547999,0.0010745326,0.011981483,-0.04724789,4967,4967,0
68348901,68348527,3670026,3670026,-0.0005160712,0.0002329958,3.3221153e-05,-0.00539613,-0.010092686,-0.054622978,4965,4965,0
68845431,68845095,3670026,3670026,5.295408e-05,-5.807731e-05,-0.0019382451,-0.0009933435,-0.006978657,-0.048634846,5014,5014,0
69346916,69346530,3670026,3670026,0.00016095706,0.00044343603,-0.0028565754,-0.0004072068,-0.0046030134,-0.0553351,4965,4965,0
69848374,69848020,3670026,3670026,-0.0005579481,-2.0566838e-05,-0.0016680711,-0.012933428,0.00011898185,-0.059134778,4972,4972,0
70349927,70349499,3670026,3670026,0.00022580032,-0.0003516685,-7.219405e-05,0.00651058,-0.0030461154,-0.04107939,4966,4966,0
70846513,70846145,3670026,3670026,-3.6502697e-05,-0.00035038526,0.0010657485,-0.0062317126,0.012653627,-0.055252705,4988,4988,0
71347828,71347500,3670026,3670026,0.00076417613,-0.0008873986,-0.00048169302,-0.0021606581,-0.009216007,-0.048277903,4965,4965,0
71849318,71848985,3670026,3670026,-0.00045452823,-0.00036092728,-0.000119767574,0.0009977792,0.0017861567,-0.04651588,4965,4965,0
72345875,72345505,3670026,3670026,-0.00071656966,0.00027101857,2.261699e-05,0.000541992,-0.001651947,-0.044314977,4966,4966,0
72847455,72846997,3670026,3670026,-0.00018360885,0.0010352766,-4.7197273e-06,0.0070564323,-0.011322309,-0.04332979,4975,4975,0
73348833,73348471,3670026,3670026,0.0007196655,-0.0001379457,-0.0005825977,0.010238864,0.00843111,-0.038552687,4965,4965,0
73845340,73844990,3670026,3670026,0.00021879947,-0.0001085288,-0.00044426156,0.0005625267,-0.019382825,-0.043726835,4965,4965,0
