timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
26741947,1611039958000105,340362494,1087609172,419649,391739,0.21200001,0.6213644,0.78000003,1.3030001,0.59,1.0699999,112,5,0.009000001,0.004,-0.008,0.016,0.58528966,0,nan,0.0,3,1,19
26938970,1611039958200104,340362492,1087609171,419658,391749,0.186,0.62137264,0.776,1.2950001,0.59,1.0699999,112,5,0.011000001,-0.004,0.011000001,0.008,0.58528966,0,nan,0.0,3,1,19
27737025,1611039959000104,340362484,1087609171,419650,391740,0.21700001,0.62140906,0.76100004,1.268,0.59,1.0699999,113,5,0.029000001,0.017,-0.024,0.065000005,0.58528966,0,nan,0.0,3,1,19
28747614,1611039960000103,340362471,1087609166,419870,391960,0.143,0.62144715,0.74600005,1.24,0.59,1.0699999,113,5,0.022000002,0.006,0.021000002,-0.002,0.58528966,0,nan,0.0,3,1,19
29739980,1611039961000102,340362463,1087609166,419943,392033,0.246,0.6214974,0.734,1.2270001,0.59,1.0699999,113,5,0.009000001,-0.003,-0.009000001,0.066,0.58528966,0,nan,0.0,3,1,19
30748400,1611039962000102,340362453,1087609164,420003,392094,0.22500001,0.6215506,0.72300005,1.218,0.59,1.0699999,113,16,0.035,0.034,-0.011000001,0.045,0.58528966,0,nan,0.0,3,1,19
31740939,1611039963000101,340362450,1087609160,419993,392083,0.22000001,0.62159914,0.712,1.205,0.61,1.0699999,113,16,0.10300001,0.098000005,0.031000001,0.106000006,0.58528966,0,nan,0.0,3,1,18
32746965,1611039964000100,340362450,1087609163,420016,392106,0.193,0.6563844,0.70000005,1.187,0.61,1.0799999,113,5,0.21400002,0.18300001,0.11000001,0.11800001,0.54989475,0,nan,0.0,3,1,18
33740007,1611039965000100,340362454,1087609171,420224,392314,0.16800001,0.7337432,0.689,1.1630001,0.61,1.0799999,113,5,0.201,0.19900002,0.033,-0.20500001,0.29902795,0,nan,0.0,3,1,18
34748934,1611039966000099,340362469,1087609141,420824,392915,0.19900002,0.2414539,0.67700005,1.1370001,0.61,1.0799999,113,7,0.74100006,0.223,-0.70600003,-0.758,5.2638373,0,nan,0.0,3,1,18
35738399,1611039967000098,340362457,1087609079,421764,393854,0.246,0.23719302,0.669,1.118,0.63,1.0799999,113,8,0.597,-0.34500003,-0.48700002,-0.90500003,4.2927866,0,nan,0.0,3,1,17
36743030,1611039968000098,340362435,1087609036,422114,394205,0.15400001,0.42924523,0.66400003,1.107,0.59,1.0699999,113,5,0.38300002,-0.23200001,-0.305,0.08800001,4.138759,0,nan,0.0,3,1,19
37737935,1611039969000097,340362418,1087609001,421835,393926,0.12200001,0.29651815,0.65800005,1.1010001,0.61,1.0799999,113,10,0.572,-0.22100002,-0.527,0.116000004,4.347978,0,nan,0.0,3,1,18
38736014,1611039970000096,340362402,1087608935,421506,393596,0.186,0.20782612,0.65400004,1.097,0.61,1.0799999,113,5,0.78700006,0.055000003,-0.785,0.54800004,4.605033,0,nan,0.0,3,1,18
39734074,1611039971000096,340362396,1087608843,421500,393591,0.15400001,0.19040826,0.652,1.0960001,0.61,1.0799999,113,5,0.99600005,0.042000003,-0.99500006,-0.256,4.7349386,0,nan,0.0,3,1,18
40755024,1611039972000095,340362413,1087608741,421611,393701,0.13000001,0.16676377,0.648,1.092,0.61,1.0799999,113,5,0.96400005,0.148,-0.952,-0.064,4.8968525,0,nan,0.0,3,1,18
41733953,1611039973000094,340362435,1087608650,421490,393581,0.16000001,0.22752373,0.638,1.074,0.61,1.0799999,113,6,0.675,0.186,-0.64900005,0.21400002,4.9631505,0,nan,0.0,3,1,18
42746969,1611039974000094,340362457,1087608600,421242,393332,0.17500001,0.29683074,0.63000005,1.056,0.58,0.96,113,6,0.45700002,0.30600002,-0.33900002,0.004,5.2573113,0,nan,0.0,3,1,19
43741944,1611039975000093,340362470,1087608572,421652,393742,0.18100001,0.37021467,0.62100005,1.0350001,0.64,1.03,113,10,0.32900003,0.25,-0.215,0.09,5.4768887,0,nan,0.0,3,1,18
