timestamp,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
120968220,2.2641037,3.6152668,-2.5128846,-1.256225,0.000447441,1.2570839,2.5136852,-0.0059567294,-0.00284774,0.0041971668,0.005441353,-0.00083400076,-0.020941282,-0.027338257,-0.026357848,-0.019354897,-0.016007712,0.20000081,0.1999959,0.19999665,0.20000203,0.2000046
120978189,2.2583103,3.6174076,-2.5144277,-1.2577677,-0.0010951459,1.2555411,2.5121422,-0.0059567294,-0.00284774,0.0041971668,0.005441353,-0.00083400076,-0.020941282,-0.027338257,-0.026357848,-0.019354897,-0.016007712,0.20000081,0.1999959,0.19999665,0.20000203,0.2000046
121176839,-2.9658442,3.7556725,-2.5153713,-1.2587496,-0.0020384195,1.2546599,2.5112607,0.0064212447,-9.794999e-05,0.012865653,0.027397346,0.023414098,-0.018584894,-0.034333877,-0.045400962,-0.036491513,-0.019917917,0.20002598,0.20000067,0.19997442,0.19998349,0.20001538
121375518,-1.8690696,3.9219131,-2.517304,-1.260847,-0.004246645,1.2525479,2.5093193,0.044113338,0.024860142,0.038685404,0.06648702,0.069838926,0.004202269,-0.01659014,-0.04132875,-0.035822593,-0.0076809945,0.20006722,0.20007399,0.19997849,0.1999127,0.19996755
121574204,-2.4511495,3.5570126,-2.5185046,-1.2619375,-0.005248467,1.2514911,2.50814,-0.048691813,-0.04339261,-0.014833915,-0.0024766894,-0.02340661,-0.010616721,-0.038923055,-0.042634428,-0.016616693,0.003174156,0.20004362,0.20002086,0.19996932,0.19996014,0.2000061
121772911,1.1676939,3.5598125,-2.518303,-1.2615955,-0.004917298,1.2516751,2.5082443,-0.04865236,-0.052703373,-0.023729492,-0.0017669238,-0.01717296,0.036133595,0.0043517845,-0.009324615,0.014007103,0.04210434,0.19998264,0.1999896,0.200011,0.20001705,0.19999962
121971560,1.3825595,3.5694244,-2.5190296,-1.262212,-0.0054735118,1.2510462,2.50751,-0.0381649,-0.051886585,-0.03755132,-0.014968457,-0.015347775,0.032500368,0.012967476,-0.0061185304,0.0016170247,0.025486268,0.19995014,0.1999449,0.20001593,0.20006482,0.20002425
122175207,-2.84439,3.6570268,-2.5199554,-1.2634139,-0.0066203787,1.2502092,2.5068097,-0.009304114,-0.01870608,0.036933485,0.08071928,0.052151065,0.016465275,-0.04509826,-0.07305807,-0.028789073,0.02654055,0.20008375,0.20000502,0.19991952,0.19994506,0.20004667
122368921,-2.7230124,3.5639467,-2.5208645,-1.2675105,-0.008395036,1.2530587,2.5101943,-0.023392305,-0.07838869,0.07638829,0.22707179,0.1653716,-0.023738027,-0.20434023,-0.3124798,-0.19866791,-0.02020605,0.20206854,0.20023856,0.19808649,0.1985735,0.20103286
122577552,-2.9779313,3.7078402,-2.5432067,-1.2891177,-0.028948996,1.2324204,2.4884465,-0.10527258,-0.20720448,-0.07797976,0.104356766,0.08657224,0.13491927,-0.033633694,-0.18331829,-0.10589367,0.090841174,0.20210208,0.19970818,0.19772664,0.19887799,0.20158516
