timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
119662072,-0.024680398,-0.002770822,0.04520505,0.99866897,-0.12745456,-0.012088314,0.0011592091,-1.7930328,3.0696075,0.15213014,2.9383764e-05,-4.384827e-06,4.6059013e-05,0.00040244975,0.0,-0.00067225186,0.33906582,-0.023079677,0.35645404,0.0,0.0,0.0,0.0,0.0,1.2089597e-09,2.0543115e-05,0.00030885043,3.6991696e-05,3.7374914e-06,3.6726756e-06,2.5122318e-07,0.01025778,0.010253988,0.0109300325,0.06854606,0.06854207,0.16120324,2.0690557e-11,2.0924786e-11,4.669661e-11,0.0,0.0,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015091838,0.002198573,0.025943996,67109399,0.37025413,0.40150124,0.07989589,0.074768454,0.09584784,0.09584784,0.0,0.0,0.0,0.0,64,0,0,895,24,0,0,0,0,0,0,0
119676801,-0.024701176,-0.002772003,0.045207903,0.9986683,-0.12732092,-0.01190418,0.00143142,-1.7942972,3.0694895,0.15430157,2.9383666e-05,-4.3873074e-06,4.6030873e-05,0.00040244975,0.0,-0.00067263073,0.33906582,-0.023079677,0.35645404,0.0,0.0,0.0,0.0,0.0,3.710154e-09,3.0532545e-05,0.00038945358,3.6958303e-05,3.7473183e-06,3.6825425e-06,2.5125956e-07,0.010322379,0.01031855,0.010908943,0.068847954,0.06884388,0.15963587,2.0700552e-11,2.093462e-11,4.6685336e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015549504,0.0021316125,0.025881175,535,0.37106848,0.39954457,0.07409971,0.074768454,0.09584784,0.09584784,0.0,0.0,0.0,0.0,64,0,0,895,24,0,0,0,0,0,0,0
119865548,-0.024856595,-0.0029516462,0.045259975,0.99866164,-0.118290514,-0.004551259,0.006177118,-1.8318759,3.064813,0.1698005,2.9414548e-05,-4.530989e-06,4.580376e-05,0.00040244975,0.0,-0.0006773637,0.33906582,-0.023079677,0.35645404,0.0,0.0,0.0,0.0,0.0,5.0934418e-08,0.00016235042,0.001362993,3.699108e-05,3.73345e-06,3.6682277e-06,2.5155273e-07,0.010216909,0.010213242,0.010878605,0.0673818,0.06737803,0.16000816,2.0658655e-11,2.089231e-11,4.6701053e-11,0.0,0.0,5.0000178e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00152307,0.0040440196,0.021803822,535,0.36709648,0.4000102,0.08785222,0.06671769,0.09138513,0.09138513,0.0,0.0,0.0,0.0,64,0,0,895,24,0,0,0,0,0,0,0
120059260,-0.024474755,-0.0030775461,0.045069005,0.9986793,-0.11045516,-0.004175318,0.01064345,-1.8635445,3.0598707,0.17717405,2.943522e-05,-4.690469e-06,4.5516525e-05,0.00040244975,0.0,-0.0006812204,0.33906582,-0.023079677,0.35645404,0.0,0.0,0.0,0.0,0.0,1.5356464e-07,0.0003826843,0.0036146552,3.6966114e-05,3.716717e-06,3.6519152e-06,2.518403e-07,0.010078728,0.010075341,0.01079131,0.06584906,0.06584558,0.15832761,2.0614838e-11,2.0848004e-11,4.6692948e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017149638,0.0039223637,0.019915354,535,0.36289757,0.397904,0.09587201,0.06967263,0.08092363,0.08092363,0.0,0.0,0.0,0.0,64,0,0,895,24,0,0,0,0,0,0,0
120257940,-0.024521472,-0.0030584435,0.044569045,0.9987006,-0.09837261,-0.0076134247,0.009639442,-1.898376,3.0515523,0.17617339,2.941711e-05,-4.7985054e-06,4.524321e-05,0.00040244975,0.0,-0.00068226946,0.33906582,-0.023079677,0.35645404,0.0,0.0,0.0,0.0,0.0,3.7814766e-07,0.0006504556,0.0056289374,3.6973084e-05,3.7089956e-06,3.645739e-06,2.5203505e-07,0.010033292,0.010030131,0.010802468,0.06448034,0.064477056,0.15925668,2.0581955e-11,2.0814527e-11,4.6692622e-11,0.0,0.0,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001718377,0.004402017,0.016040567,535,0.3591064,0.39906976,0.08691092,0.048473153,0.07208252,0.07208252,0.0,0.0,0.0,0.0,64,0,0,895,24,0,0,0,0,0,0,0
120466772,-0.024917189,-0.0033998068,0.044722,0.9986829,-0.09713752,0.0026191075,0.005074288,-1.9210805,3.0428567,0.16684046,2.9386127e-05,-4.9573428e-06,4.497035e-05,0.00040244975,0.0,-0.00068021996,0.33906582,-0.023079677,0.35645404,0.0,0.0,0.0,0.0,0.0,4.774234e-07,0.000794512,0.0069305757,3.7008635e-05,3.7190414e-06,3.6550282e-06,2.5241386e-07,0.010063695,0.010060545,0.0108026555,0.063606806,0.063603565,0.15869595,2.0566568e-11,2.0798774e-11,4.669954e-11,0.0,0.0,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016581353,0.0036415546,0.023401244,535,0.35666564,0.3983666,0.07976235,0.06744935,0.05420735,0.05420735,0.0,0.0,0.0,0.0,64,0,0,895,24,0,0,0,0,0,0,0
120670208,-0.024799183,-0.0028496282,0.045584198,0.9986486,-0.09581634,-9.298418e-05,0.00233939,-1.9456203,3.0334904,0.16001424,2.9342184e-05,-5.04063e-06,4.4676e-05,0.00040244975,0.0,-0.0006778176,0.33906582,-0.023079677,0.35645404,0.0,0.0,0.0,0.0,0.0,6.845405e-07,0.001056732,0.0082719745,3.7016416e-05,3.7191164e-06,3.6522729e-06,2.5298735e-07,0.0100479685,0.010044982,0.010764461,0.062428147,0.062425043,0.15761498,2.0539357e-11,2.0771124e-11,4.669417e-11,0.0,0.0,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016611789,0.006248126,0.022956496,535,0.35334572,0.39700752,0.09317094,0.032703117,0.0411395,0.0411395,0.0,0.0,0.0,0.0,64,0,0,895,24,0,0,0,0,0,0,0
120868884,-0.024477607,-0.0027954762,0.04558916,0.9986565,-0.07892935,-0.009844417,0.009472515,-1.956352,3.0237563,0.16059333,2.9285335e-05,-5.1885063e-06,4.439873e-05,0.00040244975,-1.4925561e-09,-0.00067832624,0.33906582,-0.023079677,0.35645404,0.0,0.0,0.0,0.0,0.0,1.0944322e-06,0.001598791,0.0107395025,3.702979e-05,3.7185039e-06,3.6514923e-06,2.5338298e-07,0.010057193,0.0107921045,0.010794857,0.061386943,0.061387043,0.1586155,2.0514632e-11,2.0746077e-11,4.6686367e-11,1.8587441e-07,4.000002e-06,5.0000178e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016684885,0.0040319394,0.025769468,663,0.3503912,0.3982656,0.08181168,0.058207273,0.02471822,0.02471822,0.0,0.0,0.0,0.0,64,0,0,895,24,0,0,0,0,0,0,0
121067565,-0.024504632,-0.0034615737,0.044302173,0.99871165,-0.0673677,-0.0013680179,0.0052611902,-1.9649184,3.0178535,0.1658734,2.9262337e-05,-5.32483e-06,4.4113032e-05,0.00040548018,-9.525348e-06,-0.0006810826,0.33906582,-0.023079677,0.35645404,0.0,0.0,0.0,0.0,0.0,1.1042827e-06,0.0017221678,0.013580715,3.7049434e-05,3.7145294e-06,3.6541064e-06,2.5342987e-07,0.010200081,0.013956924,0.010791324,0.06045154,0.060471155,0.15758227,2.0493924e-11,2.0721857e-11,4.6676083e-11,1.8573864e-07,3.9375095e-06,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016479035,0.002370598,0.026234305,663,0.3477394,0.39696634,0.08635614,0.051562574,0.02033208,0.02033208,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
121266373,-0.024463844,-0.004020398,0.044006586,0.99872357,-0.05879271,0.0016195514,0.0015853342,-1.9724591,3.0167239,0.17131786,2.9276081e-05,-5.4212037e-06,4.382135e-05,0.00040901566,9.488483e-06,-0.00068400416,0.33906582,-0.023079677,0.35645404,0.0,0.0,0.0,0.0,0.0,9.637749e-07,0.001641697,0.01473127,3.70664e-05,3.7129244e-06,3.6725328e-06,2.53784e-07,0.010401234,0.01836237,0.010804266,0.05897533,0.059051782,0.15657589,2.0492589e-11,2.0698082e-11,4.6663548e-11,1.852498e-07,3.728951e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016351552,0.0031850694,0.02516951,663,0.34355074,0.3956967,0.09110223,0.031267907,0.0115118325,0.0115118325,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
