timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
119662072,-0.023769008,-0.0026195357,0.04521611,0.99869096,-0.9990614,1.6723845e-09,2.3249042e-11,-0.0433162,3
119667060,-0.023902977,-0.0026923704,0.045078773,0.9986939,-0.9990614,1.6723845e-09,2.3249042e-11,-0.0433162,3
119716535,-0.023523206,-0.0027384178,0.045236196,0.9986956,-0.9990614,1.6723845e-09,2.3249042e-11,-0.0433162,3
119766205,-0.02412501,-0.0027205246,0.045104817,0.9986872,-0.9990614,1.6723845e-09,2.3249042e-11,-0.0433162,3
119815875,-0.023742637,-0.002663672,0.04498115,0.9987021,-0.9990614,1.6723845e-09,2.3249042e-11,-0.0433162,3
119865548,-0.02386089,-0.0027501027,0.0448916,0.99870306,-0.9990614,1.6723845e-09,2.3249042e-11,-0.0433162,3
119915311,-0.02396705,-0.0029297725,0.04475175,0.9987063,-0.9990614,1.6723845e-09,2.3249042e-11,-0.0433162,3
119969854,-0.023804087,-0.002947866,0.044647414,0.9987148,-0.9990614,1.6723845e-09,2.3249042e-11,-0.0433162,3
120014556,-0.023765408,-0.0026011355,0.045607086,0.9986733,-0.9990614,1.6723845e-09,2.3249042e-11,-0.0433162,3
120064226,-0.023724498,-0.0027282923,0.044764213,0.9987121,-0.9990614,1.6723845e-09,2.3249042e-11,-0.0433162,3
120113896,-0.023790825,-0.0030255176,0.044314645,0.9987297,-0.9990614,1.6723845e-09,2.3249042e-11,-0.0433162,3
120168607,-0.023767412,-0.0030890424,0.04441326,0.9987258,-0.9990614,1.6723845e-09,2.3249042e-11,-0.0433162,3
120218204,-0.024085624,-0.0031624236,0.044542667,0.9987121,-0.9990614,1.6723845e-09,2.3249042e-11,-0.0433162,3
120267873,-0.024133597,-0.0030127303,0.044898044,0.9986955,-0.9990614,1.6723845e-09,2.3249042e-11,-0.0433162,3
