timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
125758195,125756426,0.5105837,0.0012118625,-2.6368651,5.322772,0.14514278,4.843977,0
125777709,125776294,0.5219074,0.0011193812,-2.6964242,5.2442,0.1540475,4.8528924,0
125857038,125855766,0.5258467,0.0008783928,-0.48853457,4.992205,0.0053119706,4.679233,0
125956401,125955106,0.5382971,0.00070126395,0.021337032,4.771128,1.0602405e-05,4.543976,0
126055465,126054484,0.543099,0.0005914483,0.116470575,4.562034,0.00033039344,4.380225,0
126155159,126153787,0.55145264,0.0005147084,-1.9996889,4.361573,0.10186833,4.235368,0
126254307,126253133,0.5538796,0.0004548057,0.1985476,4.2122407,0.0010398569,4.0723195,0
126354041,126352537,0.56066984,0.00040116606,-1.5895939,4.0428667,0.06944492,3.9175272,0
126452997,126451808,0.56788534,0.0003545937,-1.3533223,3.8773613,0.052483607,3.7557566,0
126572402,126571016,0.5727113,0.00030697908,-1.5968648,3.700685,0.07656173,3.5923326,0
126652378,126650704,0.5699326,0.00028001823,1.1023648,3.6005485,0.037500706,3.5047388,0
126756400,126754796,0.571026,0.00024973354,0.84804606,3.4561677,0.023120731,3.3594277,0
126855516,126854136,0.56318855,0.00022272277,1.8457911,3.3845787,0.11184536,3.3147924,0
126954778,126953500,0.5563982,0.00019829594,1.0420182,3.3302197,0.036227234,3.2337976,0
127054217,127052817,0.55804276,0.0001775658,-1.6031959,3.1975262,0.08931339,3.122664,0
127153249,127152157,0.5618469,0.00016180247,0.2113685,3.093444,0.001604707,3.0118313,0
127258062,127256528,0.5615245,0.00014901889,-0.62300956,2.9659858,0.01454045,2.8931377,0
127357181,127355805,0.56562,0.00013811218,-1.098505,2.8550584,0.046962,2.7839792,0
127457165,127455286,0.5682927,0.00012866987,-0.8327352,2.7227762,0.028298236,2.6621075,0
127555671,127554529,0.5693119,0.000120224286,0.20597322,2.6049707,0.0018095733,2.547119,0
127655218,127653827,0.5652841,0.000112458736,1.1503204,2.5417554,0.057844408,2.4995344,0
127769921,127768067,0.56822777,0.00010399381,-1.3398734,2.516417,0.07926883,2.4735436,0
127868686,127867408,0.5719363,9.7809796e-05,-1.0303686,2.4352088,0.04844026,2.387635,1
127968504,127966936,0.5740157,9.213764e-05,-0.6753808,2.3272245,0.021777933,2.2787414,1
128072330,128071056,0.5703512,8.700272e-05,1.0018396,2.2889442,0.04872128,2.2539592,1
128172080,128170396,0.5673742,8.2234845e-05,0.9515963,2.2319436,0.045079574,2.1953256,1
128270881,128269736,0.56649655,7.776462e-05,-0.14680807,2.1456723,0.0011160766,2.1012228,1
