timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
119471020,1630027502600173,340337069,1087637285,440011,412108,0.22500001,0.78582394,1.019,1.8960001,0.65999997,1.24,109,11,0.023000002,-0.016,0.017,-0.024,2.3634186,0,nan,0.0,3,1,17
119671942,1630027502800173,340337069,1087637286,439939,412036,0.24400002,0.7858326,0.98700005,1.835,0.65999997,1.24,109,11,0.029000001,-0.021000002,0.020000001,0.047000002,2.3634186,0,nan,0.0,3,1,17
120473051,1630027503600173,340337082,1087637288,439279,411375,0.27,0.7858673,0.92,1.7030001,0.65999997,1.24,109,12,0.056,-0.049000002,-0.026,-0.049000002,2.3634186,0,nan,0.0,3,1,17
121662980,1630027504800173,340337099,1087637293,438548,410645,0.25500003,0.7859261,0.84900004,1.5530001,0.78,1.5899999,86,8,0.023000002,0.021000002,-0.008,-0.026,2.3634186,0,nan,0.0,3,1,15
122660046,1630027505800174,340337091,1087637298,437940,410037,0.17400001,0.70998734,0.82600003,1.514,0.78,1.5899999,86,10,0.24000001,-0.003,0.24000001,-0.015000001,1.9346648,0,nan,0.0,3,1,15
123661036,1630027506800174,340337088,1087637312,437449,409545,0.21000001,0.71003014,0.80600005,1.47,0.78,1.5899999,86,9,0.115,0.093,-0.068,0.058000002,1.9346648,0,nan,0.0,3,1,15
124659452,1630027507800175,340337102,1087637324,437082,409178,0.28300002,0.73810756,0.78900003,1.437,0.85999995,1.87,87,3,0.085,0.071,-0.046000004,-0.41900003,1.2024391,0,nan,0.0,3,1,14
125664973,1630027508800175,340337072,1087637307,438093,410190,0.326,0.38504717,0.76900005,1.411,0.71,1.4599999,87,4,0.46500003,-0.46400002,-0.035,-1.325,3.2865603,0,nan,0.0,3,1,16
126664000,1630027509800175,340337052,1087637327,438038,410135,0.284,0.72038233,0.75200003,1.3850001,0.71,1.4599999,87,3,0.16000001,-0.13100001,0.093,0.47800002,2.910751,0,nan,0.0,3,1,16
127659946,1630027510800176,340337073,1087637343,437390,409486,0.22900002,0.73184794,0.735,1.363,0.71,1.4599999,93,3,0.177,0.11800001,-0.132,0.158,1.8140304,0,nan,0.0,3,1,16
128661952,1630027511800176,340337076,1087637331,437070,409167,0.14,0.7318884,0.726,1.348,0.65,1.16,93,2,0.128,-0.042000003,-0.12100001,0.043,1.8140304,0,nan,0.0,3,1,16
129658993,1630027512800176,340337079,1087637326,436882,408979,0.17,0.7319221,0.712,1.33,0.65,1.16,93,4,0.062000003,-0.059000004,-0.018000001,0.032,1.8140304,0,nan,0.0,3,1,16
130659943,1630027513800177,340337081,1087637324,436551,408648,0.20500001,0.7319598,0.707,1.3180001,0.66999996,1.15,99,3,0.120000005,-0.018000001,-0.119,-0.016,1.8140304,0,nan,0.0,3,1,15
131661944,1630027514800177,340337097,1087637330,436072,408168,0.21700001,0.73199093,0.69900006,1.3060001,0.85999995,1.87,99,3,0.17500001,-0.075,-0.158,-0.058000002,1.8140304,0,nan,0.0,3,1,14
132661948,1630027515800178,340337102,1087637332,435734,407830,0.17400001,0.73202527,0.70400006,1.3280001,0.85999995,1.87,99,3,0.142,-0.120000005,-0.07700001,0.057000004,1.8140304,0,nan,0.0,3,1,14
133663219,1630027516800178,340337095,1087637325,435405,407502,0.165,0.7155263,0.711,1.3540001,0.85999995,1.87,99,3,0.18800001,-0.054,-0.18,0.091000006,2.8087187,0,nan,0.0,3,1,14
134664008,1630027517800178,340337084,1087637344,435069,407166,0.158,0.31634632,0.712,1.3720001,0.85999995,1.87,99,3,0.57500005,-0.21100001,0.535,-0.060000002,2.1326935,0,nan,0.0,3,1,14
135662947,1630027518800179,340337077,1087637424,434607,406703,0.185,0.57241786,0.702,1.3640001,0.79999995,1.53,99,3,0.11400001,0.068,0.091000006,0.007,1.8592826,0,nan,0.0,3,1,15
