timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
119483097,0.16322505,0.014326116,0.0024810273,0
119676801,0.16322505,0.014326116,0.0024810273,1
119895351,0.16322505,0.014326116,0.0024810273,1
120098998,0.16322505,0.014326116,0.0024810273,1
120277808,0.16322505,0.014326116,0.0024810273,1
120481455,0.16322505,0.014326116,0.0024810273,1
120680136,0.16322505,0.014326116,0.0024810273,1
484278361,0.16322505,0.014326116,0.0024810273,1
484477059,0.16322505,0.014326116,0.0024810273,1
484665795,0.16322505,0.014326116,0.0024810273,1
484884348,0.16322505,0.014326116,0.0024810273,1
485073099,0.16322505,0.014326116,0.0024810273,1
485271796,0.16322505,0.014326116,0.0024810273,1
485470465,0.16322505,0.014326116,0.0024810273,1
485664182,0.16322505,0.014326116,0.0024810273,1
485872983,0.16322505,0.014326116,0.0024810273,1
486076452,0.16322505,0.014326116,0.0024810273,1
486265203,0.16322505,0.014326116,0.0024810273,1
486468859,0.16322505,0.014326116,0.0024810273,1
486667696,0.16322505,0.014326116,0.0024810273,1
486876154,0.16322505,0.014326116,0.0024810273,1
487064905,0.16322505,0.014326116,0.0024810273,1
487263626,0.16322505,0.014326116,0.0024810273,1
487472307,0.16322505,0.014326116,0.0024810273,1
487670890,0.16322505,0.014326116,0.0024810273,1
487874541,0.16322505,0.014326116,0.0024810273,1
488078196,0.16322505,0.014326116,0.0024810273,1
488276980,0.16322505,0.014326116,0.0024810273,1
