timestamp,saturation_status
119666408,1533
119688973,1533
120669560,1501
121640698,1
122666079,1
123667708,1
124650591,1
125653942,1
126653507,1
127653045,1
128666279,1
129648009,1
130668201,1
131661336,1
132659801,1
133663320,1
134664256,1
135659775,1
136661012,1
137656880,1
138652615,1
139650963,1
140650743,1
141670055,1
142649094,1
143664276,1
144658329,1
145658370,1
146656862,1
147653507,1
148653494,1
149651966,1
150655189,1
151655151,1
152652916,1
153652909,1
154669150,1
155649724,1
156650542,1
157648707,1
158666966,1
159668504,1
160666500,1
161650986,1
162670597,1
163651515,1
164649910,1
165655566,1
166659061,1
167656061,1
168655922,1
169654338,1
170652360,1
171653478,1
172654137,1
173657755,1
174655838,1
175657520,1
176660627,1
177654467,1
178657612,1
179660379,1
180661035,1
181658360,1
182657713,1
183656164,1
184659404,1
185665351,1
186669825,1
187664565,1
188662764,1
189661140,1
190659533,1
191656886,1
192651406,1
193652442,1
194670825,1
195651564,1
196667906,1
197660312,1
198657287,1
199659272,1
200660970,1
201653674,1
202649922,1
203653406,1
204659889,1
205650057,1
206648418,1
207666683,1
208663141,1
209668411,1
210664343,1
211665211,1
212666814,1
213661999,1
214660145,1
215666408,1
216667084,1
217660434,1
218663789,1
219647408,1
220650463,1
221668828,1
222667001,1
223651074,1
224657032,1
225662320,1
226646420,1
227648984,1
228669897,1
229665544,1
230661738,1
231660004,1
232660688,1
233664266,1
234662580,1
235658446,1
236657601,1
237655797,1
238661027,1
239661784,1
240662530,1
241656693,1
242654465,1
243646885,1
244666242,1
245649477,1
246670461,1
247649558,1
248649505,1
249662924,1
250661132,1
254652432,1
255656345,1
256651527,1
257669601,1
258668065,1
259650325,1
260668492,1
261668386,1
262659676,1
263669772,1
264663236,1
265667396,1
266650724,1
267657162,1
268659814,1
269662953,1
270662448,1
271659465,1
272660372,1
273657990,1
274662058,1
275658070,1
276663562,1
277665157,1
278645421,1
279663701,1
280660263,1
281660485,1
282661537,1
283667085,1
284665495,1
285663810,1
286660069,1
287665770,1
288660563,1
289660106,1
290654994,1
291652885,1
292652440,1
293649328,1
294652055,1
295652611,1
296654680,1
297652245,1
298656552,1
299656378,1
300657766,1
301655554,1
302655277,1
303647733,1
304647709,1
305650410,1
306660425,1
307658126,1
308655459,1
309661394,1
310643101,1
311664664,1
312670114,1
313650832,1
314654718,1
315649929,1
316657005,1
317659989,1
318658363,1
319652008,1
320650057,1
321655128,1
322661276,1
323657619,1
324655440,1
325648625,1
326666859,1
327660956,1
328660506,1
329661509,1
330665463,1
331663965,1
332657162,1
333655758,1
334659073,1
335662244,1
336658724,1
337657916,1
338657418,1
339660892,1
340664042,1
341661799,1
342659058,1
343658972,1
344657134,1
345653662,1
346660291,1
347662684,1
348665993,1
349664462,1
350662812,1
351664129,1
352664693,1
353648126,1
354651324,1
355667308,1
356657415,1
357639240,1
358662696,1
359662261,1
360661458,1
361662584,1
362665983,1
363666588,1
364664915,1
365661268,1
366661693,1
367657747,1
368663236,1
369666908,1
370661021,1
371663678,1
372662250,1
373645391,1
374648947,1
375651976,1
376649697,1
377654677,1
378669856,1
379648892,1
380649122,1
381650213,1
382653889,1
383652448,1
384652762,1
385650813,1
386649226,1
387650326,1
388649244,1
389660294,1
390660619,1
391658104,1
392658246,1
393660556,1
394659080,1
395658589,1
396661074,1
397659737,1
398662315,1
399667452,1
400665467,1
401668295,1
402662060,1
403659293,1
404650807,1
405657653,1
406656623,1
407655202,1
408652440,1
409661307,1
410660150,1
411658599,1
412656998,1
413656296,1
414651380,1
415655435,1
416650611,1
417662719,1
418653140,1
419651393,1
420651631,1
421669979,1
422651528,1
423653055,1
424657348,1
429659619,1
430657025,1
431656647,1
432651923,1
433667802,1
434648831,1
435662292,1
436662841,1
437655389,1
438654639,1
439651309,1
440653992,1
441657453,1
442663061,1
443661714,1
444659282,1
445662354,1
446661592,1
447660206,1
448657261,1
449649513,1
450650174,1
451668470,1
452662626,1
453661232,1
454643806,1
455647053,1
456660206,1
457663725,1
458664900,1
459648294,1
460649157,1
461650754,1
462650718,1
463651724,1
464657397,1
465650967,1
466654146,1
467657571,1
468661041,1
469667534,1
470665295,1
471664159,1
472662205,1
473662796,1
474666079,1
475647532,1
476648106,1
477666528,1
478664636,1
479663276,1
480669124,1
481668016,1
482668087,1
483651604,1501
484649963,1533
485648349,1533
486654511,1533
487660260,1
