timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
119662072,96664643,34.033727299999995,108.76369659999999,-1.8402677,3.0631866,0.15826817,0.41876858,-0.16357535,0.0,-0.1244635,-0.011606621,0.0028769313,0.023754956,0.32971656,-0.14711706,-0.03377322,0.06787588,-0.063410535,-0.021628149,-3.0938616,0.08665951,442.85767,0.1,0.37025413,0.40150124,0.1432193,0.10454679,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
119676801,96664643,34.033727299999995,108.76369659999999,-1.8423005,3.0628107,0.15837441,0.41876858,-0.16357535,0.0,-0.12566383,-0.01140312,0.0028845228,0.023600448,0.32971656,-0.14711706,-0.03377322,-0.30992907,0.25620237,-0.09764271,-3.092805,0.08665951,442.85767,0.1,0.37106848,0.39954457,0.14366952,0.10444588,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
119766205,96664643,34.033727299999995,108.76369659999999,-1.8565897,3.0600917,0.16033253,0.41876858,-0.16357535,0.0,-0.12422383,-0.005510425,0.0030901306,0.023567505,0.32971656,-0.14711706,-0.03377322,-0.52730286,0.13728419,-0.055018246,-3.0931413,0.08665951,442.85767,0.10193887,0.35927123,0.3985723,0.13829188,0.103029385,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
119865548,96664643,34.033727299999995,108.76369659999999,-1.8726792,3.057572,0.16516502,0.41876858,-0.16357535,0.0,-0.110253155,-0.013199428,0.0034171618,0.026129823,0.32971656,-0.14711706,-0.03377322,-0.8800449,-1.0525727,0.2629023,-3.0936673,0.08665951,442.85767,0.10463549,0.36709648,0.4000102,0.14293408,0.10430055,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
119969854,96664643,34.033727299999995,108.76369659999999,-1.8883842,3.0554683,0.17008168,0.41876858,-0.16357535,0.0,-0.11294009,-0.003401455,0.0049612015,0.029526474,0.32971656,-0.14711706,-0.03377322,1.7963995,-0.6831153,-0.011966838,-3.0937638,0.08665951,442.85767,0.10592282,0.35592324,0.3971406,0.13795435,0.10279445,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
120059260,96664643,34.033727299999995,108.76369659999999,-1.9020755,3.053606,0.1747917,0.41876858,-0.16357535,0.0,-0.10131069,-0.0062749903,0.007937612,0.034216847,0.32971656,-0.14711706,-0.03377322,1.9201492,-1.8336502,0.38209784,-3.093699,0.08665951,442.85767,0.10238236,0.36289757,0.397904,0.14196503,0.10388123,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
120168607,96664643,34.033727299999995,108.76369659999999,-1.9179195,3.051468,0.17894807,0.41876858,-0.16357535,0.0,-0.097497486,-0.0041462053,0.00872962,0.035069145,0.32971656,-0.14711706,-0.03377322,1.9220186,-1.69147,-0.09127479,-3.0938256,0.08665951,442.85767,0.1,0.35217586,0.3957273,0.13762324,0.10257018,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
120267873,96664643,34.033727299999995,108.76369659999999,-1.933135,3.0485666,0.18126045,0.41876858,-0.16357535,0.0,-0.10588457,0.006252963,0.007970863,0.032808926,0.32971656,-0.14711706,-0.03377322,0.3322427,0.5166514,-0.33980244,-3.0930986,0.08665951,442.85767,0.1,0.35990083,0.39973462,0.14210252,0.10411628,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
120367215,96664643,34.033727299999995,108.76369659999999,-1.9463081,3.0452497,0.18092662,0.41876858,-0.16357535,0.0,-0.101327546,-0.0001937732,0.010870381,0.03171956,0.32971656,-0.14711706,-0.03377322,-2.1157553,0.8670235,-0.4677317,-3.0934563,0.08665951,442.85767,0.1,0.34895942,0.39691308,0.13738567,0.10265582,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
120466772,96664643,34.033727299999995,108.76369659999999,-1.9577893,3.0419075,0.17922887,0.41876858,-0.16357535,0.0,-0.08595662,-0.0035859041,0.013828281,0.029900584,0.32971656,-0.14711706,-0.03377322,-0.6127096,-0.73062485,0.2886365,-3.0937288,0.08665951,442.85767,0.1,0.35666564,0.3983666,0.14185993,0.10393582,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
120560928,96664643,34.033727299999995,108.76369659999999,-1.9678452,3.038918,0.17744745,0.41876858,-0.16357535,0.0,-0.08485153,0.010968762,0.006452132,0.018335287,0.32971656,-0.14711706,-0.03377322,0.9706668,0.38713756,0.45715138,-3.0933409,0.08665951,442.85767,0.1,0.34491602,0.39492407,0.13663675,0.10229253,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
120660269,96664643,34.033727299999995,108.76369659999999,-1.9784274,3.034642,0.17401952,0.41876858,-0.16357535,0.0,-0.08439307,0.011316396,0.004288082,0.010730435,0.32971656,-0.14711706,-0.03377322,0.38361993,1.4527698,-0.15214688,-3.093165,0.08665951,442.85767,0.1,0.3525543,0.39634812,0.14127347,0.103570364,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
