timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
66704323,5.1788087,3.2887206,1,0,1,0,1,0,0
66714250,5.1481934,3.2887206,1,0,1,0,1,0,0
67204303,5.1788087,3.2919433,1,0,1,0,1,0,0
67704247,5.1739745,3.2935545,1,0,1,0,1,0,0
68204287,5.182031,3.2887206,1,0,1,0,1,0,0
68704250,5.1594725,3.2871094,1,0,1,0,1,0,0
69204317,5.1626954,3.2919433,1,0,1,0,1,0,0
69704247,5.194922,3.2935545,1,0,1,0,1,0,0
70204250,5.1095214,3.290332,1,0,1,0,1,0,0
70704274,5.115967,3.2887206,1,0,1,0,1,0,0
71204352,5.1755857,3.2919433,1,0,1,0,1,0,0
71704424,5.1739745,3.2871094,1,0,1,0,1,0,0
72204309,5.1739745,3.2887206,1,0,1,0,1,0,0
72704248,5.1755857,3.2935545,1,0,1,0,1,0,0
73204303,5.1788087,3.2935545,1,0,1,0,1,0,0
73704273,4.929053,3.2887206,1,0,1,0,1,0,0
74204346,5.177197,3.285498,1,0,1,0,1,0,0
74704250,5.1852536,3.2919433,1,0,1,0,1,0,0
75204288,5.1852536,3.2919433,1,0,1,0,1,0,0
75704246,5.1868653,3.290332,1,0,1,0,1,0,0
76204248,5.1755857,3.2935545,1,0,1,0,1,0,0
76704300,5.1723633,3.2919433,1,0,1,0,1,0,0
77204261,5.1739745,3.2887206,1,0,1,0,1,0,0
77704251,5.1723633,3.285498,1,0,1,0,1,0,0
78204269,5.1755857,3.2935545,1,0,1,0,1,0,0
78704312,4.9242187,3.2935545,1,0,1,0,1,0,0
79204250,5.1643066,3.290332,1,0,1,0,1,0,0
79704296,5.1755857,3.2935545,1,0,1,0,1,0,0
80204283,5.1788087,3.2935545,1,0,1,0,1,0,0
80704329,5.177197,3.2871094,1,0,1,0,1,0,0
81204248,5.1788087,3.2887206,1,0,1,0,1,0,0
81704253,5.1788087,3.2935545,1,0,1,0,1,0,0
82204345,5.1788087,3.2919433,1,0,1,0,1,0,0
82704306,5.1755857,3.2887206,1,0,1,0,1,0,0
83204296,4.9467773,3.285498,1,0,1,0,1,0,0
83704249,5.1788087,3.2919433,1,0,1,0,1,0,0
84204248,5.1755857,3.2919433,1,0,1,0,1,0,0
84704294,5.1691403,3.2887206,1,0,1,0,1,0,0
85205002,5.1739745,3.2871094,1,0,1,0,1,0,0
85704253,5.18042,3.2935545,1,0,1,0,1,0,0
86204250,5.1691403,3.2887206,1,0,1,0,1,0,0
86704307,5.1723633,3.2887206,1,0,1,0,1,0,0
87204247,5.1723633,3.2919433,1,0,1,0,1,0,0
87704249,5.170752,3.295166,1,0,1,0,1,0,0
88204293,5.1691403,3.290332,1,0,1,0,1,0,0
91204249,5.1788087,3.2919433,1,0,1,0,1,0,0
91704247,5.1755857,3.290332,1,0,1,0,1,0,0
92204248,5.1755857,3.285498,1,0,1,0,1,0,0
92704287,4.951611,3.2919433,1,0,1,0,1,0,0
93204248,5.177197,3.2919433,1,0,1,0,1,0,0
93704276,5.1755857,3.2887206,1,0,1,0,1,0,0
94204252,5.18042,3.2935545,1,0,1,0,1,0,0
94704246,5.177197,3.2935545,1,0,1,0,1,0,0
95204352,5.1788087,3.2887206,1,0,1,0,1,0,0
95704314,4.993506,3.2887206,1,0,1,0,1,0,0
96204794,5.18042,3.2919433,1,0,1,0,1,0,0
96704249,5.1755857,3.2919433,1,0,1,0,1,0,0
97204361,5.1788087,3.2887206,1,0,1,0,1,0,0
97704679,5.1723633,3.2919433,1,0,1,0,1,0,0
98204284,5.177197,3.2919433,1,0,1,0,1,0,0
98704384,5.1755857,3.285498,1,0,1,0,1,0,0
99204730,5.177197,3.2887206,1,0,1,0,1,0,0
99704278,5.182031,3.2919433,1,0,1,0,1,0,0
100204246,5.18042,3.2935545,1,0,1,0,1,0,0
100704689,5.1788087,3.2871094,1,0,1,0,1,0,0
101204476,5.1788087,3.2887206,1,0,1,0,1,0,0
101704282,5.177197,3.2919433,1,0,1,0,1,0,0
102204621,5.177197,3.2919433,1,0,1,0,1,0,0
102704248,5.177197,3.2871094,1,0,1,0,1,0,0
103204262,5.1755857,3.2935545,1,0,1,0,1,0,0
103704292,5.177197,3.2919433,1,0,1,0,1,0,0
104204281,5.1788087,3.2871094,1,0,1,0,1,0,0
104704253,5.177197,3.2887206,1,0,1,0,1,0,0
105204580,5.167529,3.2935545,1,0,1,0,1,0,0
105704272,5.1755857,3.290332,1,0,1,0,1,0,0
106204275,5.177197,3.2887206,1,0,1,0,1,0,0
106704790,5.177197,3.285498,1,0,1,0,1,0,0
107204253,5.1788087,3.2935545,1,0,1,0,1,0,0
107704328,5.177197,3.2887206,1,0,1,0,1,0,0
108204673,5.177197,3.2887206,1,0,1,0,1,0,0
108704248,5.177197,3.2935545,1,0,1,0,1,0,0
109204253,5.1755857,3.2919433,1,0,1,0,1,0,0
109704667,5.177197,3.290332,1,0,1,0,1,0,0
110204254,5.177197,3.2871094,1,0,1,0,1,0,0
110704283,5.1739745,3.2935545,1,0,1,0,1,0,0
111204260,5.170752,3.2887206,1,0,1,0,1,0,0
111704388,5.1788087,3.2887206,1,0,1,0,1,0,0
112204246,5.1788087,3.2919433,1,0,1,0,1,0,0
112704738,5.1755857,3.2935545,1,0,1,0,1,0,0
113204277,5.182031,3.2871094,1,0,1,0,1,0,0
113704377,5.177197,3.2887206,1,0,1,0,1,0,0
