timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
66695282,0.088845566,0.26823577,0.4606831
66706460,0.088845566,0.25681043,0.44451457
66896673,0.09785083,0.25966674,0.44451457
67108665,0.09184732,0.25681043,0.44451457
67298588,0.09184732,0.26252308,0.44451457
67499760,0.088845566,0.25681043,0.43157977
67701126,0.08284206,0.26252308,0.44451457
67902084,0.094849065,0.26252308,0.44451457
68092158,0.08584382,0.25966674,0.4412809
68305612,0.094849065,0.25681043,0.43157977
68495811,0.09184732,0.26537943,0.4606831
68707978,0.088845566,0.26537943,0.45098197
68898087,0.08584382,0.25966674,0.44451457
69099291,0.09184732,0.26537943,0.4542157
69300441,0.09184732,0.26252308,0.42834604
69501537,0.079840295,0.26252308,0.40894383
69691468,0.08284206,0.25966674,0.41217753
69903673,0.079840295,0.25681043,0.42187864
70093834,0.079840295,0.25681043,0.41217753
70306080,0.07683855,0.26252308,0.4057101
70496281,0.07383679,0.2710921,0.4024764
70697262,0.079840295,0.25681043,0.41217753
70898474,0.088845566,0.24252872,0.42187864
71100398,0.09785083,0.23967241,0.42187864
71301505,0.09785083,0.26823577,0.3992427
71502998,0.09785083,0.28823012,0.38954157
71693107,0.09785083,0.3025118,0.36690563
71905432,0.10085259,0.3025118,0.37013933
72095466,0.10085259,0.29965547,0.37660676
72296765,0.094849065,0.27394846,0.3992427
72497724,0.08584382,0.25395408,0.4186449
72698816,0.088845566,0.24824141,0.4154112
72900163,0.09184732,0.24538508,0.4154112
73101290,0.094849065,0.24538508,0.4186449
73302324,0.09785083,0.24824141,0.44451457
73503573,0.09785083,0.25966674,0.4574494
73704576,0.09184732,0.25109774,0.4154112
73895762,0.103854336,0.25681043,0.43157977
74097024,0.103854336,0.28823012,0.4186449
74298163,0.088845566,0.32821882,0.35397083
74499412,0.088845566,0.33678782,0.35073712
74700631,0.08584382,0.30536813,0.37660676
74901605,0.08584382,0.2710921,0.39277527
