timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
66703846,66703846,38,0,0,0,1503,1498,1932,1932,1065,1065,1065,1933,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
66727010,66727010,38,0,0,0,1503,1498,1932,1932,1065,1065,1065,1933,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
67195655,67195655,38,0,0,0,1503,1498,1932,1508,1065,1065,1065,1933,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
67695026,67695026,38,0,0,0,1503,1498,1932,1503,1065,1065,1065,1933,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
68202270,68202270,38,0,0,0,1503,1498,1932,1508,1065,1065,1065,1933,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
68690549,68690549,38,0,0,0,1503,1498,1783,1511,1065,1065,1065,1933,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
69204914,69204914,38,0,0,0,1560,1498,1764,1508,1065,1065,1065,1933,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
69696683,69696683,38,0,0,0,1508,1497,1665,1512,1065,1065,1065,1933,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
70185753,70185753,38,0,0,0,1543,1497,1537,1513,1065,1065,1065,1933,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
70700698,70700698,38,0,0,0,1508,1479,1464,1513,1065,1065,1065,1933,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
71191712,71191712,38,0,0,0,1575,1455,1440,1513,1065,1065,1065,1933,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
71705826,71705826,38,0,0,0,1616,1457,1444,1511,1065,1065,1065,1933,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
72197381,72197381,38,0,0,0,1529,1480,1444,1512,1065,1065,1065,1933,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
72686617,72686617,38,0,0,0,1505,1499,1445,1516,1065,1065,1065,1933,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
73198888,73198888,38,0,0,0,1492,1498,1445,1513,1065,1933,1065,1933,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
73690495,73690495,38,0,0,0,1503,1498,1445,1512,1065,1933,1065,1933,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
74204049,74204049,38,0,0,0,1658,1498,1449,1514,1065,1933,1065,1933,1933,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
