timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
66704965,66704714,-0.008136074,0.004870695,0.0067381375,0.0,0.0,0.0,0.0,-1.0
66706230,66705971,-0.0063425633,0.0048780804,0.006589427,0.0,0.0,0.0,0.0,-1.0
66806784,66806533,-0.010118622,0.010961241,0.012536022,0.0,0.0,0.0,0.0,-1.0
66904882,66904627,-0.010969909,0.031200133,0.001582806,0.0,0.0,0.0,0.0,-1.0
67006691,67006449,0.020900479,0.012411924,0.0042009973,0.0,0.0,0.0,0.0,-1.0
67108566,67108313,-0.041624255,-0.06147913,0.00031075176,0.0,0.0,0.0,0.0,-1.0
67206604,67206363,-0.0016055588,0.11688241,0.008576004,0.0,0.0,0.0,0.0,-1.0
67307226,67306975,-0.021524629,-0.013327136,-0.0019173168,0.0,0.0,0.0,0.0,-1.0
67405460,67405210,-0.12191233,-0.12587373,-0.017012265,0.0,0.0,0.0,0.0,-1.0
67507111,67506862,-0.143816,-0.041960895,-0.013798028,0.0,0.0,0.0,0.0,-1.0
67605206,67604951,0.019583816,0.03405304,0.012162582,0.0,0.0,0.0,0.0,-1.0
67707020,67706772,0.0326622,-0.003930448,0.0072056293,0.0,0.0,0.0,0.0,-1.0
67807596,67807350,-0.029277394,-0.124542825,-0.0013505396,0.0,0.0,0.0,0.0,-1.0
67905752,67905508,-0.067753494,-0.08499431,-0.007915623,0.0,0.0,0.0,0.0,-1.0
68007512,68007265,-0.08981377,-0.04829924,-0.009760204,0.0,0.0,0.0,0.0,-1.0
68105600,68105360,0.028301414,0.066585355,0.005845652,0.0,0.0,0.0,0.0,-1.0
68207619,68207375,0.048067596,0.070318975,0.009860876,0.0,0.0,0.0,0.0,-1.0
68305523,68305276,0.06855992,-0.01788702,0.010256443,0.0,0.0,0.0,0.0,-1.0
68406102,68405855,0.010509103,-0.07525945,0.002039897,0.025349112,0.0,0.0,0.0,-1.0
68507921,68507673,0.007840125,-0.09558144,0.0032564045,0.03862722,0.0,0.0,0.0,-1.0
68606033,68605789,0.07684027,-0.0638648,0.0071566426,0.094153844,0.0,0.0,0.0,-1.0
68707902,68707653,0.120062985,-0.053282984,0.015520356,0.22146747,0.0,0.0,0.0,-1.0
68805935,68805684,-0.019329704,-0.083012246,-0.008718917,0.23571597,0.0,0.0,0.0,-1.0
68907755,68907504,-0.14812425,0.027503347,0.0010320867,0.24182248,0.0,0.0,0.0,-1.0
69004732,69004471,-0.032811526,-0.035231534,0.00971855,0.24284025,0.0,0.0,0.0,-1.0
69106432,69106177,-0.010448662,-0.059579812,0.014884858,0.24284025,0.0,0.0,0.0,-1.0
69208247,69207998,-0.0023796523,-0.098110855,0.0116464505,0.24182248,0.0,0.0,0.0,-1.0
69306337,69306092,0.13264208,0.03579774,0.01037715,0.24792899,0.0,0.0,0.0,-1.0
69408166,69407913,0.012725705,-0.006965875,-0.010297918,0.27031952,0.0,0.0,0.0,-1.0
69506260,69506007,-0.06805304,0.028417649,0.007647122,0.2977988,0.0,0.0,0.0,-1.0
69606844,69606593,-0.0045396225,-0.07044884,0.0018609634,0.31611836,0.0,0.0,0.0,-1.0
69704927,69704681,-0.047644775,0.04412564,-0.0024233805,0.33749112,0.0,0.0,0.0,-1.0
69806825,69806580,-0.03557027,-0.008550686,0.0056454386,0.36598817,0.0,0.0,0.0,-1.0
69904843,69904596,-0.039633267,0.03319605,0.010662405,0.38532543,0.0,0.0,0.0,-1.0
70006662,70006417,-0.029046204,-0.026362244,0.0002149165,0.40771598,0.0,0.0,0.0,-1.0
70107285,70107042,0.008652983,-0.0483707,0.007206476,0.45860356,0.0,0.0,0.0,-1.0
70205336,70205090,-0.0035703476,-0.049086586,0.00970315,0.47183433,0.0,0.0,0.0,-1.0
70307159,70306910,-0.067050934,-0.031679846,0.015857672,0.48404735,0.0,0.0,0.0,-1.0
70405284,70405039,-0.028551817,-0.049623903,0.016139273,0.50033134,0.0,0.0,0.0,-1.0
70507071,70506826,-0.046274144,-0.04922034,-0.013099627,0.5221775,0.0,0.0,0.0,-1.0
70607754,70607510,-0.02573076,-0.09092906,-0.03179108,0.5418935,0.0,0.0,0.0,-1.0
70705740,70705496,0.039294038,-0.11135628,-0.03547375,0.5500118,0.0,0.0,0.0,-1.0
70807558,70807319,-0.03141672,-0.052035168,-0.03275038,0.55928993,0.0,0.0,0.0,-1.0
70905849,70905607,-0.014458531,-0.033814933,-0.020294147,0.56740826,0.0,0.0,0.0,-1.0
71007482,71007235,0.0071563795,-0.060677893,-0.017197462,0.57088757,0.0,0.0,0.0,-1.0
71105572,71105330,-0.004441603,-0.04726225,-0.010094703,0.5790059,0.0,0.0,0.0,-1.0
71206157,71205909,0.037701458,-0.02996125,0.010120562,0.5790059,0.0,0.0,0.0,-1.0
71307975,71307728,-0.0206038,-0.05391884,0.004405751,0.5790059,0.0,0.0,0.0,-1.0
71406133,71405884,0.03824198,-0.078878306,0.0078016827,0.5790059,0.0,0.0,0.0,-1.0
71507887,71507644,-0.011581397,-0.04063133,0.0131603675,0.5766864,0.0,0.0,0.0,-1.0
71605984,71605740,-0.0034096113,-0.004108178,0.010735917,0.5743668,0.0,0.0,0.0,-1.0
71706732,71706479,-0.036623076,-0.041864917,0.010172366,0.5743668,0.0,0.0,0.0,-1.0
71804659,71804412,-0.049952842,-0.043479677,0.0072480408,0.5743668,0.0,0.0,0.0,-1.0
71906484,71906233,-0.013453155,-0.032052536,0.010322327,0.5755266,0.0,0.0,0.0,-1.0
72008296,72008052,-0.0056676334,-0.048646398,0.005913997,0.5743668,0.0,0.0,0.0,-1.0
72106398,72106149,-0.009682221,-0.009184315,0.008235714,0.5743668,0.0,0.0,0.0,-1.0
72208274,72208022,-0.024907103,-0.034778602,-0.0035911154,0.5743668,0.0,0.0,0.0,-1.0
72305074,72304823,0.041703057,-0.07995271,-0.0053474503,0.5743668,0.0,0.0,0.0,-1.0
72406884,72406641,-0.007786341,-0.040618375,-0.0073867417,0.5732071,0.0,0.0,0.0,-1.0
72505105,72504862,0.004387178,-0.031882767,-0.017884852,0.5732071,0.0,0.0,0.0,-1.0
72606805,72606557,-0.0051287157,-0.04497528,-0.023170415,0.5732071,0.0,0.0,0.0,-1.0
72708623,72708378,0.0238583,-0.055345386,-0.029765593,0.5732071,0.0,0.0,0.0,-1.0
72806719,72806472,-0.014621067,-0.027457513,-0.027164202,0.5732071,0.0,0.0,0.0,-1.0
72907336,72907090,0.017191688,-0.050279945,-0.032711312,0.5732071,0.0,0.0,0.0,-1.0
73005393,73005147,-0.013705195,-0.0060922443,-0.026035454,0.5732071,0.0,0.0,0.0,-1.0
73107229,73106969,0.024850413,-0.05485494,-0.029685138,0.5732071,0.0,0.0,0.0,-1.0
73205299,73205059,-0.032444764,-0.05211164,-0.023582006,0.5732071,0.0,0.0,0.0,-1.0
73307229,73306977,0.018810287,-0.033784267,-0.020759063,0.5743668,0.0,0.0,0.0,-1.0
73407706,73407461,0.0056947293,-0.045421846,-0.015814086,0.5743668,0.0,0.0,0.0,-1.0
73505841,73505594,0.032043964,-0.027363136,-0.011504902,0.5743668,0.0,0.0,0.0,-1.0
73607619,73607375,-0.041801054,-0.021751782,-0.0067307185,0.5732071,0.0,0.0,0.0,-1.0
73705722,73705471,0.072400704,-0.051921874,-0.0096059665,0.5732071,0.0,0.0,0.0,-1.0
73807529,73807287,-0.009580591,-0.059920125,-0.0072844275,0.5732071,0.0,0.0,0.0,-1.0
73905630,73905385,0.028392859,-0.06824444,-0.003946439,0.56856805,0.0,0.0,0.0,-1.0
74006219,74005969,0.004859924,-0.03839989,-0.001119929,0.56856805,0.0,0.0,0.0,-1.0
74108110,74107860,-0.1230499,-0.00033726692,0.0031369473,0.56856805,0.0,0.0,0.0,-1.0
74206136,74205880,-0.0667593,-0.034365293,-0.00233526,0.56856805,0.0,0.0,0.0,-1.0
