timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
66562038,1629948615800307,340337489,1087638152,447834,419930,0.35300002,0.699437,2.374,3.3120003,0.93,1.41,107,8,0.051000003,0.011000001,0.049000002,0.135,5.202916,0,nan,0.0,3,1,12
66761948,1629948616000307,340337488,1087638142,447844,419941,0.344,0.6994506,2.3760002,3.3100002,0.93,1.41,107,8,0.054,0.007,0.054,0.07,5.202916,0,nan,0.0,3,1,12
67563942,1629948616800307,340337479,1087638120,447709,419805,0.33800003,0.69950336,2.413,3.3420002,0.93,1.41,107,7,0.072000004,0.023000002,0.069000006,0.120000005,5.202916,0,nan,0.0,3,1,12
68564494,1629948617800308,340337468,1087638108,447073,419170,0.23900001,0.6995626,2.364,3.2580001,0.93,1.41,107,8,0.024,0.001,-0.024,0.0,5.202916,0,nan,0.0,3,1,12
69563559,1629948618800308,340337474,1087638086,446875,418972,0.344,0.6996276,2.2510002,3.0920002,0.93,1.41,107,7,0.064,-0.063,-0.007,0.017,5.202916,0,nan,0.0,3,1,12
70563995,1629948619800308,340337477,1087638061,446803,418899,0.317,0.6996915,2.283,3.1250002,0.93,1.41,107,19,0.049000002,-0.018000001,0.045,0.033,5.202916,0,nan,0.0,3,1,12
71565099,1629948620800309,340337449,1087638066,446998,419094,0.316,0.54352695,2.365,3.229,0.9,1.31,107,8,0.439,-0.42900002,-0.093,-0.469,4.0499525,0,nan,0.0,3,1,13
72558968,1629948621800309,340337441,1087638072,447574,419671,0.347,0.53718,2.6290002,3.604,0.9,1.31,107,9,0.317,0.286,-0.135,-0.38200003,5.589953,0,nan,0.0,3,1,13
73573990,1629948622800309,340337391,1087638085,447888,419985,0.32500002,0.46314248,2.3330002,3.2280002,0.9,1.31,107,10,0.54700005,-0.5,-0.223,-0.71800005,3.9093127,0,nan,0.0,3,1,13
74555297,1629948623800310,340337310,1087638098,447846,419943,0.36400002,0.33942378,1.927,2.6940002,0.93,1.31,107,11,0.23900001,-0.062000003,-0.231,-0.61200005,3.5374064,0,nan,0.0,3,1,12
75561429,1629948624800310,340337282,1087638122,447431,419528,0.38700002,0.3396407,1.534,2.194,0.9,1.31,89,4,0.162,0.09200001,-0.133,0.78400004,3.5374064,0,nan,0.0,3,1,13
