timestamp,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
68891366,-2.8665218,3.6770587,-2.514258,-1.2576311,-0.0009877129,1.2556634,2.5123029,0.026202403,0.028635373,0.045391962,0.053315032,0.041455228,-0.0422602,-0.05908855,-0.061974883,-0.046930328,-0.034746043,0.20000798,0.19999918,0.19999143,0.19999556,0.20000575
68901296,-2.8713293,3.679256,-2.5159607,-1.2593341,-0.002689915,1.2539618,2.510601,0.026202403,0.028635373,0.045391962,0.053315032,0.041455228,-0.0422602,-0.05908855,-0.061974883,-0.046930328,-0.034746043,0.20000798,0.19999918,0.19999143,0.19999556,0.20000575
69090047,2.905385,3.708796,-2.5160813,-1.2594516,-0.0027814268,1.2538834,2.5105047,-0.0056600105,0.0015966278,0.017730825,0.020445108,0.0059885345,-0.05958829,-0.074194536,-0.07180658,-0.05572392,-0.048173003,0.20001134,0.19998986,0.1999823,0.19999927,0.20001721
69288889,2.9057205,3.710023,-2.5172744,-1.2606438,-0.0039736032,1.2526903,2.5093114,-0.019860934,-0.020935867,-0.021732803,-0.021150347,-0.019993518,-0.0021398794,-0.0016512182,-0.0025225822,-0.0035496987,-0.003313113,0.20001166,0.19998986,0.19998202,0.19999911,0.20001744
69492351,2.8075452,3.6432986,-2.5197184,-1.2630851,-0.0064158286,1.250245,2.5068648,-0.01756953,-0.013970944,-0.0026401253,0.0007630754,-0.008463831,-0.011058755,-0.021802966,-0.021700334,-0.0108923055,-0.0043160804,0.20001101,0.1999873,0.19998103,0.20000103,0.20001963
69691062,-2.5465226,3.5534406,-2.5183249,-1.2617615,-0.005107564,1.2516141,2.5082867,0.019081444,0.04245992,0.07400628,0.07012193,0.036176447,0.029651329,0.004078895,0.01841158,0.052843116,0.059788015,0.20003735,0.2000087,0.19996788,0.19997154,0.20001455
69884730,3.0251932,3.8201225,-2.5183392,-1.2617164,-0.0050517945,1.2516171,2.5082464,-0.0773734,-0.06702446,-0.035998624,-0.027175065,-0.052748457,-0.0052853767,-0.03454233,-0.033741344,-0.003984373,0.013600033,0.20001544,0.19998975,0.19997802,0.1999968,0.20001996
70093499,0.2843074,3.6366642,-2.5193691,-1.2626553,-0.006118841,1.2503802,2.5070326,-0.13853154,-0.11751777,-0.07539266,-0.07037565,-0.109398484,0.067399696,0.029937036,0.03834635,0.08100924,0.09896237,0.19994226,0.19999959,0.20005727,0.20003597,0.19996488
70292010,0.2947393,3.6441846,-2.5213437,-1.2646446,-0.008090541,1.2484336,2.505084,-0.012351155,0.0029378831,0.03795772,0.044316586,0.013225551,-0.0057720337,-0.037629638,-0.032934345,0.0018213186,0.018612,0.19995296,0.19999866,0.20004599,0.20002995,0.19997244
70490683,0.25806698,3.626627,-2.5275626,-1.270863,-0.014319656,1.2421976,2.4988546,-0.034515634,-0.024202112,-0.01472862,-0.01918514,-0.031414386,0.0013438268,-0.0052669244,0.0024978723,0.013907592,0.013195704,0.19994873,0.19999997,0.20005107,0.20003177,0.19996852
70689360,0.17558046,3.5875692,-2.5247464,-1.2680665,-0.01151902,1.2450209,2.5016873,0.010844243,0.0027956795,0.014141735,0.029200561,0.027164994,-0.017599357,-0.032145303,-0.044293374,-0.03725832,-0.020760935,0.19995782,0.20000337,0.20004408,0.20002404,0.19997072
70888134,-1.9405077,3.862898,-2.4977696,-1.2412536,0.0153614115,1.2721059,2.5288322,0.00021652877,-0.012565762,0.06562766,0.1267342,0.086315155,0.014400024,-0.0719752,-0.110819325,-0.048462275,0.028928708,0.20004861,0.20004544,0.19997926,0.19994193,0.19998476
71086704,-1.4558038,3.5962267,-2.4851773,-1.2297716,0.025978543,1.283299,2.5412457,0.114394195,0.040527537,0.16716792,0.31932345,0.2866925,0.13110644,-0.026050182,-0.14488086,-0.061146196,0.109432034,0.20029373,0.20055453,0.20004827,0.19947603,0.19962743
71285377,-1.4761653,3.5957165,-2.4889379,-1.2346357,0.020387141,1.2783613,2.5374403,-0.005632609,-0.105614126,0.108307794,0.3410355,0.27045637,0.19821793,-0.0593286,-0.23426153,-0.084730454,0.18285246,0.20057642,0.2010649,0.20007971,0.19898662,0.19929245
71489018,-1.8474779,3.8744533,-2.5054922,-1.2538807,0.001057188,1.2616733,2.5224679,0.036505982,-0.028327137,0.24918671,0.4866863,0.3547662,0.08275771,-0.23028335,-0.38930345,-0.1741072,0.11823793,0.2017101,0.20179528,0.1993962,0.19783854,0.19925985
71687765,-1.8086638,3.791849,-2.519024,-1.2706804,-0.017274743,1.2456686,2.509426,0.20824318,0.23976158,0.46951684,0.58087647,0.418306,0.21485859,-0.016061902,-0.058305956,0.14808212,0.31712338,0.20271507,0.20308937,0.19918358,0.19642614,0.19858585
71891332,-1.4580662,3.5353384,-2.5258698,-1.2766567,-0.025669035,1.2349141,2.4996557,-0.57496005,-0.4113638,-0.28853562,-0.37720248,-0.55529416,-0.015608087,-0.09032422,0.041928567,0.20053537,0.16398366,0.2016887,0.20351559,0.20046367,0.196792,0.19753996
72094974,-1.5912863,3.5879178,-2.5296233,-1.2822597,-0.03138796,1.2310069,2.4969606,-0.08431279,0.1997342,0.19528887,-0.09435104,-0.268171,-0.09369278,0.0053804517,0.30652255,0.3962349,0.14668898,0.20247126,0.20404294,0.20000261,0.1959892,0.19749403
72293651,-1.8987896,3.8541715,-2.527377,-1.283092,-0.030413652,1.2362486,2.5029707,0.017331779,0.41752815,0.32449573,-0.13959835,-0.32995147,-0.15906703,0.07218902,0.5260407,0.5782877,0.15050697,0.20433603,0.20437874,0.19835456,0.19464417,0.19828647
72492391,-1.5797366,3.533286,-2.5105803,-1.2712427,-0.025366873,1.2420449,2.5161088,-0.51746434,-0.08027327,-0.18545695,-0.6973785,-0.90135646,-0.3339473,-0.07762402,0.4211091,0.47422913,0.0016173869,0.20466599,0.20764111,0.19996889,0.19244775,0.19527623
