timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
271173298,271172329,2162698,2162698,0.00062703,0.000222417,9.75106e-05,0.0460613,0.00529551,-0.053984,5009,5009,0
271178296,271177327,2162698,2162698,0.00249082,-0.00148657,-0.00101351,0.0286754,-0.0159024,-0.0367041,4998,4998,0
271673682,271672712,2162698,2162698,0.00264813,-0.00191726,-0.00208259,-0.00824333,-0.00615865,-0.0236349,5004,5004,0
272179073,272178109,2162698,2162698,-0.000772489,0.0051815,0.00098943,-0.00383617,0.0113564,-0.0805,5008,5008,0
272674458,272673491,2162698,2162698,-0.00160571,0.00220358,0.000188875,-0.0121639,-0.00347372,-0.0120036,5001,5001,0
273174847,273173884,2162698,2162698,-0.00374378,-0.00172314,0.000456741,0.00301401,0.0145445,-0.0778841,5007,5007,0
273675248,273674277,2162698,2162698,-0.00123701,0.00271743,0.000662159,-0.00491208,0.00692648,-0.0164083,5003,5003,0
274175630,274174662,2162698,2162698,0.0010616,0.00196652,-0.000949665,-0.0125567,0.012518,-0.0591539,5004,5004,0
274676060,274675052,2162698,2162698,-0.00248184,-0.00162769,-0.000221535,0.00770403,0.0069162,-0.0769178,5004,5004,0
275176458,275175444,2162698,2162698,-0.000384233,-0.000179056,-0.000899707,-0.0120407,0.00557302,-0.0462229,5002,5002,0
275671798,275670830,2162698,2162698,0.000580986,0.00164246,-0.000827557,0.00375845,0.00832052,-0.0960772,5005,5005,0
276172189,276171221,2162698,2162698,-0.000106417,-0.000358359,-4.85178e-05,-0.00228044,0.000228435,-0.0313552,5004,5004,0
276672571,276671610,2162698,2162698,-0.000487046,0.00105327,-0.00115004,0.00114374,-0.00114142,-0.0632193,5004,5004,0
277172961,277172001,2162698,2162698,0.00219344,-0.00078981,-0.000155629,-0.00125711,-0.021479,-0.0371753,5004,5004,0
277673360,277672392,2162698,2162698,0.000485806,0.000201001,-0.000434304,-0.00203221,-0.00509941,-0.0506859,5004,5004,0
278173752,278172782,2162698,2162698,-0.000460238,0.00112585,-9.61915e-05,5.15438e-05,-0.00914667,-0.0478292,5003,5003,0
278674138,278673174,2162698,2162698,-0.000399839,0.000403749,0.000290403,-0.0012714,-0.00456869,-0.0676429,5004,5004,0
279174588,279173565,2162698,2162698,-0.000162171,-0.0017519,0.000326308,-0.00121636,-0.0114584,-0.0451618,5004,5004,0
279674928,279673956,2162698,2162698,-0.00280684,-0.00140183,-7.59528e-05,-0.00271499,0.00233689,-0.0484619,5002,5002,0
280175316,280174347,2162698,2162698,0.000621484,0.00182668,-0.000654217,-0.00584729,0.0172101,-0.0595582,4999,4999,0
280675702,280674740,2162698,2162698,0.00229309,-0.0013545,0.000251687,-0.000213777,-0.00856374,-0.0389698,4999,4999,0
281176091,281175130,2162698,2162698,-0.00132726,-0.000222269,7.13276e-06,0.000571976,-0.00590222,-0.0360165,5004,5004,0
281676500,281675521,2162698,2162698,-0.00037692,0.00106965,-0.000268232,-0.00159589,0.0095395,-0.0668134,5004,5004,0
282176918,282175913,2162698,2162698,-0.000248491,0.00107727,-0.000155579,-0.00181904,0.00853841,-0.0326935,5004,5004,0
282672270,282671302,2162698,2162698,-0.0013775,-0.000368393,-3.35588e-05,-0.00638436,-0.00102441,-0.0576166,5005,5005,0
283172699,283171692,2162698,2162698,0.000854758,-0.000816916,0.000678101,-0.00174751,0.00320036,-0.0285608,5004,5004,0
283673050,283672083,2162698,2162698,-0.000166796,0.000174619,-0.00010764,0.000286108,-0.00591629,-0.0499914,5004,5004,0
284173448,284172478,2162698,2162698,0.00111172,0.00085153,-0.000166564,0.00123932,0.0236937,-0.022146,5004,5004,0
284673838,284672867,2162698,2162698,0.00151706,-0.000408411,-0.000187273,-0.00231652,-0.000642512,-0.0660366,5004,5004,0
285174227,285173258,2162698,2162698,0.000451585,0.0017898,-0.00107522,-0.000908476,0.00511643,-0.0809452,5004,5004,0
285674628,285673655,2162698,2162698,0.000638051,0.00173203,-4.42904e-05,-0.00110843,0.00357324,-0.0440313,5009,5009,0
286175014,286174042,2162698,2162698,0.00106506,-0.00104064,-8.45223e-05,-4.56438e-05,-0.0263239,-0.0672539,5004,5004,0
286670403,286669435,2162698,2162698,-0.00121774,0.000626343,-0.000681111,0.00049286,-0.0048915,-0.076068,5006,5006,0
