timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
270763034,0.0,0.0,0.0
398442171,0.0,0.0,0.0
398447184,0.0,0.0,0.0
398642349,0.0,0.0,0.0
398842515,0.0,0.0,0.0
399042717,0.0,0.0,0.0
399242810,0.0,0.0,0.0
