timestamp,flag_armed,flag_external_manual_override_ok,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_yawrate_override_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
270764664,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
271264849,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
271773316,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
272280305,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
272780345,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
273289301,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
273790664,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
274298304,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
274808298,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
275319355,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
275825294,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
276325299,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
276825332,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
277331297,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
277841301,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
278348298,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
278858299,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
279367438,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
279873298,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
280374296,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
280883525,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
281392450,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
281901294,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
282408348,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
282909349,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
283416341,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
283925303,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
284434830,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
284943376,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
285453359,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
285961297,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
286468352,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
286979516,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
287487114,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
287997484,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
288504453,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
289014305,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
289525300,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
290032294,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
290542337,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
291050342,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
291561812,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
292071322,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
292577693,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
293087432,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
293595297,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
294095403,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
294596339,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
295105393,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
295615295,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
296122400,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
296630298,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
297141313,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
