timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
271174738,41.877,21948.1,0,37,10233,14336,0,3,122
272180057,74.0078,73.4768,0,38,8782,14336,0,3,122
273182505,102.406,50.9566,0,38,5646,14336,0,3,122
274183526,130.095,43.2108,0,38,3354,14336,0,3,122
275184492,154.0,38.3881,0,38,4819,14336,0,3,122
276185494,178.501,35.61,0,38,5695,14336,0,3,122
277186485,204.101,33.9395,0,38,5542,14336,0,3,122
278187521,228.916,32.6338,0,38,6075,14336,0,3,122
279188491,256.476,31.9968,0,38,3798,14336,0,3,122
280189493,280.0,31.0536,0,38,5770,14336,0,3,122
281190538,308.0,30.7456,0,38,3042,14336,0,3,122
282191495,330.572,30.0011,0,38,5872,14336,0,3,122
283193945,358.031,29.7835,0,38,3815,14336,0,3,122
284194783,382.087,29.3418,0,38,5246,14336,0,3,122
285195317,406.0,28.9535,0,38,6703,14336,0,3,122
286196261,434.0,28.8882,0,38,4092,14336,0,3,122
287197041,457.202,28.532,0,38,6277,14336,0,3,122
288197945,488.373,28.6854,0,38,302,14336,0,3,122
289198618,512.852,28.451,0,38,1297,14336,0,3,122
290199488,536.041,28.1732,0,38,3495,14336,0,3,122
291200546,560.0,27.9613,0,38,4905,14336,0,3,122
292201489,588.0,27.9618,0,38,2294,14336,0,3,122
293202488,615.184,27.9252,0,38,402,14336,0,3,122
294203491,634.848,27.5653,0,38,6210,14336,0,3,122
295204721,662.02,27.5475,0,38,4447,14336,0,3,122
296205491,686.0,27.4042,0,38,5691,14336,0,3,122
297206494,714.0,27.426,0,38,2963,14336,0,3,122
298207489,736.257,27.2338,0,38,6233,14336,0,3,122
299208489,766.266,27.3318,0,38,1448,14336,0,3,122
300209481,792.63,27.2976,0,38,452,14336,0,3,122
301210523,818.08,27.2351,0,38,452,14336,0,3,122
302211479,840.0,27.063,0,38,3950,14336,0,3,122
303212508,868.0,27.0914,0,38,1222,14336,0,3,122
304213495,894.202,27.0637,0,38,522,14336,0,3,122
305214494,919.538,27.0121,0,38,522,14336,0,3,122
306215974,942.015,26.8816,0,38,3450,14336,0,3,122
307216860,970.111,26.9146,0,38,790,14336,0,3,122
308217717,994.0,26.8323,0,38,2272,14336,0,3,122
309218491,1020.78,26.8305,0,38,622,14336,0,3,122
310219488,1040.7,26.6528,0,38,6285,14336,0,3,122
311220489,1068.04,26.6692,0,38,4238,14336,0,3,122
312221488,1096.91,26.7221,0,38,622,14336,0,3,122
313222488,1120.0,26.6352,0,38,3034,14336,0,3,122
314223594,1148.0,26.6662,0,38,352,14336,0,3,122
315224507,1172.98,26.6273,0,38,718,14336,0,3,122
316225542,1198.43,26.6006,0,38,718,14336,0,3,122
317226496,1223.92,26.576,0,38,768,14336,0,3,122
318227710,1246.0,26.4797,0,38,4103,14336,0,3,122
319228510,1274.0,26.5109,0,38,1492,14336,0,3,122
320229511,1300.33,26.5066,0,38,477,14336,0,3,122
321230556,1325.38,26.477,0,38,768,14336,0,3,122
322231488,1348.02,26.4014,0,38,3645,14336,0,3,122
323232479,1376.17,26.4344,0,38,768,14336,0,3,122
324233651,1400.0,26.3848,0,38,2375,14336,0,3,122
325234499,1426.9,26.394,0,38,888,14336,0,3,122
326235496,1452.07,26.3713,0,38,1056,14336,0,3,122
327236527,1478.05,26.3638,0,38,397,14336,0,3,122
328237509,1502.86,26.3361,0,38,1056,14336,0,3,122
329239989,1526.0,26.2799,0,38,3355,14336,0,3,122
330240599,1554.0,26.3088,0,38,459,14336,0,3,122
331241262,1578.01,26.2702,0,38,1933,14336,0,3,122
332241885,1604.44,26.2725,0,38,817,14336,0,3,122
333243109,1629.61,26.2542,0,38,988,14336,0,3,122
334243805,1652.0,26.1927,0,38,4117,14336,0,3,122
335244494,1680.0,26.2206,0,38,1389,14336,0,3,122
336245489,1706.16,26.2193,0,38,547,14336,0,3,122
337246514,1730.21,26.186,0,38,1983,14336,0,3,122
338247489,1754.03,26.1505,0,38,3528,14336,0,3,122
339248530,1782.02,26.177,0,38,817,14336,0,3,122
340249691,1806.0,26.1448,0,38,2319,14336,0,3,122
341250576,1832.59,26.1508,0,38,1038,14336,0,3,122
342251489,1857.92,26.139,0,38,1038,14336,0,3,122
343252488,1884.06,26.1386,0,38,331,14336,0,3,122
344253556,1908.71,26.1178,0,38,1108,14336,0,3,122
345254499,1932.0,26.0793,0,38,3202,14336,0,3,122
346255495,1960.0,26.1046,0,38,591,14336,0,3,122
347256478,1983.97,26.0762,0,38,1986,14336,0,3,122
348257547,2010.45,26.0811,0,38,817,14336,0,3,122
349258489,2035.57,26.0684,0,38,1158,14336,0,3,122
350259485,2058.0,26.0221,0,38,4132,14336,0,3,122
351261068,2086.0,26.0463,0,38,1404,14336,0,3,122
352261816,2112.12,26.047,0,38,767,14336,0,3,122
353262611,2136.98,26.0322,0,38,1258,14336,0,3,122
354263511,2162.31,26.0235,0,38,1258,14336,0,3,122
355264492,2188.05,26.0198,0,38,967,14336,0,3,122
356265491,2212.0,25.9952,0,38,2384,14336,0,3,122
357266492,2238.36,25.9991,0,38,1335,14336,0,3,122
358267492,2262.63,25.9789,0,38,2548,14336,0,3,122
359268536,2290.05,25.995,0,38,408,14336,0,3,122
360269491,2314.22,25.9743,0,38,1476,14336,0,3,122
361270557,2338.0,25.9496,0,38,3187,14336,0,3,122
362271743,2366.0,25.9718,0,38,459,14336,0,3,122
363272604,2390.29,25.9533,0,38,1526,14336,0,3,122
364273653,2416.13,25.9517,0,38,1359,14336,0,3,122
365274666,2440.27,25.9322,0,38,2740,14336,0,3,122
366275644,2464.0,25.9088,0,38,4503,14336,0,3,122
367276533,2492.0,25.9303,0,38,1775,14336,0,3,122
368277500,2514.15,25.8911,0,38,5038,14336,0,3,122
369278481,2542.54,25.9163,0,38,2029,14336,0,3,122
370279503,2567.94,25.9109,0,38,1962,14336,0,3,122
371280482,2594.01,25.9123,0,38,1205,14336,0,3,122
372281485,2618.0,25.8929,0,38,2705,14336,0,3,122
373283913,2644.23,25.8956,0,38,1791,14336,0,3,122
374284749,2669.4,25.8883,0,38,2012,14336,0,3,122
375285598,2692.04,25.8569,0,38,4889,14336,0,3,122
376285896,2720.18,25.8786,0,38,2001,14336,0,3,122
377286764,2744.0,25.859,0,38,3557,14336,0,3,122
378287624,2772.0,25.8788,0,38,946,14336,0,3,122
379288656,2795.33,25.855,0,38,2996,14336,0,3,122
380289499,2822.02,25.8624,0,38,1610,14336,0,3,122
381290604,2846.93,25.8535,0,38,2168,14336,0,3,122
382291490,2874.03,25.8645,0,38,362,14336,0,3,122
383292493,2898.0,25.8474,0,38,1759,14336,0,3,122
384293919,2923.0,25.8396,0,38,2288,14336,0,3,122
385294613,2948.45,25.836,0,38,2171,14336,0,3,122
386295511,2972.98,25.8244,0,38,2999,14336,0,3,122
387296501,3000.03,25.8348,0,38,1361,14336,0,3,122
388297491,3024.0,25.8186,0,38,2759,14336,0,3,122
389298481,3050.15,25.8212,0,38,1930,14336,0,3,122
390299481,3074.39,25.8077,0,38,3166,14336,0,3,122
391300481,3098.04,25.7895,0,38,4896,14336,0,3,122
392301528,3126.04,25.8076,0,38,2168,14336,0,3,122
393302481,3150.0,25.7923,0,38,3689,14336,0,3,122
394303504,3178.0,25.81,0,38,961,14336,0,3,122
395305090,3201.94,25.7946,0,38,2439,14336,0,3,122
396305920,3228.02,25.7967,0,38,1799,14336,0,3,122
397306711,3252.75,25.7881,0,38,2439,14336,0,3,122
398307520,3280.04,25.7997,0,38,438,14336,0,3,122
399308488,3304.0,25.7852,0,38,2037,14336,0,3,122
