timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
61872382,26016546,34.0337013,108.7636997,0.80243635,5.6197453,0.18368866,-0.08098992,-0.3500504,0.0,-0.03947033,-0.05324852,0.04343931,-0.020340184,-0.1632025,-0.22137304,-0.13551536,0.31870502,0.028564027,-0.0800083,-2.48339,-0.045761622,446.97424,0.1,0.29963094,0.37978378,0.13532875,0.08517888,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
61882310,26016546,34.0337013,108.7636997,0.80116105,5.6197534,0.18338518,-0.08098992,-0.3500504,0.0,-0.041482627,-0.05333289,0.044271357,-0.019601539,-0.1632025,-0.22137304,-0.13551536,-0.30626857,-0.041412525,0.103512794,-2.4833808,-0.045761622,446.97424,0.1,0.3004745,0.38033286,0.13577418,0.08528931,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
61971719,26016546,34.0337013,108.7636997,0.79078084,5.6192465,0.18126284,-0.08098992,-0.3500504,0.0,-0.038534954,-0.04738414,0.041156303,-0.022873959,-0.1632025,-0.22137304,-0.13551536,0.3608481,0.8582491,0.34596282,-2.4842665,-0.045761622,446.97424,0.1,0.3082984,0.38078776,0.13981849,0.08585745,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
62071230,26016546,34.0337013,108.7636997,0.78090066,5.61854,0.17895666,-0.08098992,-0.3500504,0.0,-0.036134176,-0.035315838,0.04174463,-0.022182414,-0.1632025,-0.22137304,-0.13551536,-0.4514955,-0.2854358,0.8595362,-2.484017,-0.045761622,446.97424,0.1,0.29931897,0.37894067,0.1350293,0.084987044,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
62175361,26016546,34.0337013,108.7636997,0.7702886,5.6181307,0.1764675,-0.08098992,-0.3500504,0.0,-0.043110285,-0.051412355,0.03909433,-0.025066203,-0.1632025,-0.22137304,-0.13551536,-0.42772183,-0.6421181,0.77254874,-2.4833877,-0.045761622,446.97424,0.1,0.30795604,0.38220572,0.139502,0.08588038,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
62274698,26016546,34.0337013,108.7636997,0.76044947,5.617287,0.17453256,-0.08098992,-0.3500504,0.0,-0.035491325,-0.04001635,0.04000247,-0.023615986,-0.1632025,-0.22137304,-0.13551536,-0.012228753,0.70909816,-0.812721,-2.483783,-0.045761622,446.97424,0.1,0.29993317,0.38080508,0.13588493,0.08525927,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
62374037,26016546,34.0337013,108.7636997,0.7487265,5.616444,0.1710413,-0.08098992,-0.3500504,0.0,-0.043573853,-0.044739366,0.04329594,-0.021098489,-0.1632025,-0.22137304,-0.13551536,0.5842499,0.31914642,1.0721356,-2.482821,-0.045761622,446.97424,0.1,0.30865583,0.38182804,0.14037667,0.0859389,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
62473376,26016546,34.0337013,108.7636997,0.73833483,5.615223,0.16853885,-0.08098992,-0.3500504,0.0,-0.04699219,-0.045602966,0.03586654,-0.02827757,-0.1632025,-0.22137304,-0.13551536,-1.3921093,-1.0848172,-0.28762802,-2.4828968,-0.045761622,446.97424,0.1,0.29945543,0.37995377,0.13523933,0.08504687,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
62572764,26016546,34.0337013,108.7636997,0.72544855,5.615077,0.16651334,-0.08098992,-0.3500504,0.0,-0.043188382,-0.03861794,0.041028813,-0.0224356,-0.1632025,-0.22137304,-0.13551536,-0.67057663,-0.5423733,-0.9489158,-2.4834318,-0.045761622,446.97424,0.1,0.30812362,0.38095143,0.13970827,0.08572205,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
62672048,26016546,34.0337013,108.7636997,0.71394444,5.6138263,0.16494274,-0.08098992,-0.3500504,0.0,-0.044775013,-0.03460924,0.047674347,-0.014687501,-0.1632025,-0.22137304,-0.13551536,-1.0985441,0.25312632,1.5489194,-2.4829214,-0.045761622,446.97424,0.1,0.29985663,0.3795037,0.13570502,0.08506362,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
62771386,26016546,34.0337013,108.7636997,0.69959736,5.6113663,0.1608374,-0.08098992,-0.3500504,0.0,-0.040367305,-0.036303278,0.038769096,-0.025009206,-0.1632025,-0.22137304,-0.13551536,-0.1575888,0.4327087,1.7345039,-2.4818995,-0.045761622,446.97424,0.1,0.30857953,0.38276625,0.14020428,0.08594924,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
62870856,26016546,34.0337013,108.7636997,0.686592,5.608073,0.15669087,-0.08098992,-0.3500504,0.0,-0.041053545,-0.03578806,0.028479027,-0.03668683,-0.1632025,-0.22137304,-0.13551536,1.5784453,0.53154117,-0.63552064,-2.4813483,-0.045761622,446.97424,0.1,0.29975027,0.3810426,0.13550267,0.08514708,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
62970061,26016546,34.0337013,108.7636997,0.6734029,5.603777,0.15162194,-0.08098992,-0.3500504,0.0,-0.05291675,-0.034230683,0.030991398,-0.036145803,-0.1632025,-0.22137304,-0.13551536,-0.5044877,0.9761287,-1.723216,-2.4812121,-0.045761622,446.97424,0.1,0.30846503,0.3820457,0.1399812,0.08582007,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
