timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
61808010,0.043856543,0.02849408,0.0016196843,0
62001520,0.043856543,0.02849408,0.0016196843,1
62205162,0.043856543,0.02849408,0.0016196843,1
62413771,0.043856543,0.02849408,0.0016196843,1
62602734,0.043856543,0.02849408,0.0016196843,1
62801192,0.043856543,0.02849408,0.0016196843,1
63009796,0.043856543,0.02849408,0.0016196843,1
63203505,0.043856543,0.02849408,0.0016196843,1
63402285,0.043856543,0.02849408,0.0016196843,1
63610790,0.043856543,0.02849408,0.0016196843,1
63804499,0.043856543,0.02849408,0.0016196843,1
64008140,0.043856543,0.02849408,0.0016196843,1
64206914,0.043856543,0.02849408,0.0016196843,1
458611148,0.043856543,0.02849408,0.0016196843,1
458809785,0.043856543,0.02849408,0.0016196843,1
459003505,0.043856543,0.02849408,0.0016196843,1
