timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
61876388,0.0,0.0,0.0,0.0
61877598,0.0,0.0,0.0,0.0
62077522,0.0,0.0,0.0,0.0
62276192,0.0,0.0,0.0,0.0
62479824,0.0,0.0,0.0,0.0
62678501,0.0,0.0,0.0,0.0
62878583,0.0,0.0,0.0,0.0
63078333,0.0,0.0,0.0,0.0
63277006,0.0,0.0,0.0,0.0
63476929,0.0,0.0,0.0,0.0
63676971,0.0,0.0,0.0,0.0
63879250,0.0,0.0,0.0,0.0
64079162,0.0,0.0,0.0,0.0
64279084,0.0,-0.00020761957,2.5742655e-05,0.0
64477847,-0.008753375,-0.0006115556,0.00018418273,0.0
64677672,-0.021333467,0.0007276539,0.00021644282,0.0
64877593,-0.033739615,0.0020238096,0.00017115947,0.0
65076277,-0.0458251,0.0034476514,0.00016058255,0.0
65279996,-0.057912346,0.005204779,0.0001709016,0.0
65478585,-0.067863666,0.0066543035,0.00020187451,0.0
65678501,-0.07022636,0.0080301585,9.0097805e-05,0.0
65878411,-0.06753532,0.008010974,8.50699e-05,0.0
66077121,-0.066952005,0.008928886,-2.0020764e-06,0.0
66277002,-0.06885274,0.009324492,-6.822685e-05,0.0
66476929,-0.07245392,0.010723625,-0.00013438762,0.0
66679338,-0.08294365,0.012850124,-1.3082323e-05,0.0
66879263,-0.094028644,0.0148685835,4.3056174e-05,0.0
67077916,-0.10344119,0.016994812,0.00010114602,0.0
67277834,-0.11047054,0.019401304,0.00024399653,0.0
67477747,-0.10628854,0.021811131,0.00046157456,0.0
67676444,-0.082790025,0.023359451,0.0037057637,0.0
67876336,-0.07856358,0.018671127,0.014460249,0.0
68077509,-0.07930417,0.012380538,0.022507899,0.0
68278653,-0.07246957,0.008203039,0.020197522,0.0
68478577,-0.060907606,0.0051724804,0.016778648,0.0
68678497,-0.053333774,-0.0021012744,0.016981019,0.0
68877169,-0.05161301,-0.00933186,0.013176746,0.0
69077094,-0.03956348,-0.017648159,0.007401619,0.0
69277007,-0.029676715,-0.024467597,0.0036549454,0.0
69479400,-0.025297422,-0.02692754,0.0019230319,0.0
69679316,-0.021062275,-0.031707775,0.0019131254,0.0
69877992,-0.016743504,-0.035114996,0.0027552678,0.0
70077913,-0.015040058,-0.036381193,0.0040679118,0.0
70277832,-0.0124237295,-0.037335224,0.005668774,0.0
70476500,-0.012073614,-0.039086707,0.0072953645,0.0
70676618,-0.011898343,-0.03973032,0.008489778,0.0
70880057,-0.0052916915,-0.042976625,0.00953392,0.0
71078732,-0.0026351027,-0.045605335,0.010712069,0.0
71278705,-0.0023896224,-0.04917552,0.011680181,0.0
71477466,-0.00052308955,-0.049872074,0.012228905,0.0
71677254,0.0005854331,-0.049756635,0.013259413,0.0
71877172,0.0038624655,-0.05077149,0.01447746,0.0
72075841,0.0018345807,-0.052121006,0.015655817,0.0
72279656,-5.180843e-05,-0.052790612,0.016149966,0.0
72479389,0.0011697998,-0.052727476,0.015918357,0.0
72678074,0.0010997548,-0.052488178,0.015022881,0.0
72878010,0.0023017344,-0.05186005,0.013598179,0.0
73078006,0.00349304,-0.050743554,0.011948353,0.0
73276578,0.0035049543,-0.049818743,0.010216713,0.0
73476544,0.00513922,-0.04947849,0.009654389,0.0
73680146,0.004339506,-0.04883614,0.007614407,0.0
73878883,0.003403095,-0.04761932,0.0056612995,0.0
74078727,0.003008237,-0.046643246,0.004884898,0.0
74277410,0.0029295618,-0.046303023,0.0042061037,0.0
74477326,0.0037686413,-0.047485445,0.004011353,0.0
74677274,0.0050525153,-0.04731571,0.0044735027,0.0
74877164,0.005233999,-0.047422513,0.00524591,0.0
75079598,0.0059455456,-0.047366183,0.0059940144,0.0
75279484,0.006848797,-0.0475561,0.0065126745,0.0
75478154,0.0076141674,-0.047353122,0.0066366266,0.0
75678122,0.007818518,-0.047005624,0.006567348,0.0
75877987,0.00878405,-0.046690505,0.00636449,0.0
76076665,0.008775706,-0.04654611,0.0060786107,0.0
76276573,0.00876991,-0.04697262,0.005628781,0.0
76478974,0.007937041,-0.046692304,0.0049473573,0.0
76678896,0.0076048146,-0.047296543,0.004235376,0.0
76878808,0.0063333306,-0.04732845,0.0035282178,0.0
77077484,0.005890145,-0.047326524,0.0028728822,0.0
77277396,0.005070465,-0.047428057,0.0021942947,0.0
77477324,0.00406923,-0.04733274,0.0014928875,0.0
77675996,0.003829017,-0.04708095,0.0007765233,0.0
77875911,0.0034544307,-0.046879295,-8.502225e-07,0.0
78079574,0.0027083561,-0.04654021,-0.000828754,0.0
78278227,0.0028753579,-0.046708632,-0.001454422,0.0
78478332,0.00229847,-0.046546385,-0.003553045,0.0
78678059,0.0014510505,-0.04694445,-0.010957965,0.0
78876738,0.00067440636,-0.046647564,-0.01901623,0.0
79076648,0.00014458114,-0.04676698,-0.018037282,0.0
79276741,-0.0002887539,-0.04774498,-0.014756179,0.0
79476489,-0.00046199322,-0.04817745,-0.01801452,0.0
79678890,-0.0010824765,-0.048749402,-0.016145378,0.0
79877558,-0.0012465186,-0.049650084,-0.013282968,0.0
80077585,-0.002352061,-0.054790676,-0.011869292,0.0
80277399,-0.0014113248,-0.05543546,-0.011469059,0.0
80476063,-0.0025272882,-0.047836687,-0.010592824,0.0
80679708,-0.0019461652,-0.04833756,-0.00848571,0.0
80878531,-0.0017806394,-0.050729476,-0.0062039713,0.0
81078306,-0.00088508846,-0.06248588,-0.004675059,0.0
81278229,-0.00066164066,-0.058049582,-0.004020975,0.0
81476898,0.00016530813,-0.062079612,-0.0026282906,0.0
81676912,0.00048396672,-0.060666952,-0.0021980319,0.0
81876726,0.0012654377,-0.066152744,-0.0019422354,0.0
82079133,0.0018386042,-0.06472147,-0.0017806721,0.0
82279049,0.002159366,-0.060997218,-0.0018463979,0.0
82478994,0.0015474133,-0.06377828,-0.0017875315,0.0
82677635,0.0019881178,-0.07145702,-0.0023103917,0.0
82877557,0.0020256022,-0.075423926,-0.0026778684,0.0
83077511,0.0019242868,-0.069123365,-0.0033935332,0.0
83276156,0.002094689,-0.072884485,-0.003575389,0.0
83479787,0.0016822923,-0.080399185,-0.004349377,0.0
83678458,0.0014246069,-0.082866564,-0.005540113,0.0
