timestamp,accel_inconsistency_m_s_s,gyro_inconsistency_rad_s,mag_inconsistency_angle
61803520,0.12463565,0.005919049,0.0
458144697,0.21591492,0.03996559,0.0
458149671,0.2589402,0.0821521,0.0
458343265,0.1602555,0.018528515,0.0
458547049,0.11257994,0.003453844,0.0
458745610,0.12375196,0.0033135705,0.0
458944461,0.11454732,0.0029743214,0.0
