timestamp,load,ram_usage
61710981,0.46559775,0.41645157
62211140,0.57305896,0.5444642
62710922,0.48928136,0.5444642
63210895,0.49198258,0.5444642
63710894,0.49171102,0.5444642
64211078,0.48993802,0.5444642
64711054,0.49421984,0.54510105
65210894,0.4940021,0.54510105
65710966,0.4889226,0.54510105
66210893,0.49441218,0.54510105
66710894,0.491566,0.54510105
67210914,0.49475014,0.54510105
67710933,0.49203074,0.54510105
68210895,0.496305,0.54510105
68710941,0.4935496,0.54510105
69210895,0.4955516,0.54510105
69710902,0.49309206,0.54510105
70210926,0.4979021,0.54510105
70710894,0.49199653,0.54510105
71211420,0.49414217,0.54510105
71710973,0.49265242,0.54510105
72210894,0.4941721,0.54510105
72710908,0.49407208,0.54510105
73211131,0.49299997,0.54510105
73710977,0.4979571,0.54644185
74210918,0.49954098,0.54644185
74711095,0.49709392,0.54644185
75210897,0.501873,0.54644185
75710894,0.499749,0.54644185
76210895,0.500387,0.54644185
76710893,0.49848402,0.54644185
77210895,0.499772,0.54644185
77710894,0.497397,0.54644185
78210894,0.500202,0.54644185
78712394,0.50342095,0.54644185
79211002,0.5184072,0.54644185
79710973,0.5166315,0.54644185
80211109,0.5193936,0.54644185
80710943,0.52089936,0.54644185
81210895,0.5213181,0.54644185
81712626,0.5225423,0.54644185
82211028,0.50173944,0.54644185
82710897,0.49905074,0.54644185
83210967,0.49793428,0.54644185
83711160,0.49795192,0.54644185
84210893,0.49954295,0.54644185
84710894,0.497814,0.54644185
85210898,0.498834,0.54644185
85710896,0.500255,0.54644185
86211383,0.4990629,0.54644185
86710953,0.4992854,0.54644185
87210895,0.49416333,0.54644185
87710895,0.496966,0.54644185
88210896,0.49743497,0.54644185
88710968,0.499947,0.54644185
89211578,0.49769682,0.54644185
89710895,0.50044763,0.54644185
90210922,0.49944198,0.54644185
90711448,0.49982017,0.54644185
91210953,0.49463034,0.54644185
91710927,0.50006497,0.54644185
92211448,0.49091804,0.54644185
92711195,0.48890078,0.54644185
93210925,0.4879734,0.54644185
93710932,0.50456965,0.54644185
94210895,0.4955917,0.54644185
94710926,0.49605,0.54644185
95210894,0.49984598,0.54644185
95710897,0.49855798,0.54644185
96210974,0.49707246,0.54644185
96711822,0.50021565,0.54644185
97210894,0.4962631,0.54644185
97710924,0.502433,0.54644185
98212625,0.5035995,0.54644185
98711050,0.5199621,0.54644185
99210930,0.517994,0.54644185
99712377,0.52443963,0.54644185
100210893,0.5181164,0.54644185
100710967,0.51943827,0.54644185
101211805,0.49734646,0.54644185
101711020,0.497679,0.54644185
102210920,0.49758774,0.54644185
102710894,0.49815,0.54644185
103211017,0.49896723,0.54644185
103710954,0.5003401,0.54644185
104210930,0.49690688,0.54644185
104711094,0.49727798,0.54644185
105210956,0.495628,0.54644185
105710896,0.49583203,0.54644185
106211068,0.499596,0.54644185
106710917,0.4979241,0.54644185
107210895,0.49719286,0.54644185
107710938,0.4969473,0.54644185
108210921,0.49960798,0.54644185
108710894,0.49794388,0.54644185
109210915,0.49925905,0.54644185
109710937,0.49709213,0.54644185
110210896,0.4988069,0.54644185
110710931,0.49786717,0.54644185
111210926,0.50196505,0.54644185
111711897,0.4968701,0.54644185
112210896,0.49998295,0.54644185
112710917,0.49522018,0.54644185
