timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
52870964,34.03371203784665,108.76376013735235,446.63406,1.1939957,5.5691915,0.34019363,-2.492586,1,1,0
64263428,34.0337054699817,108.76375939195599,446.9168,0.4636824,5.500505,0.05742013,-2.477559,1,1,0
73782098,34.0337054699817,108.76375939195599,446.9168,0.4636824,5.500505,0.05742013,-2.467297,1,1,0
458460196,34.03371950273321,108.76378056416485,447.31284,2.0240545,7.451484,-0.3385808,-0.6597141,1,1,0
