timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
61872382,-0.32299075,-0.011426386,0.034044225,0.9457206,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
61877350,-0.3230171,-0.011459066,0.03407327,0.9457102,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
61922051,-0.32375416,-0.011322802,0.034107905,0.94545853,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
61976685,-0.32252756,-0.011063473,0.034302726,0.9458736,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
62026355,-0.32320017,-0.011555891,0.03399099,0.94564945,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
62076221,-0.32265288,-0.011664121,0.03402475,0.9458337,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
62125692,-0.32271704,-0.01138562,0.033713456,0.94582635,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
62175361,-0.32298282,-0.0116762,0.034105085,0.94571805,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
62225029,-0.32266936,-0.011642778,0.03443906,0.9458134,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
62274698,-0.32277468,-0.0122513445,0.034269813,0.94577587,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
62324454,-0.32279077,-0.012241099,0.034189466,0.9457735,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
62374037,-0.32323313,-0.01217408,0.03397336,0.9456311,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
62423705,-0.32321736,-0.01171107,0.0341579,0.9456356,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
62478341,-0.32345846,-0.011980754,0.034072034,0.94555295,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
62528011,-0.3234113,-0.011424596,0.034039844,0.9455771,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
62577753,-0.3233362,-0.011225536,0.03393828,0.9456088,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
62622380,-0.32313028,-0.012047925,0.034230884,0.94565845,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
62677015,-0.32313597,-0.011591999,0.034123324,0.9456662,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
62726684,-0.32331565,-0.011854412,0.034240685,0.94559723,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
62776355,-0.32342532,-0.011967671,0.034389578,0.9455529,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
62826024,-0.32360756,-0.0121635925,0.03422289,0.94549406,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
62875856,-0.3237862,-0.012286847,0.034085438,0.9454363,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
62925360,-0.32378003,-0.012382837,0.033828594,0.94544643,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
62975028,-0.32394177,-0.01226896,0.033759266,0.945395,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
63024697,-0.3240428,-0.01192958,0.033937022,0.9453583,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
63074379,-0.32417604,-0.011589886,0.034160115,0.94530886,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
63124149,-0.32400566,-0.011484389,0.034459732,0.9453576,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
63178670,-0.32426858,-0.011687804,0.034224384,0.9452735,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
63228339,-0.32426363,-0.011569304,0.03437766,0.9452712,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
63273041,-0.32405022,-0.011770175,0.033930413,0.9453579,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
63322710,-0.3242489,-0.012008655,0.03349571,0.9453023,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
63377370,-0.32436278,-0.011756233,0.033832833,0.9452545,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
63427014,-0.32443115,-0.012015973,0.03359184,0.94523627,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
63476684,-0.3244849,-0.0121182315,0.033426132,0.9452224,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
63526351,-0.3246067,-0.01229248,0.03355427,0.94517386,-0.9997383,-3.005598e-09,2.2678082e-09,0.022878816,3
