timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
61864697,61847037,3997730,413.34332,32.13,96457.75,1.1460776
61925004,61902304,3997730,413.49658,32.12,96455.99,1.1460568
62025605,62007918,3997730,413.34332,32.12,96457.75,1.1460776
62256858,62236667,3997730,413.45166,32.13,96456.49,1.1460627
62468030,62450345,3997730,413.4094,32.13,96457.0,1.1460687
62628971,62611211,3997730,413.56,32.12,96455.25,1.146048
62850089,62827385,3997730,413.6472,32.13,96454.25,1.146036
63061445,63040931,3997730,413.4094,32.12,96457.0,1.1460687
63272334,63254613,3997730,413.4094,32.12,96457.0,1.1460687
63433009,63415385,3997730,413.53888,32.12,96455.5,1.1460509
63654131,63631432,3997730,413.49658,32.13,96456.0,1.1460569
63865820,63844993,3997730,413.6023,32.13,96454.75,1.146042
64036135,64018389,3997730,413.56,32.12,96455.25,1.146048
64258291,64234523,3997730,413.38828,32.13,96457.25,1.1460717
64478227,64460568,3997730,413.68948,32.13,96453.75,1.1460301
64638972,64621341,3997730,413.58112,32.13,96455.0,1.146045
64870236,64849929,3997730,413.6023,32.13,96454.75,1.146042
65031015,65010870,3997730,413.7106,32.12,96453.5,1.1460271
65242093,65224424,3997730,413.38828,32.13,96457.25,1.1460717
65463173,65440468,3997730,413.25613,32.13,96458.75,1.1460896
65674301,65654111,3997730,413.4728,32.13,96456.25,1.1460599
65835034,65814905,3997730,413.53888,32.13,96455.5,1.1460509
66046233,66028472,3997730,413.34332,32.13,96457.75,1.1460776
66267369,66244719,3997730,413.75555,32.12,96453.0,1.1460212
66428184,66405513,3997730,413.36447,32.13,96457.5,1.1460747
66639174,66619060,3997730,413.34332,32.13,96457.75,1.1460776
66850377,66832694,3997730,413.45166,32.12,96456.49,1.1460627
67071847,67048997,3997730,413.4728,32.13,96456.25,1.1460599
67232459,67209823,3997730,413.4728,32.13,96456.25,1.1460599
67443774,67423512,3997730,413.7106,32.12,96453.5,1.1460271
67654906,67637118,3997730,413.3671,32.12,96457.49,1.1460745
67875929,67853209,3997730,413.86386,32.13,96451.74,1.1460062
68036820,68014063,3997730,413.2799,32.13,96458.5,1.1460866
68247989,68227638,3997730,413.49658,32.13,96456.0,1.1460569
68459127,68441363,3997730,413.56,32.13,96455.25,1.146048
68619702,68602095,3997730,413.66837,32.12,96454.0,1.146033
68840820,68818202,3997730,413.53888,32.13,96455.5,1.1460509
69051890,69031713,3997730,413.3671,32.13,96457.49,1.1460745
69262984,69245322,3997730,413.885,32.12,96451.49,1.1460032
69424045,69406254,3997730,413.4305,32.13,96456.75,1.1460657
69645050,69622395,3997730,413.4305,32.12,96456.75,1.1460657
69856459,69836259,3997730,413.53888,32.12,96455.49,1.1460508
70067583,70049923,3997730,413.75555,32.12,96453.0,1.1460212
70228628,70210857,3997730,413.6472,32.13,96454.25,1.146036
70449759,70427010,3997730,413.885,32.13,96451.5,1.1460034
70660777,70640659,3997730,413.62607,32.13,96454.5,1.146039
70871792,70854145,3997730,413.7978,32.13,96452.5,1.1460153
71052793,71022529,3997730,413.64984,32.13,96454.2,1.1460354
71263943,71243670,3997730,413.7978,32.13,96452.5,1.1460153
71475144,71457368,3997730,413.9722,32.12,96450.5,1.1459914
71635941,71618269,3997730,413.77667,32.13,96452.75,1.1460183
71857179,71834480,3997730,413.5177,32.12,96455.75,1.1460539
72068242,72048103,3997730,414.14658,32.12,96448.5,1.1459677
72279377,72261691,3997730,413.95108,32.13,96450.75,1.1459944
72440162,72422509,3997730,413.99335,32.13,96450.25,1.1459885
72661308,72638613,3997730,414.31836,32.12,96446.5,1.145944
72872486,72852334,3997730,414.5139,32.12,96444.25,1.1459172
73033611,73013230,3997730,414.44785,32.12,96444.99,1.145926
73244538,73226870,3997730,414.38443,32.12,96445.74,1.1459349
