timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
99739133,99738881,0.00153409,-0.0164273,0.000320127,0.0,0.0,0.0,0.0,-1.0
99740381,99740120,0.000816306,-0.0141811,0.000505711,0.0,0.0,0.0,0.0,-1.0
99840957,99840708,0.00982387,-0.0162178,0.016437,0.0,0.0,0.0,0.0,-1.0
99939015,99938768,0.0238099,-0.0359312,0.00696109,0.0,0.0,0.0,0.0,-1.0
100040807,100040561,0.020764,-0.0396109,-0.00866232,0.0,0.0,0.0,0.0,-1.0
100142609,100142366,0.0211334,-0.00932719,0.00699317,0.0,0.0,0.0,0.0,-1.0
100240694,100240445,-0.0541031,-0.028253,-0.00334532,0.0,0.0,0.0,0.0,-1.0
100341261,100341007,0.0123948,-0.0208142,0.00891532,0.0,0.0,0.0,0.0,-1.0
100439471,100439227,0.0208164,-0.0331819,-0.00928805,0.0,0.0,0.0,0.0,-1.0
100541142,100540890,-0.0789459,-0.00460877,0.00818042,0.0,0.0,0.0,0.0,-1.0
100642945,100642694,0.0276511,-0.00131303,-0.000488861,0.0,0.0,0.0,0.0,-1.0
100743522,100743264,-0.00360104,-0.0874771,-0.00374831,0.0,0.0,0.0,0.0,-1.0
100841580,100841336,0.00815431,0.0406551,0.00751331,0.0,0.0,0.0,0.0,-1.0
100939665,100939416,-0.0171702,-0.0123557,-0.0121191,0.0,0.0,0.0,0.0,-1.0
101041467,101041219,0.0235509,-0.0747689,-0.00614232,0.0,0.0,0.0,0.0,-1.0
101139539,101139298,-0.0559839,0.00331228,0.014462,0.0,0.0,0.0,0.0,-1.0
101241416,101241169,0.0674527,0.0278561,-0.00404803,0.0,0.0,0.0,0.0,-1.0
101339438,101339183,-0.0594027,-0.0584209,-0.00953622,0.0,0.0,0.0,0.0,-1.0
101441243,101440988,-0.013082,0.00307721,0.00431826,0.0,0.0,0.0,0.0,-1.0
101541799,101541550,-0.011742,-0.0292098,0.00669891,0.0,0.0,0.0,0.0,-1.0
101639873,101639628,0.05401,-0.0491329,-0.00513818,0.0,0.0,0.0,0.0,-1.0
101741684,101741432,-0.0331268,-0.00237861,0.00971466,0.0,0.0,0.0,0.0,-1.0
101839754,101839512,0.0227855,0.00540568,-0.0110307,0.0,0.0,0.0,0.0,-1.0
101941571,101941315,0.0256526,-0.112361,-0.00378437,0.0,0.0,0.0,0.0,-1.0
102039671,102039420,-0.0249665,0.015367,0.0134541,0.0,0.0,0.0,0.0,-1.0
102140216,102139960,0.0601826,-0.0292469,0.00467423,0.0,0.0,0.0,0.0,-1.0
102242004,102241762,-0.00854868,-0.0316693,-0.00817258,0.0,0.0,0.0,0.0,-1.0
102340267,102340016,-0.00495714,0.00337575,0.00675327,0.0,0.0,0.0,0.0,-1.0
102441888,102441645,-0.024447,-0.00136716,-0.0101661,0.0,0.0,0.0,0.0,-1.0
102539988,102539730,0.0179303,-0.104043,0.00325363,0.0,0.0,0.0,0.0,-1.0
102640531,102640287,-0.0787384,0.0253782,0.0142194,0.0,0.0,0.0,0.0,-1.0
102742384,102742137,0.0866695,-0.014888,0.00345824,0.0,0.0,0.0,0.0,-1.0
102840414,102840168,-0.0466783,-0.0159922,-0.00616498,0.0,0.0,0.0,0.0,-1.0
102942229,102941975,-0.00661633,0.0231981,0.00375192,0.0,0.0,0.0,0.0,-1.0
103040299,103040054,-0.011157,-0.0234468,-0.00878057,0.0,0.0,0.0,0.0,-1.0
103140991,103140747,0.0489252,-0.110271,0.00172771,0.0,0.0,0.0,0.0,-1.0
103240194,103239940,-0.0973024,0.0273787,0.0126357,0.0,0.0,0.0,0.0,-1.0
103340748,103340501,0.0832891,0.0100973,0.0017168,0.0,0.0,0.0,0.0,-1.0
