timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
99740849,0.0,0.0,1,23,59858,65536,0,3,122
100744669,80.9932,80.5958,1,23,9403,65536,0,3,122
101745829,99.8613,49.7791,1,23,16507,65536,0,3,122
102747253,136.028,45.2295,1,23,6258,65536,0,3,122
103747761,161.909,40.3963,1,23,6247,65536,0,3,122
104748894,188.019,37.535,1,23,5895,65536,0,3,122
105749774,213.948,35.5987,1,23,6079,65536,0,3,122
106750738,239.829,34.2076,1,23,6129,65536,0,3,122
107751735,265.938,33.1925,1,23,5895,65536,0,3,122
108752753,291.868,32.383,1,23,6129,65536,0,3,122
109753946,320.0,31.9546,1,23,4393,65536,0,3,122
110754788,344.658,31.2898,1,23,6020,65536,0,3,122
111755877,370.954,30.8713,1,23,6254,65536,0,3,122
112756762,397.201,30.514,1,23,6276,65536,0,3,122
113757807,428.577,30.5732,1,23,1074,65536,0,3,122
114758761,452.026,30.0969,1,23,4156,65536,0,3,122
115759836,482.234,30.1018,1,23,150,65536,0,3,122
116761059,508.481,29.8732,1,23,270,65536,0,3,122
117761812,534.957,29.6834,1,23,270,65536,0,3,122
118762908,561.204,29.5011,1,23,320,65536,0,3,122
119763817,584.031,29.1664,1,23,3822,65536,0,3,122
120764773,612.91,29.1514,1,23,1411,65536,0,3,122
121765727,640.0,29.0566,1,23,548,65536,0,3,122
122766733,666.519,28.9451,1,23,320,65536,0,3,122
123768973,693.043,28.8417,1,23,320,65536,0,3,122
124772420,719.241,28.7321,1,23,420,65536,0,3,122
125773262,745.537,28.6376,1,23,370,65536,0,3,122
126774327,772.112,28.5602,1,23,370,65536,0,3,122
127776057,798.311,28.4742,1,23,470,65536,0,3,122
128776355,824.606,28.3988,1,23,420,65536,0,3,122
129777280,851.131,28.3356,1,23,420,65536,0,3,122
130778259,877.378,28.2674,1,23,420,65536,0,3,122
131779359,887.273,27.693,1,23,17214,65536,0,3,122
132780420,930.149,28.1516,1,23,490,65536,0,3,122
133781270,956.396,28.095,1,23,540,65536,0,3,122
134782279,981.807,28.0176,1,23,1397,65536,0,3,122
135783336,1009.17,27.9985,1,23,540,65536,0,3,122
136784886,1035.42,27.9501,1,23,590,65536,0,3,122
137785470,1061.71,27.9062,1,23,540,65536,0,3,122
138786237,1088.0,27.8642,1,23,781,65536,0,3,122
139787457,1114.27,27.8235,1,23,758,65536,0,3,122
140788238,1140.61,27.787,1,23,708,65536,0,3,122
141789230,1167.02,27.7535,1,23,612,65536,0,3,122
142790526,1193.27,27.7176,1,23,708,65536,0,3,122
143792277,1216.0,27.6034,1,23,4356,65536,0,3,122
144792281,1246.04,27.6574,1,23,708,65536,0,3,122
145793255,1272.16,27.6235,1,23,885,65536,0,3,122
146794440,1298.46,27.5946,1,23,835,65536,0,3,122
147795245,1324.93,27.5709,1,23,758,65536,0,3,122
148796470,1348.02,27.4789,1,23,3990,65536,0,3,122
149797262,1377.48,27.5179,1,23,758,65536,0,3,122
150798260,1403.95,27.4969,1,23,758,65536,0,3,122
151799311,1430.25,27.4733,1,23,758,65536,0,3,122
152800630,1456.49,27.4495,1,23,856,65536,0,3,122
153801256,1482.97,27.4312,1,23,856,65536,0,3,122
154802491,1509.27,27.4099,1,23,856,65536,0,3,122
155803254,1536.0,27.3975,1,23,357,65536,0,3,122
156804306,1561.99,27.3723,1,23,906,65536,0,3,122
