timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
99548353,1603342275400378,340356236,1087574372,419139,391224,0.215,0.239652,0.657,1.097,0.62,1.02,101,3,0.034,-0.02,0.028,-0.063,0.234942,0,nan,0.0,4,1,18
99748957,1603342275600377,340356236,1087574371,419188,391274,0.186,0.239674,0.656,1.094,0.62,1.02,101,3,0.012,0.008,0.009,-0.021,0.234942,0,nan,0.0,4,1,18
100548987,1603342276400377,340356240,1087574365,419323,391409,0.214,0.239766,0.65,1.08,0.62,1.02,101,5,0.016,0.015,0.006,0.048,0.234942,0,nan,0.0,4,1,18
101549958,1603342277400376,340356243,1087574361,419469,391554,0.194,0.23988,0.643,1.065,0.62,1.02,102,4,0.039,0.029,0.026,-0.089,0.234942,0,nan,0.0,4,1,18
102552976,1603342278400376,340356247,1087574359,419580,391665,0.279,0.239997,0.641,1.064,0.62,1.02,108,5,0.037,0.037,0.006,0.07,0.234942,0,nan,0.0,4,1,18
103552947,1603342279400375,340356250,1087574356,419657,391743,0.258,0.24015,0.644,1.072,0.62,1.02,108,3,0.018,0.013,-0.012,0.065,0.234942,0,nan,0.0,4,1,18
104549289,1603342280400375,340356253,1087574354,419794,391880,0.201,0.24028,0.644,1.077,0.62,1.02,108,6,0.028,-0.007,-0.027,-0.024,0.234942,0,nan,0.0,4,1,18
105558020,1603342281400374,340356254,1087574351,419875,391961,0.241,0.240432,0.647,1.09,0.62,1.02,108,4,0.039,-0.015,-0.037,0.05,0.234942,0,nan,0.0,4,1,18
106558993,1603342282400373,340356258,1087574349,420025,392110,0.241,0.240561,0.644,1.089,0.62,1.02,101,4,0.043,0.002,0.043,-0.082,0.234942,0,nan,0.0,4,1,18
107558954,1603342283400373,340356262,1087574347,420100,392185,0.284,0.240692,0.646,1.095,0.62,1.02,101,6,0.016,0.005,-0.015,0.033,0.234942,0,nan,0.0,4,1,18
108558968,1603342284400372,340356264,1087574346,420210,392296,0.274,0.240819,0.646,1.099,0.62,1.02,101,3,0.017,0.015,-0.008,0.123,0.234942,0,nan,0.0,4,1,18
109559046,1603342285400372,340356268,1087574344,420385,392471,0.216,0.240934,0.642,1.089,0.62,1.02,101,5,0.025,-0.017,-0.018,0.036,0.234942,0,nan,0.0,4,1,18
110559033,1603342286400371,340356269,1087574342,420486,392571,0.178,0.241068,0.639,1.089,0.62,1.02,101,5,0.054,0.027,-0.047,0.021,0.234942,0,nan,0.0,4,1,18
111557948,1603342287400371,340356273,1087574339,420574,392660,0.23,0.241196,0.637,1.085,0.62,1.02,100,4,0.013,0.013,-0.002,0.051,0.234942,0,nan,0.0,4,1,18
112558950,1603342288400370,340356275,1087574336,420651,392736,0.232,0.241325,0.635,1.081,0.62,1.02,100,4,0.028,0.028,-0.006,0.099,0.234942,0,nan,0.0,4,1,18
113556163,1603342289400369,340356276,1087574338,420701,392786,0.313,0.241483,0.645,1.101,0.62,1.02,100,5,0.044,-0.009,-0.044,0.131,0.234942,0,nan,0.0,4,1,18
114558947,1603342290400369,340356279,1087574336,420820,392906,0.199,0.241613,0.645,1.099,0.62,1.02,94,5,0.042,0.007,0.041,0.056,0.234942,0,nan,0.0,4,1,18
115554677,1603342291400368,340356285,1087574332,420934,393019,0.21,0.241736,0.639,1.086,0.64,1.05,94,2,0.018,-0.018,0.002,0.05,0.234942,0,nan,0.0,4,1,17
116553090,1603342292400368,340356287,1087574331,421031,393117,0.234,0.241863,0.636,1.08,0.64,1.05,116,4,0.041,0.036,0.021,0.154,0.234942,0,nan,0.0,4,1,17
117550530,1603342293400367,340356287,1087574331,421078,393164,0.164,0.241976,0.633,1.073,0.64,1.05,116,4,0.04,-0.038,-0.013,-0.015,0.234942,0,nan,0.0,4,1,17
118555978,1603342294400367,340356288,1087574330,421172,393257,0.279,0.242106,0.63,1.071,0.62,1.04,116,4,0.008,-0.003,-0.007,0.164,0.234942,0,nan,0.0,4,1,18
119554184,1603342295400366,340356293,1087574328,421230,393316,0.183,0.242222,0.625,1.062,0.59,1.01,116,3,0.022,-0.015,0.016,-0.015,0.234942,0,nan,0.0,4,1,19
120555949,1603342296400365,340356297,1087574329,421292,393377,0.142,0.242324,0.622,1.06,0.59,1.01,116,3,0.06,0.044,0.04,0.009,0.234942,0,nan,0.0,4,1,19
121559121,1603342297400365,340356303,1087574331,421259,393345,0.231,0.242435,0.62,1.06,0.59,1.01,116,4,0.079,0.075,-0.023,0.131,0.234942,0,nan,0.0,4,1,19
