timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect
98918177,inf,0,1,1,1,0
99926262,inf,0,1,1,1,0
100934375,inf,0,1,1,1,0
101937522,inf,0,1,1,1,0
102945793,inf,0,1,1,1,0
103948754,inf,0,1,1,1,0
104957001,inf,0,1,1,1,0
105960133,inf,0,1,1,1,0
106968112,inf,0,1,1,1,0
107971111,inf,0,1,1,1,0
108974155,inf,0,1,0,0,0
109977507,inf,0,1,0,0,0
110985555,inf,0,1,0,0,0
111993604,inf,0,1,0,0,0
112574836,inf,0,0,0,0,0
113577773,inf,0,0,0,0,0
114586014,inf,0,0,0,0,0
115594211,inf,0,0,0,0,0
116597259,inf,0,0,0,0,0
117605367,inf,0,0,0,0,0
118614135,inf,0,0,0,0,0
119617237,inf,0,0,0,0,0
120624839,inf,0,0,0,0,0
121627753,inf,0,0,0,0,0
122636065,inf,0,0,0,0,0
123639106,inf,0,0,0,0,0
124647233,inf,0,0,0,0,0
125655423,inf,0,0,0,0,0
126658568,inf,0,0,0,0,0
127666636,inf,0,0,0,0,0
128674912,inf,0,0,0,0,0
129683971,inf,0,0,0,0,0
130686189,inf,0,0,0,0,0
131694607,inf,0,0,0,0,0
132702534,inf,0,0,0,0,0
133705582,inf,0,0,0,0,0
134708694,inf,0,0,0,0,0
135717229,inf,0,0,0,0,0
136725210,inf,0,0,0,0,0
137728084,inf,0,0,0,0,0
138731202,inf,0,0,0,0,0
139734432,inf,0,0,0,0,0
140742606,inf,0,0,0,0,0
141750714,inf,0,0,0,0,0
142758940,inf,0,0,0,0,0
143761950,inf,0,0,0,0,0
144765466,inf,0,0,0,0,0
145768919,inf,0,0,0,0,0
146772067,inf,0,0,0,0,0
147774814,inf,0,0,0,0,0
148777981,inf,0,0,0,0,0
149786129,inf,0,0,0,0,0
150794380,inf,0,0,0,0,0
151797570,inf,0,0,0,0,0
152805689,inf,0,0,0,0,0
153813779,inf,0,0,0,0,0
154817585,inf,0,0,0,0,0
155820531,inf,0,0,0,0,0
156823820,inf,0,0,0,0,0
157826792,inf,0,0,0,0,0
158829300,inf,0,0,0,0,0
159837534,inf,0,0,0,0,0
160846001,inf,0,0,0,0,0
161858891,inf,0,0,0,0,0
162867242,inf,0,0,0,0,0
163875372,inf,0,0,0,0,0
164883514,inf,0,0,0,0,0
165886742,inf,0,0,0,0,0
166894858,inf,0,0,0,0,0
167902845,inf,0,0,0,0,0
168906146,inf,0,0,0,0,0
169909432,inf,0,0,0,0,0
170917475,inf,0,0,0,0,0
171925732,inf,0,0,0,0,0
172928892,inf,0,0,0,0,0
173937044,inf,0,0,0,0,0
174944955,inf,0,0,0,0,0
175948345,inf,0,0,0,0,0
176956748,inf,0,0,0,0,0
177964410,inf,0,0,0,0,0
178972490,inf,0,0,0,0,0
179975811,inf,0,0,0,0,0
180979019,inf,0,0,0,0,0
181987268,inf,0,0,0,0,0
182995235,inf,0,0,0,0,0
183998737,inf,0,0,0,0,0
185006793,inf,0,0,0,0,0
186009954,inf,0,0,0,0,0
187018570,inf,0,0,0,0,0
188026086,inf,0,0,0,0,0
189034405,inf,0,0,0,0,0
190037475,inf,0,0,0,0,0
191045666,inf,0,0,0,0,0
192048835,inf,0,0,0,0,0
193052075,inf,0,0,0,0,0
194060391,inf,0,0,0,0,0
195068254,inf,0,0,0,0,0
196076428,inf,0,0,0,0,0
197084522,inf,0,0,0,0,0
198087829,inf,0,0,0,0,0
199095923,inf,0,0,0,0,0
200099094,inf,0,0,0,0,0
201107234,inf,0,0,0,0,0
202111001,inf,0,0,0,0,0
203114008,inf,0,0,0,0,0
204117181,inf,0,0,0,0,0
205125310,inf,0,0,0,0,0
206128428,inf,0,0,0,0,0
207131616,inf,0,0,0,0,0
208140002,inf,0,0,0,0,0
209148069,inf,0,0,0,0,0
210156137,inf,0,0,0,0,0
211159418,inf,0,0,0,0,0
212167712,inf,0,0,0,0,0
213170582,inf,0,0,0,0,0
214178856,inf,0,0,0,0,0
215187035,inf,0,0,0,0,0
216190185,inf,0,0,0,0,0
217193475,inf,0,0,0,0,0
218201607,inf,0,0,0,0,0
219204992,inf,0,0,0,0,0
220212946,inf,0,0,0,0,0
221221276,inf,0,0,0,0,0
222229450,inf,0,0,0,0,0
223232570,inf,0,0,0,0,0
224235873,inf,0,0,0,0,0
225239112,inf,0,0,0,0,0
226242053,inf,0,0,0,0,0
227245305,inf,0,0,0,0,0
228248540,inf,0,0,0,0,0
229256809,inf,0,0,0,0,0
230264828,inf,0,0,0,0,0
231267955,inf,0,0,0,0,0
232276179,inf,0,0,0,0,0
233279573,inf,0,0,0,0,0
234287579,inf,0,0,0,0,0
235295685,inf,0,0,0,0,0
236304061,inf,0,0,0,0,0
237307269,inf,0,0,0,0,0
238310414,inf,0,0,0,0,0
239314156,inf,0,0,0,0,0
240321792,inf,0,0,0,0,0
241330034,inf,0,0,0,0,0
242333408,inf,0,0,0,0,0
243341497,inf,0,0,0,0,0
244344683,inf,0,0,0,0,0
245348074,inf,0,0,0,0,0
246356240,inf,0,0,0,0,0
247364301,inf,0,0,0,0,0
248367660,inf,0,0,0,0,0
249375632,inf,0,0,0,0,0
250383909,inf,0,0,0,0,0
251387178,inf,0,0,0,0,0
252395354,inf,0,0,0,0,0
253398660,inf,0,0,0,0,0
254406842,inf,0,0,0,0,0
255410116,inf,0,0,0,0,0
