timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
99733308,-0.0140727,0.307943,0.446384
99744468,-0.00482965,0.296001,0.404689
99934240,0.0167375,0.310929,0.443406
100135271,-0.0109917,0.304958,0.428515
100336643,-0.00791067,0.313915,0.45234
100537664,0.0105755,0.310929,0.428515
100738833,-0.0140727,0.304958,0.437449
100928799,0.00133239,0.301972,0.416602
101129905,-0.0171537,0.307943,0.425536
101332130,-0.0140727,0.307943,0.431493
101533377,0.00133239,0.313915,0.443406
101734400,0.00133239,0.301972,0.416602
101935642,-0.0109917,0.304958,0.425536
102136727,-0.00174863,0.313915,0.440428
102337810,-0.00174863,0.298987,0.407667
102527705,-0.0140727,0.301972,0.392776
102740083,-0.0233158,0.301972,0.395754
102930110,-0.0140727,0.301972,0.401711
103131117,-0.0171537,0.301972,0.392776
103332315,-0.0171537,0.301972,0.401711
103533341,-0.0202348,0.301972,0.392776
103734608,-0.0202348,0.301972,0.398732
103935676,-0.0171537,0.298987,0.398732
104137584,-0.0202348,0.304958,0.398732
104339060,-0.0202348,0.301972,0.398732
104529167,-0.0202348,0.301972,0.398732
104730101,-0.0171537,0.301972,0.395754
104931361,-0.0202348,0.301972,0.395754
105132474,-0.0233158,0.301972,0.395754
105333684,-0.0171537,0.301972,0.401711
105534571,-0.0171537,0.301972,0.395754
105735897,-0.0202348,0.301972,0.404689
105937121,-0.0263968,0.301972,0.398732
106126966,-0.0171537,0.301972,0.398732
106328043,-0.0202348,0.304958,0.401711
106529348,-0.0140727,0.304958,0.398732
106730446,-0.0171537,0.301972,0.395754
106932366,-0.0202348,0.301972,0.395754
107133690,-0.0202348,0.301972,0.395754
107334894,-0.0171537,0.298987,0.398732
107536135,-0.0171537,0.301972,0.398732
107726025,-0.0140727,0.301972,0.401711
107938332,-0.0171537,0.301972,0.392776
108128212,-0.0202348,0.298987,0.395754
108340391,-0.0202348,0.301972,0.401711
108530516,-0.0202348,0.301972,0.395754
108731514,-0.0202348,0.301972,0.398732
108932594,-0.0140727,0.301972,0.398732
109133949,-0.0202348,0.301972,0.398732
109334992,-0.0171537,0.304958,0.401711
109536017,-0.0171537,0.301972,0.398732
109737387,-0.0202348,0.301972,0.398732
109939698,-0.0233158,0.301972,0.398732
110140765,-0.0233158,0.301972,0.38682
110330732,-0.0171537,0.304958,0.404689
110531899,-0.0140727,0.301972,0.392776
110732989,-0.0171537,0.301972,0.389798
110934025,-0.0171537,0.304958,0.401711
111135334,-0.0171537,0.304958,0.398732
111336401,-0.0171537,0.301972,0.392776
111537565,-0.0171537,0.304958,0.404689
111738617,-0.0171537,0.301972,0.395754
111928677,-0.0140727,0.304958,0.401711
112129659,-0.0171537,0.301972,0.392776
112330898,-0.0171537,0.301972,0.398732
112531808,-0.0140727,0.301972,0.392776
112734234,-0.0140727,0.301972,0.401711
112935589,-0.0171537,0.301972,0.395754
113136606,-0.0171537,0.301972,0.395754
113337543,-0.0171537,0.301972,0.401711
113527544,-0.0171537,0.301972,0.398732
113728827,-0.0140727,0.304958,0.398732
113929962,-0.0171537,0.301972,0.398732
114131048,-0.0171537,0.301972,0.395754
114332240,-0.0171537,0.301972,0.395754
114533398,-0.0171537,0.301972,0.395754
114734364,-0.0140727,0.304958,0.395754
114935434,-0.0140727,0.301972,0.401711
115125524,-0.0140727,0.301972,0.398732
115337874,-0.0140727,0.301972,0.395754
115528549,-0.0140727,0.301972,0.395754
115740809,-0.0109917,0.301972,0.398732
115931187,-0.0140727,0.304958,0.395754
116132406,-0.0140727,0.304958,0.395754
116333468,-0.0109917,0.301972,0.398732
116534598,-0.0109917,0.304958,0.398732
116735669,-0.0109917,0.304958,0.398732
116936914,-0.0109917,0.301972,0.392776
117137950,-0.00791067,0.301972,0.395754
117339258,-0.0109917,0.301972,0.398732
117529175,-0.00791067,0.301972,0.395754
117730255,-0.0109917,0.301972,0.395754
117931295,-0.00791067,0.304958,0.404689
118132604,-0.0109917,0.301972,0.392776
118333596,-0.0109917,0.301972,0.395754
118535769,-0.0109917,0.301972,0.401711
118736938,-0.00791067,0.301972,0.398732
118938162,0.00133239,0.301972,0.401711
119128106,0.00441341,0.304958,0.398732
119329298,0.00441341,0.304958,0.395754
119541458,0.00133239,0.304958,0.401711
119731428,0.00441341,0.304958,0.404689
119932682,0.00749443,0.307943,0.395754
120133819,0.00133239,0.310929,0.395754
120334926,0.00133239,0.307943,0.404689
120536027,-0.00174863,0.307943,0.398732
120737203,-0.00482965,0.304958,0.398732
120938382,-0.0140727,0.301972,0.401711
121139361,-0.0140727,0.304958,0.395754
121330111,-0.0171537,0.304958,0.395754
121531605,-0.0140727,0.307943,0.392776
121732861,-0.0109917,0.304958,0.395754
121934042,-0.0109917,0.307943,0.398732
122135064,-0.00482965,0.304958,0.398732
122336330,-0.00174863,0.304958,0.398732
122537451,0.00749443,0.304958,0.401711
122738606,0.0105755,0.304958,0.401711
122928444,0.0105755,0.301972,0.395754
123129654,0.00441341,0.304958,0.404689
123330691,0.00133239,0.301972,0.398732
123531858,-0.00482965,0.304958,0.395754
123732877,-0.00791067,0.304958,0.404689
123934109,-0.0171537,0.298987,0.401711
124136046,-0.0233158,0.298987,0.401711
124337459,-0.0356399,0.260174,0.437449
124527493,-0.0418019,0.260174,0.434471
124728775,-0.0479639,0.296001,0.398732
124929847,-0.0479639,0.298987,0.395754
125142082,-0.051045,0.301972,0.392776
125332087,-0.0479639,0.301972,0.398732
125533184,-0.0479639,0.307943,0.389798
125734202,-0.051045,0.349742,0.374907
125935364,-0.051045,0.307943,0.389798
126125460,-0.0479639,0.298987,0.395754
126337779,-0.051045,0.298987,0.398732
126538653,-0.054126,0.298987,0.395754
126740057,-0.054126,0.296001,0.401711
126930021,-0.0664501,0.293015,0.401711
127131927,-0.0664501,0.296001,0.395754
127333237,-0.0695311,0.296001,0.395754
127534569,-0.060288,0.298987,0.398732
127735772,-0.0202348,0.304958,0.401711
127936894,0.0105755,0.307943,0.404689
128138111,0.0228995,0.304958,0.398732
128339132,0.0352236,0.301972,0.407667
128529098,0.0352236,0.304958,0.404689
128730144,0.0352236,0.307943,0.404689
128931307,0.0444667,0.307943,0.404689
129132489,0.0413857,0.304958,0.401711
129333581,0.0290616,0.304958,0.401711
129534676,0.0259806,0.310929,0.401711
129735638,0.0259806,0.307943,0.401711
129938055,0.0228995,0.307943,0.407667
130128127,0.0136565,0.307943,0.398732
130329220,0.0136565,0.304958,0.404689
130530558,0.0136565,0.307943,0.401711
130731565,0.0136565,0.307943,0.398732
130932634,0.0136565,0.307943,0.401711
131133682,0.0105755,0.310929,0.404689
131334862,0.00749443,0.304958,0.398732
131535894,0.00133239,0.307943,0.401711
131737219,0.0105755,0.298987,0.404689
131927011,0.0167375,0.301972,0.407667
132139436,0.0198185,0.301972,0.401711
132329342,0.0259806,0.301972,0.410645
132530538,0.0198185,0.304958,0.398732
132732414,0.0105755,0.307943,0.404689
132933780,0.0136565,0.310929,0.401711
133135127,0.0259806,0.310929,0.392776
133336288,0.0321426,0.310929,0.398732
133537328,0.0321426,0.310929,0.404689
133738507,0.0198185,0.304958,0.410645
133928564,0.0167375,0.307943,0.401711
134140776,0.0136565,0.307943,0.398732
134330601,0.0105755,0.307943,0.401711
134531714,0.0136565,0.307943,0.401711
134732922,0.0105755,0.310929,0.404689
134934120,0.00749443,0.310929,0.398732
135135262,0.0383046,0.310929,0.395754
135336303,0.0506287,0.310929,0.395754
135527028,0.0506287,0.310929,0.398732
135739661,0.0475477,0.310929,0.404689
135929643,0.0383046,0.310929,0.398732
136130857,0.0228995,0.310929,0.401711
136332110,0.00749443,0.307943,0.404689
136533177,0.00133239,0.307943,0.404689
136734169,0.0136565,0.307943,0.407667
136935407,0.0167375,0.307943,0.398732
137136646,0.0198185,0.310929,0.404689
137337723,0.0198185,0.307943,0.404689
137538667,0.0167375,0.307943,0.404689
137739921,0.00441341,0.307943,0.410645
137929972,0.00749443,0.307943,0.407667
138131045,0.0136565,0.310929,0.398732
138332233,0.0228995,0.307943,0.401711
138534461,0.0290616,0.307943,0.407667
138735732,0.0413857,0.310929,0.401711
138936688,0.0352236,0.310929,0.407667
139138085,0.0167375,0.310929,0.401711
139339184,0.00441341,0.307943,0.398732
139528970,0.00133239,0.307943,0.401711
139730085,0.00441341,0.307943,0.401711
139931395,0.0105755,0.310929,0.398732
140132404,0.0228995,0.310929,0.404689
140333597,0.0352236,0.310929,0.398732
140534555,0.0383046,0.310929,0.404689
140735641,0.0198185,0.310929,0.401711
140936924,0.0105755,0.307943,0.398732
