timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
108983253,34.0356260682,108.757435181,419.426,-3.23931,-4.47081,-0.572831,-1.67719,1,1,0
126413927,34.0356260682,108.757435181,419.426,-3.23931,-4.47081,-0.572831,-1.71289,1,1,0
471527978,34.0356411583,108.757437286,420.974,-1.56137,-4.27689,-2.12086,-1.94647,1,1,0
