timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
99736394,0.664439,0.00872118,-0.00404855,-0.747281,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
99741369,0.664423,0.00866843,-0.00408331,-0.747295,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
99791019,0.664259,0.00881658,-0.00408714,-0.747439,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
99840708,0.664412,0.00864546,-0.00416837,-0.747305,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
99890378,0.664533,0.00882663,-0.00422245,-0.747195,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
99939999,0.664232,0.00867448,-0.00422585,-0.747464,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
99989660,0.664533,0.00869574,-0.00382674,-0.747199,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
100039320,0.664509,0.00886693,-0.00401811,-0.747217,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
100088981,0.664277,0.00873432,-0.00435335,-0.747423,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
100138642,0.664613,0.00860704,-0.00399074,-0.747127,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
100188475,0.664687,0.00902149,-0.00429039,-0.747055,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
100237963,0.664715,0.00878741,-0.00416435,-0.747034,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
100292589,0.664792,0.00866599,-0.00403381,-0.746968,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
100337299,0.664848,0.00883694,-0.00420245,-0.746914,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
100386943,0.665159,0.0087933,-0.00412279,-0.746639,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
100436694,0.665159,0.00878641,-0.00412377,-0.746639,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
100491230,0.665265,0.00885565,-0.00432358,-0.746543,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
100540890,0.66519,0.00898285,-0.00463428,-0.746605,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
100585585,0.665373,0.00863771,-0.00373262,-0.746452,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
100640216,0.665465,0.00879295,-0.00384684,-0.746367,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
100689874,0.665556,0.00912236,-0.00413126,-0.746281,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
100739532,0.665667,0.00892158,-0.00451055,-0.746182,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
100789200,0.665705,0.00849859,-0.00436514,-0.746154,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
100838854,0.665632,0.00866574,-0.00429389,-0.746217,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
100888513,0.665833,0.00896911,-0.00421565,-0.746035,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
100938174,0.66614,0.00906349,-0.00402486,-0.745761,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
100992954,0.666258,0.00893174,-0.00407459,-0.745657,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
101037496,0.666065,0.00893799,-0.00409635,-0.745829,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
101087157,0.666036,0.00884253,-0.00461469,-0.745853,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
101136816,0.666155,0.00856008,-0.00438785,-0.745751,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
101191442,0.666213,0.00853533,-0.00426932,-0.7457,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
101241169,0.666513,0.00856496,-0.00392248,-0.745434,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
101285803,0.666736,0.00938999,-0.00443461,-0.745222,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
101340424,0.666861,0.00926911,-0.00445442,-0.745111,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
101390084,0.666773,0.00903588,-0.00441723,-0.745193,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
101439744,0.666774,0.00876324,-0.00401483,-0.745198,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
101489425,0.666777,0.00898414,-0.00397842,-0.745193,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
101539073,0.666939,0.00908745,-0.00402782,-0.745046,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
101588726,0.667151,0.00888014,-0.00402555,-0.744859,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
101638391,0.667247,0.00887317,-0.00398585,-0.744773,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
101688087,0.667199,0.00905629,-0.00446913,-0.744811,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
101737750,0.667209,0.00910371,-0.00453639,-0.744801,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
101787465,0.667472,0.00901776,-0.00409494,-0.744569,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
101837028,0.66768,0.00920614,-0.00368,-0.744382,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
101891656,0.667766,0.00929388,-0.00373761,-0.744304,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
101941315,0.667774,0.00956896,-0.00408588,-0.744291,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
101986022,0.667522,0.00884777,-0.00442772,-0.744524,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
102040661,0.667663,0.00885705,-0.00424736,-0.744399,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
102090297,0.667711,0.00885184,-0.00394515,-0.744357,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
102139960,0.667904,0.00910314,-0.00395828,-0.744181,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
102189618,0.668182,0.00918277,-0.0042046,-0.74393,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
102239280,0.668266,0.00908088,-0.00427586,-0.743855,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
102288943,0.668197,0.0090966,-0.00430303,-0.743917,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
102338765,0.668213,0.00928016,-0.00435355,-0.7439,0.999979,2.5516e-10,-1.70796e-09,0.00652397,4
