timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
99562580,0.0179698,0.0431926,0.000982871,0
99756255,0.0179698,0.0431926,0.000982871,1
99954897,0.0179698,0.0431926,0.000982871,1
100153555,0.0179698,0.0431926,0.000982871,1
100352181,0.0179698,0.0431926,0.000982871,1
100555797,0.0179698,0.0431926,0.000982871,1
100764362,0.0179698,0.0431926,0.000982871,1
100963025,0.0179698,0.0431926,0.000982871,1
101161648,0.0179698,0.0431926,0.000982871,1
101360288,0.0179698,0.0431926,0.000982871,1
101553964,0.0179698,0.0431926,0.000982871,1
101762543,0.0179698,0.0431926,0.000982871,1
101956215,0.0179698,0.0431926,0.000982871,1
102159830,0.0179698,0.0431926,0.000982871,1
102358464,0.0179698,0.0431926,0.000982871,1
102557107,0.0179698,0.0431926,0.000982871,1
102755755,0.0179698,0.0431926,0.000982871,1
102964322,0.0179698,0.0431926,0.000982871,1
103153274,0.0179698,0.0431926,0.000982871,1
103356643,0.0179698,0.0431926,0.000982871,1
103560249,0.0179698,0.0431926,0.000982871,1
103758891,0.0179698,0.0431926,0.000982871,1
103957710,0.0179698,0.0431926,0.000982871,1
104166107,0.0179698,0.0431926,0.000982871,1
104364750,0.0179698,0.0431926,0.000982871,1
104553488,0.0179698,0.0431926,0.000982871,1
104762218,0.0179698,0.0431926,0.000982871,1
104965642,0.0179698,0.0431926,0.000982871,1
105164284,0.0179698,0.0431926,0.000982871,1
105367893,0.0179698,0.0431926,0.000982871,1
105566677,0.0179698,0.0431926,0.000982871,1
105765178,0.0179698,0.0431926,0.000982871,1
105968786,0.0179698,0.0431926,0.000982871,1
106167429,0.0179698,0.0431926,0.000982871,1
106366180,0.0179698,0.0431926,0.000982871,1
106564714,0.0179698,0.0431926,0.000982871,1
106763358,0.0179698,0.0431926,0.000982871,1
106966965,0.0179698,0.0431926,0.000982871,1
107165672,0.0179698,0.0431926,0.000982871,1
107364247,0.0179698,0.0431926,0.000982871,1
107562893,0.0179698,0.0431926,0.000982871,1
107761535,0.0179698,0.0431926,0.000982871,1
107970173,0.0179698,0.0431926,0.000982871,1
108173762,0.0179698,0.0431926,0.000982871,1
108362430,0.0179698,0.0431926,0.000982871,1
108566042,0.0179698,0.0431926,0.000982871,1
108764685,0.0179698,0.0431926,0.000982871,1
108963356,0.0179698,0.0431926,0.000982871,1
471006615,0.0179698,0.0431926,0.000982871,1
471200321,0.0179698,0.0431926,0.000982871,1
471399055,0.0179698,0.0431926,0.000982871,1
471607607,0.0179698,0.0431926,0.000982871,1
471806308,0.0179698,0.0431926,0.000982871,1
472004949,0.0179698,0.0431926,0.000982871,1
472213613,0.0179698,0.0431926,0.000982871,1
472407263,0.0179698,0.0431926,0.000982871,1
