timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
66927516,-0.191613,-0.112605,0.00129955,0.0,0.0,-0.0
66932521,-0.191547,-0.111937,0.00144718,0.0,0.0,-0.0
66952383,-0.190858,-0.111748,0.00133156,0.0,0.0,-0.0
66967189,-0.192125,-0.111454,0.00147691,0.0,0.0,-0.0
66987055,-0.191179,-0.12229,0.00103923,0.0,0.0,-0.0
67011879,-0.190111,-0.123192,0.000528976,0.0,0.0,-0.0
67086440,-0.192163,-0.121391,0.000658113,0.0,0.0,-0.0
67106242,-0.188472,-0.113435,0.000527565,0.0,0.0,-0.0
67126089,-0.19288,-0.113903,0.00121764,0.0,0.0,-0.0
67150810,-0.18914,-0.12451,0.00290283,0.0,0.0,-0.0
67165675,-0.198472,-0.121485,-7.71151e-05,0.0,0.0,-0.0
67185537,-0.187323,-0.125847,0.00124884,0.0,0.0,-0.0
67210440,-0.192178,-0.125517,0.00331025,0.0,0.0,-0.0
67225336,-0.192499,-0.120431,-0.000151051,0.0,0.0,-0.0
67245182,-0.191586,-0.124143,0.00193003,0.0,0.0,-0.0
67270004,-0.192308,-0.124375,0.00237449,0.0,0.0,-0.0
67289964,-0.194206,-0.113785,0.00111491,0.0,0.0,-0.0
67304841,-0.192726,-0.122985,0.00114633,0.0,0.0,-0.0
67329720,-0.194187,-0.125584,0.00239585,0.0,0.0,-0.0
67349531,-0.195269,-0.117028,0.00198306,0.0,0.0,-0.0
67369392,-0.193061,-0.12208,-0.000678121,0.0,0.0,-0.0
67389303,-0.192103,-0.121076,0.00141183,0.0,0.0,-0.0
67409159,-0.198096,-0.125059,0.00343422,0.0,0.0,-0.0
67428996,-0.19496,-0.126344,0.000766151,0.0,0.0,-0.0
67448868,-0.189714,-0.122409,0.000317716,0.0,0.0,-0.0
67468665,-0.194421,-0.120483,0.00262732,0.0,0.0,-0.0
67488533,-0.198866,-0.124289,0.00157346,0.0,0.0,-0.0
67508327,-0.192208,-0.118577,-0.000889894,0.0,0.0,-0.0
67528258,-0.189935,-0.123982,0.00185923,0.0,0.0,-0.0
67548105,-0.197514,-0.119573,0.00359839,0.0,0.0,-0.0
67568042,-0.197741,-0.123604,0.000282403,0.0,0.0,-0.0
67587973,-0.191812,-0.128793,-0.0011287,0.0,0.0,-0.0
67607741,-0.192808,-0.114291,0.0026692,0.0,0.0,-0.0
67627617,-0.196376,-0.11874,0.00376776,0.0,0.0,-0.0
67647571,-0.194902,-0.123816,-0.000117313,0.0,0.0,-0.0
67667399,-0.192811,-0.128392,-0.00100532,0.0,0.0,-0.0
67687275,-0.195624,-0.124392,0.00249376,0.0,0.0,-0.0
67707097,-0.196062,-0.122558,0.00316328,0.0,0.0,-0.0
67726845,-0.193325,-0.12536,0.000428493,0.0,0.0,-0.0
67746701,-0.193742,-0.124592,-0.00022463,0.0,0.0,-0.0
67766548,-0.197257,-0.121741,0.00166197,0.0,0.0,-0.0
67791446,-0.197485,-0.121545,0.00171733,0.0,0.0,-0.0
67806344,-0.19138,-0.128487,0.00107612,0.0,0.0,-0.0
67826318,-0.194975,-0.11122,0.00071044,0.0,0.0,-0.0
67851138,-0.195889,-0.108398,0.000986502,0.0,0.0,-0.0
67866111,-0.194882,-0.118987,0.00128023,0.0,0.0,-0.0
